,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,,,,,,247118.000,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,10080.000,,,,,,,,
AccountsPayableCurrent,7380.000,69534.000,90377.000,46643.000,163171.000,148312.000,148188.000,165078.000,171889.000,249837.000,275025.000,309617.000,534932.000,263458.000,,,,,,,,,
AccountsPayableInterestBearingCurrentAndNoncurrent,,,,,,,,,8857.000,8775.000,5315.000,3055.000,2225.000,,,,,,,,,,
AccountsPayableOtherCurrent,,,,,,,,,,,,,,,194160.000,155077.000,119113.000,296667.000,457827.000,309854.000,171828.000,118582.000,371539.000
AccountsPayableRelatedPartiesCurrent,,11100.000,0.000,,16771.000,4121.000,6240.000,14988.000,5690.000,2195.000,33665.000,14405.000,,,18006.000,2695.000,240.000,,1027.000,,,,
AccountsReceivableNetCurrent,315000.000,89005.000,182628.000,283172.000,195493.000,189870.000,266299.000,272251.000,310150.000,256007.000,335908.000,383022.000,303122.000,305152.000,363409.000,410834.000,407270.000,257764.000,214859.000,250207.000,240640.000,236859.000,294217.000
AccruedAdvertisingCurrent,,,,,,,,,,,,,,,,,,,21826.000,,,,
AccruedInsuranceCurrent,,,,,,,,,,,,,,,,,,,-4185.000,,,,
AccruedLiabilitiesCurrent,,,,,,,,,,,,147600.000,,,,,,163935.000,400041.000,213004.000,,285321.000,149028.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,184690.000,,,,,,,,,
AccruedMarketingCostsCurrent,,,21465.000,39171.000,90155.000,108615.000,144956.000,123911.000,100754.000,109316.000,133159.000,161259.000,180009.000,184690.000,225984.000,194965.000,248777.000,182282.000,108176.000,112398.000,147227.000,153020.000,198195.000
AccruedProfessionalFeesCurrent,,,,,,,,,,,,,,,,,,36865.000,9991.000,,,,
AccruedSalesCommissionCurrent,,,,,,,,,,,,,,,,,,7999.000,29911.000,3819.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,7685.000,11280.000,15145.000,19010.000,29805.000,36529.000,43064.000,51814.000,60073.000,67863.000,77802.000,87863.000,98238.000,109303.000,120381.000,131891.000,134207.000,144000.000,157000.000,173000.000,187918.000,202000.000,215000.000
AdditionalPaidInCapital,,,,,,,2053912.000,2077895.000,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,1516547.000,1975445.000,1984129.000,1984129.000,2006118.000,2026116.000,,,2157673.000,2157673.000,2179210.000,2179210.000,2263501.000,2406895.000,2518176.000,2534554.000,2534554.000,2534554.000,2534554.000,2534554.000,2534554.000,2534554.000,2534554.000
AllowanceForDoubtfulAccountsReceivable,,28660.000,11000.000,11000.000,12000.000,12000.000,12000.000,12000.000,10000.000,7244.000,9402.000,9402.000,41000.000,56000.000,90000.000,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,12000.000,12000.000,12000.000,,,,,,,,74000.000,165000.000,163000.000,166000.000,190000.000,218000.000,238000.000,291000.000
AllowanceForNotesAndLoansReceivableCurrent,,,,,,,,,,,,,,,,,26000.000,41000.000,39000.000,31000.000,26000.000,31000.000,37000.000
Assets,737812.000,784191.000,845729.000,1034618.000,1708017.000,1712794.000,1868355.000,2456689.000,2923906.000,3531047.000,4362597.000,4549624.000,4400931.000,4260270.000,4288586.000,4355354.000,4091591.000,3331556.000,3024977.000,2684220.000,2046148.000,1915993.000,1922435.000
AssetsCurrent,362578.000,608953.000,669762.000,828860.000,1366626.000,1361944.000,1513577.000,2061516.000,2411282.000,2933331.000,3760409.000,3965617.000,3803344.000,3587295.000,3647171.000,3786373.000,3606442.000,2765145.000,2445966.000,2116659.000,1241305.000,1110539.000,1068007.000
AssetsNoncurrent,375234.000,175238.000,175967.000,,,,,,,,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,,,,57199.000,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,,,57199.000,,,,,,
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,16845.000,,,,,,,,
CapitalizedComputerSoftwareGross,,,,,,,,,30558.000,,,,30558.000,,,,,,,,,,
Cash,362578.000,517830.000,485016.000,487294.000,1041786.000,1073876.000,1174709.000,1677520.000,2004947.000,2589105.000,3286727.000,3418549.000,3061458.000,2775973.000,2739673.000,2803962.000,,,,,,,
CashAndCashEquivalentsAtCarryingValue,,,,,,,,,,,,,,,,,2450609.000,1652074.000,981921.000,613608.000,276685.000,76421.000,410511.000
CashEquivalentsAtCarryingValue,,,,,0.000,0.000,0.000,0.000,2004947.000,0.000,0.000,,3061458.000,0.000,,,,,,,,,
CashFDICInsuredAmount,,,,,,,,,,,,,,,,,250000.000,,,,250000.000,,
CashUninsuredAmount,,,,,,,,,,,,,,,,2300000.000,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,10000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,3763237.000,10288575.000,11451075.000,11451075.000,11556075.000,11556075.000,11621075.000,11794409.000,11809409.000,11809409.000,11809409.000,11809409.000,11829409.000,11894409.000,11983409.000,12001409.000,12001409.000,12001409.000,12001409.000,12001409.000,12001409.000,12001409.000,12001409.000
CommonStockSharesOutstanding,3763237.000,10288575.000,11451075.000,11451075.000,11556075.000,11556075.000,11621075.000,11794409.000,11809409.000,11809409.000,11809409.000,11809409.000,11829409.000,11829409.000,11969809.000,11986309.000,12001409.000,12001409.000,12001409.000,12001409.000,12001409.000,,12001409.000
CommonStockSharesSubscriptions,315000.000,,,,,,,,,,,,,,,,,,,,,,
CommonStockValue,376.000,1029.000,1145.000,1145.000,1155.000,1157.000,1162.000,1179.000,1181.000,1181.000,1181.000,1181.000,1183.000,1189.000,1198.000,1200.000,1200.000,1200.000,1200.000,1200.000,1200.000,1200.000,1200.000
CommonStocksIncludingAdditionalPaidInCapital,,,,,,,,,,,,,,98400.000,,,,,,,,,
ConstructionInProgressGross,,,,,,,,,,,,,,,,,30894.000,,,,,,
CustomerDepositsCurrent,,,5000.000,2000.000,47500.000,67500.000,67479.000,62500.000,120001.000,62500.000,82925.000,59975.000,96737.000,57465.000,67465.000,126475.000,19982.000,10000.000,10000.000,10000.000,5000.000,5000.000,5000.000
DebtInstrumentCarryingAmount,,,,,,,,,,,,,,,,10000.000,,,,,,,
DebtInstrumentUnamortizedDiscount,-0.000,0.000,,,,,,,,,,,,,,,,,,,,,
DeferredIncomeTaxLiabilities,,,,,,,,,0.000,,,,-27780.000,,,,,,,,6919.000,,
DeferredIncomeTaxesAndOtherAssetsCurrent,,,,,,,,,1058.000,1058.000,1058.000,1058.000,48723.000,48723.000,48723.000,48723.000,,,,,,,
DeferredRevenue,,,,,,,,,8857.000,,,,,123600.000,,,,,,,,,
DeferredRevenueCurrent,,,,,,,,,35900.000,35900.000,204000.000,95900.000,,123600.000,25900.000,60520.000,35900.000,,115900.000,209438.000,188.000,,
DeferredTaxAssetsCapitalLossCarryforwards,,,,,,,,,,,,,,,,,,,,,525283.000,,
DeferredTaxAssetsCharitableContributionCarryforwards,,,,,,,,,,,,,,,,,180.000,,,,180.000,,
DeferredTaxAssetsGross,,,,,251549.000,,,,,,,,,,,,,,,,613004.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,,,,,,,81583.000,,,,343444.000,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,,0.000,,,,-5550.000,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,,,0.000,,,,22230.000,,,,2595.000,75023.000,75584.000,81832.000,343444.000,358781.000,420402.000
DeferredTaxAssetsNet,,,,,,,,,1058.000,,,,48723.000,,,,81583.000,,,,350362.000,,
DeferredTaxAssetsNetCurrent,,,,,,,,,1058.000,,,,48723.000,,,,78988.000,,,,,,
DeferredTaxAssetsNetNoncurrent,,,,,,,,,0.000,,,,0.000,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,0.000,,,,,,,,,,,,,,
DeferredTaxAssetsOther,,,,,,,,,,,,,,,,,9938.000,,,,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,2595.000,,,,,,
DeferredTaxAssetsTaxCreditCarryforwardsForeign,,,,,,,,,3460.000,,,,22729.000,,26099.000,4000.000,,,,,,,
DeferredTaxAssetsTaxDeferredExpense,,,,,,,,,0.000,,,,48723.000,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,,,,,,,,,,,,68870.000,,,,87542.000,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,,,,,,,,,262642.000,,
DeferredTaxLiabilities,,,,,,,,,0.000,,,,20943.000,,,,,,,,,,
DeferredTaxLiabilitiesCurrent,,,,,,,,,,,,,5550.000,5550.000,5550.000,5550.000,,,75584.000,81832.000,90727.000,,
DeferredTaxLiabilitiesInvestments,,,,,,,,,,,,,,22230.000,22230.000,22230.000,,,,,,,
DeferredTaxLiabilitiesNoncurrent,,,,,,,,,,,,,22230.000,,,,,,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,,,,6919.000,,
DepositsAssetsNoncurrent,,7619.000,7619.000,7619.000,32619.000,39619.000,13537.000,14619.000,15000.000,19000.000,11187.000,6425.000,11425.000,11425.000,10701.000,15701.000,11425.000,6425.000,6425.000,6425.000,1425.000,1425.000,1425.000
DisposalGroupIncludingDiscontinuedOperationAccountsNotesAndLoansReceivableNet,,,,,,,,,,,,,,,,,16667.000,,,,,,
DisposalGroupIncludingDiscontinuedOperationAccountsPayable,,,,,,,,,,,,,,,,,9016.000,,,,,,
DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,,,,,,,,,,,,,,,,,24032.000,,,,,,
DueToOfficersOrStockholdersCurrent,6250.000,,,,,,,,,,,,,,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,,4123.000,9571.000,5280.000,11877.000,7239.000,12743.000,12400.000,13105.000,21578.000,26298.000,27902.000,,,,,36490.000,31450.000,13540.000,11653.000,15844.000,15170.000,18569.000
FiniteLivedIntangibleAssetsGross,,,,,,,,,95270.000,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsNet,,,,,,,,,,,,125754.000,,,,170754.000,100504.000,100504.000,100504.000,100504.000,100504.000,100504.000,100504.000
FurnitureAndFixturesGross,,,,,54435.000,,,,57654.000,,,,75351.000,,,,,,,,,,
IncomeTaxReceivable,,,,,,,,,,,,,,127325.000,41825.000,46105.000,254527.000,595390.000,1005573.000,1043393.000,424938.000,417600.000,
IncomeTaxesReceivable,,,,,,,,,,,,,75843.000,,,,,,,,,,
IntangibleAssetsCurrent,,,,,,,,,,,,,,170754.000,170754.000,,,,,,,,
IntangibleAssetsNetIncludingGoodwill,,,,,25250.000,25250.000,53050.000,93050.000,95270.000,162744.000,125754.000,125754.000,125754.000,170754.000,170754.000,170754.000,,,,,,,
InterestPayableCurrent,0.000,0.000,,,,,,,,,,,,,,,,,,,,,
InterestReceivableCurrent,,,,,,,,,,,,,,,2100.000,,,,,,,,
Land,,,,,229035.000,,,,233615.000,,,,,,,,,,,,,,
LeaseholdImprovementsGross,,,,,,,,,,,,,233615.000,,,,,,,,,,
Liabilities,13630.000,84757.000,126413.000,,372973.000,,,,489327.000,799653.000,1261981.000,1130934.000,995083.000,799168.000,594800.000,610187.000,897576.000,,,,,,
