,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccountsPayableCurrent,2089000.000,2149000.000,2053000.000,1595000.000,3473000.000,3615000.000,4471000.000,7471000.000,7112000.000,7526000.000,10087000.000,11395000.000,13001000.000,10825000.000,14879000.000,16386000.000,20131000.000,17897000.000,9922000.000
AccountsReceivableGrossCurrent,,,,,,,104171000.000,,,,,,,219655000.000,,,,279240000.000,
AccruedLiabilitiesCurrent,5045000.000,5340000.000,3838000.000,5642000.000,4440000.000,6234000.000,7590000.000,8371000.000,9908000.000,16747000.000,14810000.000,13147000.000,14993000.000,15754000.000,21789000.000,25006000.000,37099000.000,37185000.000,35375000.000
AccruedRoyaltiesCurrent,24514000.000,25622000.000,33822000.000,38136000.000,40353000.000,44430000.000,53083000.000,55712000.000,52813000.000,58499000.000,74698000.000,72259000.000,71509000.000,73693000.000,80574000.000,81351000.000,163047000.000,97390000.000,111554000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,12926000.000,,,,,,,35177000.000,,,,55145000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,-4000.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,-1000.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-11000.000,-5000.000,-2000.000,-2000.000,-5000.000,-6000.000,4000.000,-53000.000,-33000.000,-168000.000,-85000.000,-440000.000,-676000.000,-217000.000,-548000.000,-625000.000,-517000.000,-443000.000
AdditionalPaidInCapital,198295000.000,200871000.000,205955000.000,213489000.000,221272000.000,229742000.000,238552000.000,249570000.000,264201000.000,663212000.000,702301000.000,725776000.000,752048000.000,781009000.000,808124000.000,837356000.000,870511000.000,1110539000.000,1152577000.000
AllowanceForDoubtfulAccountsReceivable,670000.000,474000.000,590000.000,448000.000,418000.000,465000.000,761000.000,472000.000,551000.000,1285000.000,1194000.000,947000.000,1046000.000,1218000.000,1859000.000,1579000.000,2104000.000,2165000.000,2739000.000
