,2013-10-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,,,,,,52.000,,,,52.000,,,,52.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-4886.000,,,,,,,,,,,,
CashPeriodIncreaseDecrease,,,,,,,,,,-5976.000,,,,17219.000
CurrentIncomeTaxExpenseBenefit,0.000,0.000,,,,,,,,,,,,
DebtInstrumentDecreaseForgiveness,,,,,,,,,,58500.000,,,,
DebtInstrumentIncreaseDecreaseOtherNet,,,,,,,,,,58500.000,,,,
Depreciation,,52.000,52.000,52.000,52.000,52.000,52.000,52.000,52.000,52.000,52.000,52.000,52.000,52.000
DepreciationAndAmortization,52.000,52.000,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,0.000,0.000,,,,,,,,,,,,
GeneralAndAdministrativeExpense,0.000,0.000,,245.000,,1258.000,,,,1680.000,813.000,650.000,2525.000,7270.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,-0.000,-0.000,,-0.000,-0.000,-0.000,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,,,,,,,3534.000
IncreaseDecreaseInAccruedInterestReceivableNet,,,,,,250.000,,,,937.000,,,,2873.000
IncreaseDecreaseInAccruedLiabilities,,,,,,15750.000,,,,3242.000,,,,
IncreaseDecreaseInPrepaidExpense,,,,,,3662.000,,,,,,,,
InterestExpense,,,,,,-250.000,-377.000,-563.000,3155.000,937.000,937.000,937.000,1206.000,2873.000
LeaseAndRentalExpense,,,,,,,13500.000,13500.000,,,,,,
LegalFees,0.000,4880.000,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,0.000,,,,245.000,,,,,,,,75000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,0.000,,,,245.000,,,,,,,,75000.000
NetCashProvidedByUsedInInvestingActivities,,0.000,,,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,0.000,,,,,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,-4886.000,,,,,,,,-5976.000,,,,-37781.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-4886.000,,,,,,,,-5976.000,,,,-37781.000
NetIncomeLoss,-494.000,-4938.000,,-18144.000,,-19714.000,-20385.000,-20950.000,-31486.000,-10207.000,-9296.000,-5195.000,-23209.000,-44240.000
OperatingExpenses,494.000,4938.000,5733.000,18144.000,11990.000,19464.000,20008.000,20387.000,20711.000,9270.000,8359.000,4258.000,22003.000,41367.000
OperatingIncomeLoss,-494.000,-4938.000,-5733.000,-18144.000,-11990.000,-19464.000,-20008.000,-20387.000,-20711.000,-9270.000,-8359.000,-4258.000,-22003.000,-41367.000
OtherExpenses,,,,,,-250.000,-377.000,-563.000,13155.000,937.000,937.000,937.000,1206.000,2873.000
OtherGeneralExpense,442.000,6.000,,,,,,,,,,,,
PaymentsForRent,,,,,,4500.000,,,,4500.000,,,,4500.000
ProceedsFromNotesPayable,,,,,,,,,,,,,,75000.000
ProfessionalFees,,,5675.000,17831.000,,154.000,6416.000,6795.000,4479.000,7538.000,7494.000,3556.000,14006.000,31855.000
ProfitLoss,,-4938.000,,,,,,,,,,,,
RepaymentOfNotesReceivableFromRelatedParties,,0.000,,,,,,,,,,,,
Revenues,0.000,0.000,,,,,,,,,,,,
SalesRevenueNet,0.000,0.000,,,,,,,,,,,,
SellingAndMarketingExpense,0.000,0.000,,,,,,,,,,,,
StockIssuedDuringPeriodSharesNewIssues,,,,,,,,,,300000000.000,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,6578333.000,132900000.000,,132900000.000,132900000.000,132900000.000,-265800000.000,132900000.000,132900000.000,132900000.000,-265800000.000,132900000.000
WeightedAverageNumberOfSharesOutstandingBasic,,6545000.000,,,,,,,,,,,,
