,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30
AccruedLiabilitiesCurrent,22369.000,22004.000,37204.000,35780.000,32029.000,40066.000
AdditionalPaidInCapitalCommonStock,3125000.000,3125000.000,3125000.000,3125000.000,3125000.000,3125000.000
Assets,81064979.000,80897722.000,80722741.000,80583295.000,80468835.000,80393285.000
AssetsCurrent,827237.000,657958.000,480954.000,339529.000,223046.000,145473.000
AssetsHeldInTrustNoncurrent,80237742.000,80239764.000,80241787.000,80243766.000,80245789.000,80247812.000
CashAndCashEquivalentsAtCarryingValue,691262.000,550262.000,392625.000,271181.000,173761.000,114670.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,,,12.000,12.000
CommonStockNoParValue,,,,,18.000,18.000
CommonStockSharesIssued,10062500.000,10062500.000,10062500.000,10062500.000,2738347.000,2746731.000
CommonStockSharesOutstanding,10062500.000,10062500.000,10062500.000,10062500.000,2738347.000,2746731.000
CommonStockValue,1915590.000,2082474.000,2272663.000,2410678.000,2521385.000,2604973.000
DeferredCompensationLiabilityClassifiedNoncurrent,2415000.000,2415000.000,2415000.000,2415000.000,2415000.000,2415000.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,40580.000,207471.000,397653.000,535675.000,646384.000,729971.000
Liabilities,2437369.000,2437004.000,2452204.000,2450780.000,2447029.000,2455066.000
LiabilitiesAndStockholdersEquity,81064979.000,80897722.000,80722741.000,80583295.000,80468835.000,80393285.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,135975.000,107696.000,88329.000,68348.000,49285.000,30803.000
SharesSubjectToMandatoryRedemptionSettlementTermsFairValueOfShares,73627600.000,73460715.000,73270527.000,73132512.000,73021805.000,72938217.000
SharesSubjectToMandatoryRedemptionSettlementTermsNumberOfShares,7362760.000,7368176.000,7349100.000,7335257.000,7324153.000,7315769.000
StockholdersEquity,5000010.000,5000003.000,5000010.000,5000003.000,5000001.000,5000002.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,78627610.000,78460718.000,78270537.000,78132515.000,78021806.000,77938219.000
