,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,19580000.000,16211000.000,13719000.000,12602000.000,9826000.000
AccountsReceivableNetCurrent,3268000.000,4563000.000,7407000.000,6191000.000,6947000.000
AccruedLiabilitiesCurrent,97335000.000,26133000.000,41943000.000,39543000.000,45475000.000
AccruedMarketingCostsCurrent,,,7147000.000,3972000.000,4828000.000
AccruedProfessionalFeesCurrent,7637000.000,5434000.000,4247000.000,5788000.000,6129000.000
AccruedRentCurrent,2569000.000,2657000.000,2750000.000,2862000.000,2882000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,52096000.000,59017000.000,66412000.000,73332000.000,80641000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-346000.000,72000.000,213000.000,-1989000.000,-1242000.000
AdditionalPaidInCapital,1149634000.000,1203136000.000,1274248000.000,1357381000.000,1424187000.000
Assets,945069000.000,933292000.000,1052208000.000,1211362000.000,1591113000.000
AssetsCurrent,720052000.000,721028000.000,843027000.000,1001425000.000,1343355000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,73086000.000,80513000.000,91873000.000,87344000.000,249448000.000
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsAmortizedCostBasis,43437000.000,60957000.000,76408000.000,59920000.000,186776000.000
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsFairValue,43447000.000,60991000.000,76427000.000,59901000.000,186756000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveAmortizedCostBasis,29649000.000,19556000.000,15465000.000,27424000.000,62672000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveFairValue,29715000.000,19602000.000,15478000.000,27366000.000,62711000.000
AvailableForSaleSecuritiesDebtSecurities,73162000.000,80593000.000,91905000.000,87267000.000,249467000.000
AvailableForSaleSecuritiesDebtSecuritiesCurrent,43447000.000,60991000.000,76427000.000,59901000.000,186756000.000
AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,29715000.000,19602000.000,15478000.000,27366000.000,62711000.000
CapitalLeaseObligations,101000.000,86000.000,1267000.000,1878000.000,4163000.000
CapitalLeaseObligationsCurrent,61000.000,62000.000,458000.000,691000.000,1524000.000
CapitalLeaseObligationsNoncurrent,40000.000,24000.000,809000.000,1187000.000,2639000.000
CapitalLeasesFutureMinimumPaymentsDue,106000.000,90000.000,1270000.000,1882000.000,4166000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,694000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,0.000,0.000,0.000,0.000,0.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,0.000,0.000,299000.000,1000.000,141000.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,7000.000,7000.000,406000.000,536000.000,1380000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,50000.000,50000.000,449000.000,651000.000,1495000.000
CapitalLeasesFutureMinimumPaymentsDueThereafter,0.000,0.000,0.000,0.000,0.000
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,5000.000,4000.000,3000.000,4000.000,3000.000
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,49000.000,33000.000,116000.000,,1150000.000
CashAndCashEquivalentsAtCarryingValue,370646000.000,342436000.000,437900000.000,452030000.000,704494000.000
CommonStockValue,0.000,0.000,0.000,,
CustomerAdvancesAndDepositsCurrent,283860000.000,310242000.000,364434000.000,43574000.000,57527000.000
CustomerFunds,,,,43574000.000,57527000.000
DeferredCompensationShareBasedArrangementsLiabilityCurrent,1663000.000,1140000.000,924000.000,,
