,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,5765.000,4683.000,5605.000,9169.000,9566.000,3973.000,3741.000,11886.000,13136.000,44392.000,112890.000,96604.000,159972.000,216381.000,470301.000,526323.000,381854.000,414830.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,0.000,3000.000,20000.000,92500.000,92500.000,92500.000,106262.000,106262.000
AccountsReceivableNet,,,,,,,,,,,,,222130.000,57557.000,,40459.000,20830.000,26325.000
AccountsReceivableNetCurrent,,,,,,,,,,,,,,,54217.000,,,
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,,,,,,,19940.000,5450.000,6208.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,-11354.000,-14100.000,-17437.000,-21106.000,-25685.000,33347.000,41946.000,50545.000,59144.000
AdditionalPaidInCapital,145306.000,148806.000,155806.000,163306.000,168306.000,178306.000,182906.000,186306.000,191306.000,1349660.000,1398160.000,2676160.000,3834085.000,4293538.000,4589200.000,4689000.000,4823410.000,4823410.000
Assets,246.000,25.000,958.000,234.000,128.000,,60.000,77.000,650.000,217928.000,221134.000,200962.000,1076530.000,901081.000,214270.000,301519.000,246981.000,404318.000
AssetsCurrent,,,,,,,,,,186858.000,166392.000,149557.000,287008.000,139508.000,132446.000,228294.000,182355.000,348291.000
BankOverdrafts,,,,,,,,,,,,,11574.000,,,,,
BilledContractReceivables,,,,,,,,,,,,,758877.000,758877.000,758877.000,,,
CapitalizedComputerSoftwareNet,,,,,,,,,,,3600.000,3600.000,11805.000,11805.000,11805.000,11805.000,11805.000,11805.000
Cash,246.000,25.000,958.000,234.000,128.000,,60.000,77.000,650.000,50053.000,24885.000,27679.000,0.000,8725.000,10437.000,114072.000,38828.000,9942.000
CashAndCashEquivalentsAtCarryingValue,246.000,25.000,,234.000,128.000,,60.000,77.000,650.000,50053.000,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,2505014.000,2505014.000,2505014.000,2505014.000,2505014.000,2505014.000,2505014.000,2505014.000,2505014.000,19005014.000,19005014.000,19005014.000,20200114.000,20384848.000,20484848.000,20684848.000,21284848.000,21284848.000
CommonStockSharesOutstanding,2505014.000,2505014.000,2505014.000,2505014.000,2505014.000,2505014.000,2505014.000,2505014.000,2505014.000,19005014.000,19005014.000,19005014.000,20200114.000,20384848.000,20484848.000,20684848.000,21284848.000,21284848.000
CommonStockValue,,,,,,,,,,19005.000,19005.000,19005.000,20200.000,20385.000,20485.000,20685.000,21285.000,21285.000
CommonStockValueOutstanding,2505.000,2505.000,2505.000,2505.000,2505.000,2505.000,2505.000,2505.000,2505.000,,,,,,,,,
ConvertibleDebtCurrent,,,,,,,,,,100000.000,,498490.000,100000.000,,,,,
ConvertibleNotesPayableCurrent,,,,,,,,,,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000
CustomerDepositsCurrent,,,,,,,,,,,,,,,,,50000.000,250000.000
DebtInstrumentConvertibleConversionPrice1,,,,,,,,,,0.400,,,0.400,,,,,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,,,,,,,,,297000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,0.000,,,,0.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,37000.000,,,,612000.000,,,,1144000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,37000.000,,,,612000.000,,,,1441000.000,,,
DepositAssets,,,,,,,,,,,3500.000,3500.000,3500.000,3500.000,3500.000,3500.000,3500.000,3500.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,153330.000,155969.000,162958.000,174746.000,180249.000,184784.000,189092.000,200620.000,206297.000,,,,,,,,,
DueFromRelatedPartiesCurrent,,,,,,,,,,1367164.000,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,,,,-25296.000,-63240.000,-101184.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,,,,,,113831.000,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,,,,,,,126481.000,,,,
