,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-05-15,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,13273000.000,11206000.000,15840000.000,6667000.000,10613000.000,11543000.000,15734000.000,15655000.000,12386000.000,13575000.000,15197000.000,,12616000.000,18494000.000,15584000.000,8626000.000,10539000.000,15841000.000,
AccountsReceivableNet,,7514000.000,2197000.000,4772000.000,1013000.000,3754000.000,2432000.000,12756000.000,2000000.000,3421000.000,2120000.000,,2550000.000,8016000.000,2134000.000,1657000.000,5015000.000,11668000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,570000.000,,,,1202000.000,,,,-2474000.000,,,,3861000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,8000.000,0.000,-6000.000,,-6000.000,-4000.000,-3000.000,-6000.000,0.000,0.000,,,,,,,,,
AdditionalPaidInCapital,940673000.000,940961000.000,943440000.000,943789000.000,944416000.000,952458000.000,955407000.000,957108000.000,958212000.000,959201000.000,963011000.000,,964533000.000,987749000.000,988904000.000,990448000.000,991436000.000,992952000.000,
Assets,8846359000.000,8486410000.000,8442592000.000,9146023000.000,8667200000.000,9393350000.000,10504911000.000,11597594000.000,11309193000.000,11095897000.000,11600188000.000,,12785375000.000,13287041000.000,13148135000.000,13699351000.000,13705878000.000,1169870000.000,
BorrowedFunds,,,,,8032064000.000,8673646000.000,,,,,,,,,,,,,
BusinessAcquisitionContingentConsiderationPotentialCashPayment,41004000.000,38920000.000,39279000.000,36432000.000,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,34216000.000,27728000.000,35973000.000,95981000.000,80964000.000,63027000.000,47692000.000,39130000.000,33509000.000,59930000.000,25497000.000,,22046000.000,25143000.000,59290000.000,41461000.000,28369000.000,31083000.000,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,,,4.250,,,,,,,,,,,,,,
ClassOfWarrantOrRightOutstanding,,,,,225000.000,225000.000,225000.000,,,,,,,,,,,,
CollateralAlreadyPostedAggregateFairValue,,,,,,,,,,,,,47400000.000,47400000.000,,25000000.000,35000000.000,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,0.001,0.001,0.001,0.001,
