,2011-11-30,2012-02-29,2012-05-31,2012-11-30,2014-05-31,2014-11-30,2015-02-28,2015-05-31
AdjustmentsToAdditionalPaidInCapitalOther,78885.000,,,,,,,
AdvertisingExpense,,,,,,3481.000,,
AdvertisingRevenue,,,,,,0.000,,
AmortizationOfDebtDiscountPremium,3347.000,,,107183.000,,49623.000,,
AmortizationOfIntangibleAssets,,,,,,182271.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,97597266.000,,
AssetImpairmentCharges,,,,,,,,1496641.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-39911.000,,,1079.000,,-426643.000,,
ConversionOfStockAmountConverted1,,,,110600.000,,,,
CostOfGoodsSold,,,,,,,,5828.000
DebtConversionConvertedInstrumentSharesIssued1,,,,,,11500000.000,,
DebtConversionOriginalDebtAmount1,,,,,,575000.000,,
DepreciationDepletionAndAmortization,,,,,,182943.000,,
EarningsPerShareBasicAndDiluted,-0.020,-0.010,-0.010,-0.120,-0.010,-0.090,-0.020,-0.030
EquityMethodInvestmentOtherThanTemporaryImpairment,,,,,0.000,,,
GainsLossesOnRestructuringOfDebt,,,,,,,-7282.000,243.000
GeneralAndAdministrativeExpense,,,,,89916.000,368720.000,281793.000,364219.000
GrossProfit,,,,,540.000,3817.000,6061.000,11841.000
IncomeLossFromEquityMethodInvestments,,,,,-2072.000,,,
IncomeTaxesPaid,,,,,,0.000,,
IncreaseDecreaseInAccountsPayable,-45330.000,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,4248.000,,5813.000,,
IncreaseDecreaseInInterestPayableNet,794.000,,,7400.000,,83258.000,,
IncreaseDecreaseInOtherReceivables,,,,,,-9700.000,,
IncreaseDecreaseInPrepaidExpense,,,,,,11164.000,,
InterestExpense,4141.000,135025.000,109452.000,114583.000,198604.000,132881.000,104889.000,117378.000
InterestPaid,,,,,,0.000,,
InvestmentIncomeInterest,,,,,,9.000,0.000,25.000
IssuanceOfStockAndWarrantsForServicesOrClaims,315000.000,,,,,0.000,,
LaborAndRelatedExpense,,,,,,2858675.000,638739.000,-337354.000
NetCashProvidedByUsedInFinancingActivities,80645.000,,,54840.000,,100025.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,80645.000,,,54840.000,,100025.000,,
NetCashProvidedByUsedInInvestingActivities,,,,,,0.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,0.000,,
NetCashProvidedByUsedInOperatingActivities,-120556.000,,,-53761.000,,-526668.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-120556.000,,,-53761.000,,-526668.000,,
NetIncomeLoss,-394367.000,-202953.000,-174363.000,-172592.000,,-3446507.000,,
NetIncomeLossAttributableToNoncontrollingInterest,,,,,,,,0.000
NonoperatingIncomeExpense,-4141.000,-135025.000,-109452.000,,,,,
NotesIssued1,,,,,,475000.000,,
OperatingIncomeLoss,-390226.000,-67928.000,-64911.000,-58009.000,-91448.000,-3313635.000,-1050233.000,-1440238.000
OtherIncome,,,,,,,9.000,9.000
OtherOperatingIncomeExpenseNet,,,,-114583.000,,,,
OtherSalesRevenueNet,,,,,540.000,,,7680.000
PaymentsToAcquireBusinessesGross,,,,,,0.000,,
ProceedsFromOtherShortTermDebt,80645.000,,,54840.000,,100025.000,,
ProfitLoss,,,,,-290052.000,-3446507.000,-1162395.000,-1557339.000
ResearchAndDevelopmentExpense,,,,,,90057.000,135762.000,-71427.000
Revenues,,,,,,3817.000,6061.000,9989.000
SalesRevenueNet,,,,,,3817.000,6052.000,9980.000
SellingGeneralAndAdministrativeExpense,390226.000,67928.000,64911.000,58009.000,,,,
ShareBasedCompensation,,,,,,2599666.000,466117.000,254799.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,,31975000.000,,500000.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,,0.050,,
StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,,,,52600.000,,,,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,,,0.000,,
StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,,,,110600.000,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,1467720.000,22975652.000,36489521.000,47647396.000,55994649.000
