,2011-06-30,2011-09-30,2011-12-31
AccountsPayableCurrent,460457.000,557791.000,743412.000
AccountsReceivableNetCurrent,38541.000,,
AccruedLiabilitiesCurrent,57403.000,41398.000,42139.000
AdditionalPaidInCapitalPreferredStock,209790.000,1942350.000,1942350.000
Assets,1272260.000,966826.000,820895.000
AssetsCurrent,319727.000,138629.000,104612.000
CapitalLeaseObligationsCurrent,16766.000,12394.000,7926.000
CashAndCashEquivalentsAtCarryingValue,77330.000,17711.000,10621.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001
CommonStockSharesAuthorized,90000000.000,90000000.000,90000000.000
CommonStockSharesIssued,18000000.000,19565104.000,19565104.000
CommonStockSharesOutstanding,18000000.000,19565104.000,19565104.000
CommonStockSharesSubscriptions,657500.000,,
CommonStockValue,18000.000,19565.000,19565.000
DeferredRentCreditCurrent,517158.000,524782.000,525374.000
DueToRelatedPartiesCurrent,29205.000,34365.000,39956.000
InventoryNet,160826.000,103645.000,84871.000
Liabilities,2459122.000,2087610.000,
LiabilitiesAndStockholdersEquity,1272260.000,966826.000,820895.000
LiabilitiesCurrent,2030301.000,2087610.000,2270293.000
LongTermDebtNoncurrent,,643355.000,
LongTermNotesPayable,428821.000,,
NotesPayableCurrent,695787.000,,
NotesPayableRelatedPartiesClassifiedCurrent,253525.000,273525.000,279525.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000
PrepaidExpenseAndOtherAssets,43030.000,17273.000,9120.000
PropertyPlantAndEquipmentNet,871420.000,747084.000,713145.000
RetainedEarningsAccumulatedDeficit,-2072152.000,-3082699.000,-3411313.000
SecurityDeposit,81113.000,81113.000,3138.000
ShortTermBorrowings,,,631961.000
StockholdersEquity,-1186862.000,-1120784.000,-1449398.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-1186862.000,-1120784.000,
TemporaryEquityShareSubscriptions,657500.000,,
