,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,656000000.000,745000000.000,802000000.000,901000000.000,1009000000.000,1265000000.000,1365000000.000,1200000000.000,1283000000.000,1232000000.000,1312000000.000,1275000000.000,1391000000.000,1178000000.000,1259000000.000,1189000000.000,988000000.000,847000000.000,731000000.000,623000000.000,467000000.000,434000000.000,396000000.000,414000000.000,388000000.000,448000000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,68000000.000,91000000.000,89000000.000,119000000.000,81000000.000,102000000.000,113000000.000,150000000.000,105000000.000,125000000.000,136000000.000,188000000.000,128000000.000,176000000.000,181000000.000,211000000.000,159000000.000,158000000.000,169000000.000,175000000.000,127000000.000,128000000.000,148000000.000,176000000.000,121000000.000,142000000.000
AccruedIncomeTaxesCurrent,284000000.000,178000000.000,399000000.000,709000000.000,649000000.000,207000000.000,194000000.000,355000000.000,406000000.000,248000000.000,260000000.000,556000000.000,484000000.000,260000000.000,267000000.000,431000000.000,432000000.000,24000000.000,112000000.000,264000000.000,199000000.000,74000000.000,35000000.000,119000000.000,83000000.000,71000000.000
AccruedInsuranceCurrent,50000000.000,67000000.000,70000000.000,103000000.000,106000000.000,105000000.000,111000000.000,108000000.000,108000000.000,119000000.000,128000000.000,131000000.000,137000000.000,132000000.000,140000000.000,126000000.000,132000000.000,115000000.000,119000000.000,113000000.000,115000000.000,97000000.000,94000000.000,103000000.000,101000000.000,92000000.000
AccruedLiabilitiesCurrent,1989000000.000,2179000000.000,2154000000.000,2376000000.000,2172000000.000,2421000000.000,2363000000.000,2571000000.000,2468000000.000,2681000000.000,2857000000.000,2763000000.000,2717000000.000,2857000000.000,3310000000.000,3518000000.000,3300000000.000,3028000000.000,2810000000.000,2284000000.000,2058000000.000,1774000000.000,1628000000.000,1568000000.000,1512000000.000,1489000000.000
AccruedSalesCommissionCurrent,,,,,,,,,,,,,,,,,,,,,,60000000.000,57000000.000,57000000.000,61000000.000,55000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,-1215000000.000,,,,1578000000.000,,,,1804000000.000,,,,2043000000.000,,,,2152000000.000,,,,2298000000.000,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,-57000000.000,,,,42000000.000,-6000000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,-34000000.000,,,,-67000000.000,-67000000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,68000000.000,,,,132000000.000,15000000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,192000000.000,225000000.000,37000000.000,-23000000.000,104000000.000,-69000000.000,79000000.000,107000000.000,-58000000.000,-201000000.000,1000000.000,-4000000.000,-41000000.000,48000000.000,-362000000.000,-834000000.000,-1318000000.000,-1119000000.000,-1477000000.000,-1553000000.000,-1308000000.000,-1325000000.000,-1283000000.000,-1452000000.000,-1356000000.000,-1258000000.000
AdditionalPaidInCapitalCommonStock,8432000000.000,8466000000.000,8513000000.000,8535000000.000,8650000000.000,8673000000.000,8718000000.000,8743000000.000,8772000000.000,8805000000.000,8846000000.000,8907000000.000,8933000000.000,8999000000.000,9099000000.000,8341000000.000,7045000000.000,6625000000.000,6201000000.000,8005000000.000,8024000000.000,8040000000.000,8079000000.000,8103000000.000,8135000000.000,8163000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,107000000.000,,,,120000000.000,,,,132000000.000,,,,125000000.000,,,,159000000.000,,,,209000000.000,,
Assets,23156000000.000,23756000000.000,24544000000.000,25515000000.000,26287000000.000,27833000000.000,28662000000.000,31484000000.000,33556000000.000,33593000000.000,34673000000.000,34812000000.000,35480000000.000,33827000000.000,34270000000.000,33562000000.000,32424000000.000,31225000000.000,29628000000.000,26725000000.000,24754000000.000,23784000000.000,22194000000.000,21140000000.000,20904000000.000,20887000000.000
AssetsCurrent,10739000000.000,11226000000.000,12038000000.000,12110000000.000,12836000000.000,13014000000.000,13667000000.000,15678000000.000,14994000000.000,15221000000.000,16255000000.000,16423000000.000,17211000000.000,16003000000.000,16670000000.000,16162000000.000,15299000000.000,14167000000.000,12933000000.000,11801000000.000,10048000000.000,9204000000.000,8711000000.000,7876000000.000,7744000000.000,7741000000.000
BillingsInExcessOfCost,571000000.000,778000000.000,1117000000.000,865000000.000,965000000.000,1075000000.000,1037000000.000,1189000000.000,1093000000.000,1159000000.000,1553000000.000,1771000000.000,2079000000.000,2176000000.000,1809000000.000,1775000000.000,1497000000.000,1269000000.000,1180000000.000,785000000.000,704000000.000,653000000.000,550000000.000,440000000.000,363000000.000,337000000.000
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,,,2014000000.000,2305000000.000,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,,2014000000.000,2305000000.000,500000000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,,273000000.000,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,,1517000000.000,,2686000000.000,2941000000.000,3672000000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,1038000000.000,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssets,,,,,,1132000000.000,1365000000.000,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsCashAndCashEquivalents,,,,351000000.000,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilities,,,,234000000.000,,495000000.000,549000000.000,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesLongTermDebt,,,,16000000.000,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,377000000.000,,801000000.000,774000000.000,1000000000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,,,,,,,,,,,,,,,,,,,,,175000000.000,,
BusinessAcquisitionPurchasePriceAllocationIntangibleAssetsOtherThanGoodwill,,,,,,602000000.000,597000000.000,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,,479000000.000,,672000000.000,636000000.000,792000000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationNotesPayableAndLongTermDebt,,,,,,1000000.000,4000000.000,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationOtherNoncurrentAssets,,,,73000000.000,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationOtherNoncurrentLiabilities,,,,229000000.000,,176000000.000,83000000.000,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,,443000000.000,,151000000.000,205000000.000,,,,,,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,,,,,3329000000.000,,,,406000000.000,,,,116000000.000,,,,357000000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,,,,,,,,,,,932000000.000,,,,115000000.000,,,,30000000.000,,,,127000000.000,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,,,,,,,,,,,,362000000.000,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,,,,,,,,,,,,15000000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,,,,,,,,,,,,,,15000000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,,,,,,,,,,,,,15000000.000,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,,,,,,,,,,,,,15000000.000,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,,,,,,,,,,,,,15000000.000,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,,,,,,,,,,,,,,287000000.000,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,,,,,,,,,,,,,,,,,,6000000.000,,
CashAndCashEquivalentsAtCarryingValue,3060000000.000,3440000000.000,3870000000.000,3535000000.000,3390000000.000,1917000000.000,1702000000.000,3319000000.000,2441000000.000,2327000000.000,2741000000.000,3436000000.000,3688000000.000,3885000000.000,4091000000.000,3536000000.000,3024000000.000,2544000000.000,1846000000.000,2080000000.000,1759000000.000,1661000000.000,1510000000.000,1408000000.000,1479000000.000,1530000000.000
CommercialPaper,,,,,,,,,,,600000000.000,,,,,,1080000000.000,1140000000.000,946000000.000,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,,,,1000000000.000,,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000
CommonStockSharesIssued,422957697.000,423228599.000,423817646.000,423900601.000,426184373.000,426371654.000,426879173.000,426928322.000,427216689.000,427402817.000,427719063.000,428433703.000,428852227.000,429458195.000,430569502.000,418977608.000,395062247.000,386542334.000,375735085.000,375764794.000,377066012.000,377085852.000,377674480.000,378637403.000,380060041.000,380052282.000
CommonStockSharesOutstanding,422957697.000,423228599.000,423817646.000,423900601.000,426184373.000,426371654.000,426879173.000,426928322.000,427216689.000,427402817.000,427719063.000,428433703.000,428852227.000,429458195.000,430569502.000,418977608.000,395062247.000,386542334.000,375735085.000,375764794.000,377066012.000,377085852.000,377674480.000,378637403.000,380060041.000,380052282.000
CommonStockValue,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000
CostsInExcessOfBillingsOnUncompletedContractsOrPrograms,6408000000.000,6868000000.000,7570000000.000,5839000000.000,5868000000.000,6102000000.000,6479000000.000,5731000000.000,6168000000.000,6942000000.000,7515000000.000,7608000000.000,8521000000.000,9422000000.000,10544000000.000,10442000000.000,10740000000.000,10991000000.000,10905000000.000,9082000000.000,9139000000.000,7937000000.000,8133000000.000,8132000000.000,7257000000.000,7157000000.000
CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedWithinOneYear,744000000.000,499000000.000,531000000.000,593000000.000,810000000.000,953000000.000,1065000000.000,1225000000.000,1333000000.000,1448000000.000,1640000000.000,1539000000.000,1520000000.000,1567000000.000,1615000000.000,1878000000.000,1926000000.000,1810000000.000,1669000000.000,1250000000.000,1040000000.000,790000000.000,765000000.000,665000000.000,653000000.000,599000000.000
CustomerAdvancesCurrent,491000000.000,675000000.000,638000000.000,686000000.000,632000000.000,755000000.000,687000000.000,699000000.000,687000000.000,674000000.000,786000000.000,673000000.000,755000000.000,808000000.000,765000000.000,703000000.000,614000000.000,566000000.000,514000000.000,426000000.000,389000000.000,355000000.000,306000000.000,222000000.000,232000000.000,236000000.000
DebtCurrent,203000000.000,2000000.000,2000000.000,351000000.000,351000000.000,1289000000.000,354000000.000,1000000.000,,,,1000000.000,,,151000000.000,152000000.000,151000000.000,151000000.000,2000000.000,2000000.000,7000000.000,12000000.000,6000000.000,506000000.000,506000000.000,506000000.000
DebtInstrumentBasisSpreadOnVariableRate,,,,0.003,0.003,0.002,0.009,,0.009,,,,,,,,,,,,,,,,,
DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible,,,,,,,,,,,,,,,,,,,,,,,,15000000.000,,
