,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,9548000.000,12184000.000,9776000.000,10942000.000,13020000.000,17005000.000,20691000.000,23031000.000,22701000.000,21576000.000,16369000.000
AccountsReceivableGross,,9701000.000,,,,12055000.000,,,,,
AccountsReceivableGrossCurrent,,,,,,,,,,15915000.000,
AccountsReceivableNetCurrent,9005000.000,7112000.000,5608000.000,8505000.000,9146000.000,9981000.000,9534000.000,14524000.000,17061000.000,14694000.000,8829000.000
AccruedIncomeTaxesCurrent,,,,,,,130000.000,,,,67000.000
AccumulatedAmortizationOfNoncurrentDeferredFinanceCosts,2866000.000,3080000.000,,3508000.000,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,283886000.000,,,,324547000.000,,,,372860000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1607000.000,87000.000,87000.000,87000.000,87000.000,12000.000,12000.000,12000.000,12000.000,12000.000,12000.000
AdditionalPaidInCapitalCommonStock,165874000.000,165857000.000,166447000.000,166678000.000,167012000.000,170897000.000,171816000.000,172513000.000,173285000.000,173879000.000,175867000.000
AllowanceForDoubtfulAccountsReceivable,,2589000.000,,,,2074000.000,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,1221000.000,
Assets,1169383000.000,1175330000.000,1150452000.000,1169003000.000,1168945000.000,1325008000.000,1286068000.000,1274685000.000,1278874000.000,1294044000.000,1645803000.000
AssetsCurrent,119436000.000,117493000.000,101971000.000,122619000.000,132338000.000,116179000.000,85962000.000,80937000.000,91938000.000,101753000.000,80686000.000
BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,,,,,,-3449000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssets,,,,,,23740000.000,23740000.000,23740000.000,23740000.000,23740000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,,,,,,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,224894000.000,224894000.000,223582000.000,223582000.000,223582000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesLongTermDebt,,,,,,87854000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedOtherNoncurrentAssets,,,,,,10809000.000,10809000.000,10809000.000,10809000.000,10809000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,184345000.000,184345000.000,183033000.000,183033000.000,183033000.000,
CapitalLeaseObligations,,,,,6000.000,817000.000,747000.000,681000.000,613000.000,543000.000,449000.000
CapitalLeaseObligationsCurrent,37000.000,32000.000,31000.000,8000.000,,4524000.000,,,,,
CapitalLeaseObligationsNoncurrent,6000.000,3000.000,1000.000,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,300000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,4000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,32000.000,,,,300000.000,,,,300000.000,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,1000.000,,,,100000.000,,,,100000.000,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,36000.000,,,,800000.000,,,,400000.000,
CashAndCashEquivalentsAtCarryingValue,91129000.000,87604000.000,71913000.000,88627000.000,48751000.000,78278000.000,44099000.000,37105000.000,44609000.000,61029000.000,44574000.000
CashCollateralForBorrowedSecurities,,300000.000,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,46447432.000,46426714.000,46426714.000,46444694.000,46444694.000,46817829.000,46942735.000,47075635.000,47105744.000,47105744.000,47163284.000
CommonStockSharesOutstanding,46447432.000,46447432.000,46426714.000,46444694.000,46444694.000,46817829.000,46942735.000,47075635.000,47105744.000,47105744.000,47163284.000
ConstructionPayableCurrent,,,,,,,,,,4005000.000,
DebtInstrumentCarryingAmount,,168000000.000,,,,,,,,,
DeferredFinanceCostsGross,,,,6851000.000,,,,,,,
DeferredIncomeTaxLiabilities,,-148757000.000,,,,149064000.000,,,,149469000.000,
DeferredTaxAssetsInvestments,,5845000.000,,,,,,,,,
DeferredTaxAssetsNet,,90777000.000,,,,78842000.000,,,,66286000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,38377000.000,
DeferredTaxAssetsOther,,35000.000,,,,599000.000,,,,51000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,10956000.000,,,,8697000.000,,,,6327000.000,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,,,,2576000.000,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,,600000.000,,,,1100000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,179000.000,,,,701000.000,,,,1216000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,6431000.000,,,,7134000.000,,,,7748000.000,
DeferredTaxAssetsValuationAllowance,,-89067000.000,,,,8575000.000,,,,7202000.000,
DeferredTaxLiabilities,,-147047000.000,,,,78797000.000,,,,90385000.000,
DeferredTaxLiabilitiesCurrent,1210000.000,2608000.000,2608000.000,2607000.000,2608000.000,,,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,-146715000.000,,,,145053000.000,,,,143823000.000,
DeferredTaxLiabilitiesInvestments,,,,,,2008000.000,,,,2742000.000,
DeferredTaxLiabilitiesNoncurrent,130873000.000,144439000.000,145073000.000,145946000.000,147645000.000,78797000.000,80392000.000,86093000.000,91229000.000,90385000.000,90730000.000
DeferredTaxLiabilitiesOther,,,,,,97000.000,,,,100000.000,
DeferredTaxLiabilitiesPrepaidExpenses,,-2042000.000,,,,1906000.000,,,,2804000.000,
DueFromAffiliateCurrent,223000.000,362000.000,312000.000,453000.000,419000.000,,,,,,
DueFromRelatedParties,200000.000,400000.000,300000.000,500000.000,400000.000,400000.000,,,,,
DueToAffiliateCurrent,174000.000,187000.000,223000.000,168000.000,177000.000,129000.000,43000.000,73000.000,169000.000,259000.000,235000.000
DueToRelatedPartiesCurrentAndNoncurrent,200000.000,200000.000,200000.000,200000.000,200000.000,200000.000,,0.000,0.000,,0.000
EmployeeRelatedLiabilitiesCurrent,10267000.000,9441000.000,10389000.000,10406000.000,11411000.000,17852000.000,15187000.000,17198000.000,15146000.000,14588000.000,12179000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,2400000.000,,,,,
EquityMethodInvestments,,,,,,,,,,1286000.000,1064000.000
EscrowDeposit,,,,,55460000.000,,,,,,376750000.000
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,,,,,,529000.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,5600000.000,1900000.000,1900000.000,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,3700000.000,2000000.000,500000.000,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,400000.000,,,400000.000,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,1900000.000,400000.000,400000.000,1900000.000,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,1900000.000,1900000.000,1900000.000,1900000.000,,,,,,
Goodwill,104734000.000,66826000.000,66826000.000,66826000.000,66826000.000,66826000.000,66826000.000,66826000.000,66826000.000,66826000.000,66826000.000
