,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsPayableCurrent,10290000.000,10769000.000,12810000.000,15544000.000,15218000.000,10341000.000,24641000.000,14526000.000,10497000.000,14001000.000,14661000.000,13204000.000,17500000.000,32500000.000,24300000.000,30200000.000,29200000.000,28000000.000,33200000.000
AccountsReceivableNetCurrent,56369000.000,68586000.000,91489000.000,87461000.000,91439000.000,86090000.000,114789000.000,135518000.000,116224000.000,135251000.000,150523000.000,212366000.000,196400000.000,254400000.000,267600000.000,348700000.000,346500000.000,386100000.000,364100000.000
AccruedLiabilitiesAndOtherLiabilities,,,,14609000.000,,,,25000000.000,,,,28291000.000,,,,39200000.000,,,
AccruedLiabilitiesCurrent,14743000.000,16567000.000,15578000.000,11144000.000,17876000.000,20425000.000,150296000.000,12210000.000,27852000.000,23436000.000,28535000.000,,38300000.000,44000000.000,45100000.000,,48400000.000,58800000.000,60100000.000
AccruedLiabilitiesFairValueDisclosure,,,,,,,,,,,,,,,,,1200000.000,1900000.000,1200000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,19476000.000,,,,30622000.000,,,,47784000.000,,,,78200000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-27000.000,-11000.000,23000.000,-16000.000,5000.000,43000.000,61000.000,-105000.000,-13000.000,221000.000,140000.000,-88000.000,-400000.000,-700000.000,600000.000,1000000.000,-1900000.000,-5100000.000,-4200000.000
AdditionalPaidInCapitalCommonStock,319352000.000,329680000.000,357289000.000,381703000.000,406902000.000,441475000.000,575293000.000,804406000.000,859010000.000,924634000.000,908867000.000,988687000.000,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,177000.000,157000.000,79000.000,51000.000,486000.000,466000.000,693000.000,471000.000,983000.000,855000.000,855000.000,723000.000,800000.000,800000.000,700000.000,2400000.000,2500000.000,500000.000,700000.000
Assets,444297000.000,490149000.000,538777000.000,585606000.000,639943000.000,689026000.000,880387000.000,1478466000.000,1540356000.000,1672784000.000,1784432000.000,1965178000.000,2094400000.000,2316600000.000,2507000000.000,2761200000.000,3006500000.000,3174600000.000,3250100000.000
AssetsCurrent,394739000.000,426674000.000,472724000.000,529699000.000,552332000.000,555287000.000,516445000.000,958326000.000,933567000.000,861504000.000,1040509000.000,1074030000.000,1039900000.000,1307100000.000,1446200000.000,1719100000.000,1865900000.000,1880400000.000,1895200000.000
AssetsFairValueDisclosure,,,307613000.000,307909000.000,287401000.000,278670000.000,242302000.000,321790000.000,517983000.000,797202000.000,777315000.000,952006000.000,1194800000.000,1182500000.000,1220400000.000,1204000000.000,1259000000.000,1385500000.000,1418100000.000
