,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalIncreaseInCarryingAmountOfRedeemablePreferredStock,,,,1750000.000,
AdjustmentsToAdditionalPaidInCapitalOther,20000.000,,,,-280777.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,,,,72917.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,12103.000,,,,
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,,,60918.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,,3205959.000
AllocatedShareBasedCompensationExpense,,430138.000,131517.000,,
AmortizationOfDebtDiscountPremium,,12676.000,1155.000,26992.000,600301.000
AmortizationOfIntangibleAssets,,354368.000,412814.000,,600301.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-16279.000,1835294.000,-174103.000,14356.000,-277839.000
ConversionOfStockAmountIssued1,,,,,9.000
CostOfRevenue,265330.000,404088.000,1197936.000,1224652.000,1226321.000
DebtConversionConvertedInstrumentAmount1,1296716.000,,,,1078123.000
DebtConversionConvertedInstrumentSharesIssued1,5186860.000,,,,
DeferredRevenueAdditions,-41628.000,54823.000,,-60790.000,
Depreciation,3883.000,3196.000,3196.000,651.000,0.000
DepreciationAmortizationAndAccretionNet,3883.000,359414.000,416009.000,534220.000,570247.000
DepreciationAndAmortization,,359414.000,416009.000,534220.000,570247.000
EarningsPerShareBasicAndDiluted,-0.030,-0.070,-0.160,-0.100,-0.100
EmbeddedDerivativeNoLongerBifurcatedAmountReclassifiedToStockholdersEquity,,,,,280777.000
FairValueAdjustmentOfWarrants,,,,439361.000,280777.000
FairValueAssumptionsWeightedAverageVolatilityRate,,,,1.020,1.756
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,187932.000,2758488.000
GainsLossesOnExtinguishmentOfDebt,,,,,-1664281.000
GeneralAndAdministrativeExpense,823228.000,3243382.000,6455327.000,4633702.000,2568227.000
GoodwillImpairmentLoss,,0.000,0.000,,
GrossProfit,16732.000,1154072.000,-674629.000,-885789.000,-232056.000
ImpairmentOfIntangibleAssetsFinitelived,,0.000,0.000,,
ImpairmentOfInvestments,,,,,50000.000
IncomeTaxesPaidNet,,,,0.000,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,172945.000,53256.000,384875.000,-566272.000,151858.000
IncreaseDecreaseInAccountsPayableRelatedParties,431148.000,522257.000,-14441.000,-75509.000,-48439.000
IncreaseDecreaseInAccountsReceivable,4619.000,603041.000,-139301.000,-238935.000,21904.000
IncreaseDecreaseInAccountsReceivableRelatedParties,3000.000,66125.000,-72250.000,-10000.000,0.000
IncreaseDecreaseInBillingInExcessOfCostOfEarnings,,,123908.000,-123908.000,0.000
IncreaseDecreaseInDeferredRevenue,,,,,325695.000
IncreaseDecreaseInNotesPayableRelatedParties,425000.000,,,,
IncreaseDecreaseInOtherCurrentAssets,,,90688.000,-49300.000,-21828.000
IncreaseDecreaseInPrepaidRent,,,,,-14657.000
InterestExpense,98543.000,56607.000,10587.000,4280.000,
InterestIncomeExpenseNonoperatingNet,,,,-72443.000,-675997.000
InterestPaid,2864.000,12213.000,11301.000,4567.000,0.000
LeaseAndRentalExpense,,38388.000,234406.000,314485.000,109340.000
LossContingencyUndiscountedAmountOfInsuranceRelatedAssessmentLiability,,,,100000.000,
MarketableSecuritiesRealizedGainLoss,,-19500.000,,,
MarketableSecuritiesUnrealizedGainLoss,12000.000,,-10200.000,-10200.000,-2400.000
NetCashProvidedByUsedInFinancingActivities,237600.000,3245220.000,6113659.000,5765941.000,2105082.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,237600.000,3245220.000,6113659.000,5765941.000,2105082.000
NetCashProvidedByUsedInInvestingActivities,-2928.000,-11542.000,-486162.000,-277131.000,-42640.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-2928.000,-11542.000,-486162.000,-277131.000,-42640.000
NetCashProvidedByUsedInOperatingActivities,-250951.000,-1398384.000,-5801600.000,-5474454.000,-2340281.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-250951.000,-1398384.000,-5801600.000,-5474454.000,-2340281.000
NetIncomeLoss,-893039.000,-2882626.000,-9750813.000,-7209145.000,-9578630.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,-7862519.000,-9658630.000
NonoperatingIncomeExpense,-86543.000,-76107.000,-56787.000,104823.000,-5100416.000
NotesIssued1,50000.000,,,,
OperatingExpenses,,3960591.000,9019397.000,6428179.000,4246158.000
OperatingIncomeLoss,-806496.000,-2806519.000,-9694026.000,-7313968.000,-4478214.000
OtherNonoperatingIncomeExpense,,,,3814.000,750.000
OtherPreferredStockDividendsAndAdjustments,,,,58733.000,80000.000
PaymentsForRepurchaseOfCommonStock,,573022.000,,,
PaymentsToAcquireBusinessesAndInterestInAffiliates,,,,,3478626.000
PaymentsToAcquireIntangibleAssets,,11542.000,48037.000,43689.000,42640.000
PaymentsToAcquireProductiveAssets,2928.000,,,,
PaymentsToDevelopSoftware,,,388125.000,233442.000,0.000
PreferredStockDividendRatePercentage,,,,0.050,
PreferredStockDividendsIncomeStatementImpact,,,,594641.000,0.000
ProceedsFromConvertibleDebt,,,,,0.000
ProceedsFromIssuanceOfCommonStock,,3231992.000,2682689.000,325000.000,2129082.000
ProceedsFromIssuanceOfLongTermDebt,,532500.000,,2500000.000,
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,,,,1750000.000,0.000
ProceedsFromIssuanceOfWarrants,,47750.000,3643970.000,43941.000,0.000
ProceedsFromIssuanceOrSaleOfEquity,,,,,2129082.000
ProceedsFromNotesPayable,,,,2500000.000,
ProceedsFromRelatedPartyDebt,12500.000,,,,1775000.000
ProceedsFromRepaymentsOfNotesPayable,-24000.000,,,,-24000.000
ProceedsFromRepaymentsOfRelatedPartyDebt,-2500.000,224000.000,,,
ProvisionForLoanAndLeaseLosses,,,108320.000,0.000,
RepaymentsOfLongTermDebt,,218000.000,178000.000,28000.000,
RepaymentsOfRelatedPartyDebt,,,35000.000,0.000,
ResearchAndDevelopmentExpense,,56515.000,610329.000,375817.000,343712.000
RevenueFromRelatedParties,3000.000,108500.000,6500.000,0.000,
Revenues,279062.000,1558160.000,523307.000,338863.000,994265.000
SalesRevenueNet,279062.000,1449660.000,516807.000,338863.000,994265.000
SellingAndMarketingExpense,,301280.000,1537732.000,884440.000,713972.000
ShareBasedCompensation,12103.000,1241128.000,1844009.000,1075749.000,1085645.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,,,,3054545.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,,,,0.430,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,18770591.000,9506205.000,28913020.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,0.350,0.510,0.110,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,0.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,2.500,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,0.004,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,,405000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,2820000.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,688005.000,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,0.250,,,,
StockIssued1,,1709291.000,,,
StockIssuedDuringPeriodSharesIssuedForServices,,,,2300000.000,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,1296715.000,,,,1078123.000
StockIssuedDuringPeriodValueIssuedForServices,,50000.000,918315.000,682126.000,63292.000
StockIssuedDuringPeriodValueStockOptionsExercised,,47750.000,,,
TreasuryStockValueAcquiredCostMethod,,623022.000,,,
UnrealizedGainLossOnDerivatives,,,,187932.000,-2758488.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,30161501.000,42514610.000,61962359.000,80445509.000,98905556.000
