,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,52379000.000,59575000.000,66607000.000,57474000.000,61768000.000,62788000.000,64936000.000,58865000.000,52204000.000,55623000.000,63022000.000,50813000.000,50331000.000,53382000.000,57877000.000,52173000.000,50381000.000,54428000.000,56096000.000,53006000.000
AccountsReceivableNet,50357000.000,60936000.000,56491000.000,56383000.000,64219000.000,74664000.000,71363000.000,77773000.000,87016000.000,77122000.000,74174000.000,78968000.000,83838000.000,81425000.000,85681000.000,84368000.000,85269000.000,84883000.000,95709000.000,91228000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-10583000.000,-10136000.000,-9616000.000,-8990000.000,-9650000.000,-8983000.000,-8430000.000,-9871000.000,5179000.000,2777000.000,10070000.000,5371000.000,-217000.000,1231000.000,-13249000.000,-25647000.000,-8826000.000,-27824000.000,-19195000.000,-39576000.000
AdditionalPaidInCapital,487732000.000,488524000.000,489468000.000,490811000.000,492496000.000,492631000.000,493456000.000,495413000.000,496533000.000,497737000.000,498854000.000,500715000.000,502327000.000,503607000.000,504891000.000,506893000.000,508378000.000,509960000.000,511297000.000,512052000.000
AllowanceForDoubtfulAccountsReceivable,583000.000,636000.000,667000.000,713000.000,656000.000,707000.000,692000.000,676000.000,744000.000,950000.000,948000.000,886000.000,863000.000,821000.000,978000.000,955000.000,1003000.000,1250000.000,1314000.000,1062000.000
Assets,3006028000.000,3100173000.000,3197303000.000,3164877000.000,3429173000.000,3641481000.000,3701194000.000,3802107000.000,3865518000.000,3910051000.000,4045296000.000,4086153000.000,4062565000.000,4230837000.000,4274984000.000,4402210000.000,4433036000.000,4423867000.000,4434076000.000,4441519000.000
AssetsHeldForSaleLongLived,,,47048000.000,44044000.000,31744000.000,29462000.000,47139000.000,50652000.000,39062000.000,44523000.000,58042000.000,55371000.000,50314000.000,48929000.000,59861000.000,58195000.000,,,,
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,,,,,,,,,,,,,,,59589000.000,67480000.000,74899000.000,84971000.000
AssetsHeldForSalePropertyPlantAndEquipment,35480000.000,38313000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,130256000.000,,,,106229000.000,,,,66512000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,24027000.000,,,,39717000.000,,,,29923000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,9318000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,18771000.000,,,,17818000.000,,,,0.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,29923000.000,,,,18771000.000,,,,17818000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,39717000.000,,,,29923000.000,,,,18771000.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,8500000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,,,,13540000.000,,,,8543000.000,,,,4406000.000,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,,,,,116716000.000,,,,97686000.000,,,,62106000.000,
CapitalLeasesFutureMinimumPaymentsReceivable,,,187509000.000,180694000.000,168293000.000,157130000.000,152321000.000,145951000.000,178901000.000,255927000.000,320149000.000,309679000.000,295006000.000,278913000.000,267720000.000,254265000.000,247068000.000,241668000.000,211530000.000,200302000.000
CapitalLeasesFutureMinimumPaymentsReceivableCurrent,,,47237000.000,,,,43855000.000,,,,64896000.000,,,,59523000.000,,,,50716000.000,
CapitalLeasesFutureMinimumPaymentsReceivableDueThereafter,,,17923000.000,,,,10370000.000,,,,80510000.000,,,,52928000.000,,,,28408000.000,
CapitalLeasesFutureMinimumPaymentsReceivableInFiveYears,,,18884000.000,,,,10849000.000,,,,30724000.000,,,,31529000.000,,,,26717000.000,
CapitalLeasesFutureMinimumPaymentsReceivableInFourYears,,,27748000.000,,,,21151000.000,,,,36929000.000,,,,33863000.000,,,,31577000.000,
CapitalLeasesFutureMinimumPaymentsReceivableInThreeYears,,,33613000.000,,,,30063000.000,,,,48754000.000,,,,39606000.000,,,,34130000.000,
CapitalLeasesFutureMinimumPaymentsReceivableInTwoYears,,,42104000.000,,,,36033000.000,,,,58336000.000,,,,50271000.000,,,,39982000.000,
CapitalLeasesNetInvestmentInDirectFinancingAndSalesTypeLeases,163755000.000,155181000.000,146742000.000,142190000.000,133400000.000,125452000.000,121933000.000,117240000.000,143362000.000,205911000.000,257176000.000,250262000.000,239915000.000,228013000.000,219872000.000,210200000.000,205525000.000,202078000.000,177737000.000,169241000.000
CapitalLeasesNetInvestmentInDirectFinancingLeasesAllowanceForUncollectibleMinimumLeasePayments,,1138000.000,,,,,897000.000,823000.000,1055000.000,1056000.000,1057000.000,1057000.000,1057000.000,1056000.000,1056000.000,1056000.000,846000.000,844000.000,805000.000,710000.000
CapitalLeasesNetInvestmentInDirectFinancingLeasesDeferredIncome,,,,,,,29491000.000,27888000.000,34484000.000,48960000.000,61916000.000,58360000.000,54034000.000,49844000.000,46792000.000,43009000.000,40697000.000,38746000.000,32988000.000,30351000.000
CapitalLeasesNetInvestmentInDirectFinancingLeasesExecutoryCosts,,,,,,,,,,,0.000,,,,0.000,,,,0.000,
CapitalLeasesNetInvestmentInDirectFinancingLeasesInitialDirectCosts,,,,,,,,,,,0.000,,,,0.000,,,,0.000,
CapitalLeasesNetInvestmentInDirectFinancingLeasesMinimumPaymentsToBeReceived,,,187509000.000,180694000.000,,,,,,,,,,,,,,,,
CapitalLeasesNetInvestmentInDirectFinancingLeasesUnguaranteedResidualValuesOfLeasedProperty,,,,,,,6500000.000,,,,5000000.000,,,,5600000.000,,,,2600000.000,
CashAndCashEquivalentsAtCarryingValue,60446000.000,63378000.000,140877000.000,73807000.000,56308000.000,52848000.000,65843000.000,58854000.000,68293000.000,53036000.000,68875000.000,70323000.000,57802000.000,73433000.000,79132000.000,71709000.000,72161000.000,66817000.000,58907000.000,73680000.000
