,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AdditionsToNoncurrentAssets,,,282224.000,,,,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,,,,,,436000.000,,,
AmortizationOfFinancingCosts,,,1714.000,,5656.000,9101.000,15080.000,,,,33751.000,,46699.000,55843.000,59850.000,66119.000,,,23000.000,
AmortizationOfIntangibleAssets,,,17337.000,,79837.000,79837.000,79837.000,79837.000,149336.000,,138064.000,,77046.000,77046.000,70796.000,86592.000,,,,
AvailableForSaleEquitySecuritiesGrossUnrealizedGain,,,,,,,,,18545.000,,,,23391.000,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,,,,,,,62707.000,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,,903.000,,,,0.000,,,,,,,
BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,,,,,,,,,,,,,,,-900784.000,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,,,,,,,-1307232.000,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,,,,,,,,,14311276.000,,,,,
BusinessCombinationConsiderationTransferred1,,,,,,,,,848527.000,,,,,,,,,,,
BusinessCombinationConsiderationTransferredLiabilitiesIncurred,,,,,,,,,168510.000,,,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,27874.000,,,,,,,,,,,,,,,
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,,,-1103898.000,,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,,,-162852.000,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,,,1747833.000,,,
