,2015-12-31,2016-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-860000.000,-849000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationEmployeeStockPurchaseProgramRequisiteServicePeriodRecognition,301000.000,359000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,26000.000
AllowanceForLoanAndLeaseLossesWriteOffs,,44000.000
AmortizationOfDeferredLoanOriginationFeesNet,6000.000,-50000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,537994.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLoss,-863000.000,-80000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,10906000.000,-9759000.000
ComprehensiveIncomeNetOfTax,3101000.000,7271000.000
CurrentFederalTaxExpenseBenefit,2066000.000,2780000.000
CurrentIncomeTaxExpenseBenefit,2329000.000,3419000.000
CurrentStateAndLocalTaxExpenseBenefit,277000.000,653000.000
DeferredFederalIncomeTaxExpenseBenefit,-745000.000,-302000.000
DeferredIncomeTaxExpenseBenefit,-966000.000,-394000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-221000.000,-92000.000
DefinedContributionPlanAdministrativeExpenses,336000.000,
DefinedContributionPlanEmployerMatchingContributionPercent,0.750,
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,1.000,
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,0.060,
Depreciation,713000.000,
DepreciationDepletionAndAmortization,713000.000,832000.000
DividendsPreferredStock,167000.000,
EarningsPerShareBasic,,0.690
EarningsPerShareDiluted,,0.690
EffectiveIncomeTaxRateContinuingOperations,0.263,0.323
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.035,0.046
EffectiveIncomeTaxRateReconciliationTaxCreditsInvestment,-0.016,-0.001
EffectiveIncomeTaxRateReconciliationTaxCreditsOther,-0.001,-0.014
EmployeeStockOwnershipPlanESOPCompensationExpense,,359000.000
EquipmentExpense,528000.000,631000.000
FederalDepositInsuranceCorporationPremiumExpense,378000.000,323000.000
FeesAndCommissions,1598000.000,1274000.000
FinancingReceivableModificationsPostModificationRecordedInvestment2,,58000.000
FinancingReceivableModificationsPreModificationRecordedInvestment2,,58000.000
FinancingReceivableNonaccrualPercentPastDue,1.500,1.500
GainLossOnSaleOfPropertyPlantEquipment,2000.000,-60000.000
