,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,,,,136134.000,120765.000,137575.000,142258.000,61754.000
AccountsPayableCurrent,185561.000,191681.000,127535.000,,,,,
AdditionalPaidInCapital,22245523.000,22230528.000,22279275.000,22279275.000,22279275.000,22279275.000,22279275.000,23018149.000
Assets,1349436.000,1201879.000,936564.000,772520.000,428972.000,211539.000,154539.000,44117.000
AssetsCurrent,1349436.000,1201879.000,936564.000,772520.000,,,,
Cash,1310444.000,1175040.000,893983.000,718907.000,405441.000,198535.000,151903.000,38923.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,131666666.000,131666666.000,131666666.000,131666666.000,131666666.000,131666666.000,131666666.000,131666666.000
CommonStockSharesIssued,68396934.000,68396934.000,68696934.000,68696934.000,68696934.000,68696934.000,68696934.000,68696934.000
CommonStockSharesOutstanding,68396934.000,68396934.000,68696934.000,68696934.000,68696934.000,68696934.000,68696934.000,68696934.000
CommonStockSharesSubscriptions,0.000,0.000,0.000,0.000,,,,
CommonStockValue,684.000,684.000,687.000,687.000,687.000,687.000,687.000,687.000
DeferredFinanceCostsCurrentNet,0.000,0.000,0.000,0.000,,,,
DerivativeLiabilitiesCurrent,,,9143.000,8407.000,510.000,0.000,0.000,0.000
DerivativeLiabilitiesNoncurrent,399099.000,65555.000,0.000,0.000,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,22142744.000,21997858.000,22240618.000,22435613.000,22819908.000,23031631.000,23084505.000,23041229.000
DueToRelatedPartiesCurrent,661308.000,711289.000,760542.000,586426.000,645157.000,625001.000,619390.000,4756.000
DueToRelatedPartiesNoncurrent,0.000,0.000,0.000,197204.000,202486.000,200632.000,197434.000,0.000
Liabilities,1245968.000,968525.000,897220.000,928171.000,968918.000,963208.000,959082.000,66510.000
LiabilitiesAndStockholdersEquity,1349436.000,1201879.000,936564.000,772520.000,428972.000,211539.000,154539.000,44117.000
LiabilitiesCurrent,846869.000,902970.000,897220.000,730967.000,766432.000,762576.000,761648.000,66510.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
PreferredStockSharesIssued,500000.000,,0.000,0.000,0.000,0.000,0.000,
PreferredStockSharesOutstanding,500000.000,,0.000,0.000,0.000,0.000,0.000,
PreferredStockValue,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseCurrent,38992.000,26839.000,42581.000,53613.000,23531.000,13004.000,2636.000,5194.000
StockholdersEquity,103468.000,233354.000,39344.000,-155651.000,-539946.000,-751669.000,-804543.000,-22393.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,103468.000,233354.000,39344.000,-155651.000,-539946.000,-751669.000,-804543.000,-22393.000
