,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AmortizationOfDebtDiscountPremium,101000.000,,,
AmortizationOfIntangibleAssets,470000.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-5014000.000,,,
ComprehensiveIncomeNetOfTax,-4860000.000,-3115000.000,-5026000.000,-11777000.000
CostOfRevenue,12697000.000,14855000.000,16070000.000,15227000.000
CurrentForeignTaxExpenseBenefit,,,-1136000.000,
Depreciation,894000.000,700000.000,800000.000,951000.000
EarningsPerShareBasic,-0.170,-0.160,-0.210,-0.460
EarningsPerShareDiluted,-0.170,-0.160,-0.210,-0.460
EffectOfExchangeRateOnCashAndCashEquivalents,408000.000,,,
ForeignCurrencyTransactionGainLossBeforeTax,795000.000,-849000.000,-2221000.000,-2424000.000
ForeignCurrencyTransactionGainLossUnrealized,1198000.000,,,
GainsLossesOnExtinguishmentOfDebt,-1783000.000,,0.000,
GeneralAndAdministrativeExpense,5250000.000,5244000.000,5737000.000,7120000.000
GrossProfit,16032000.000,18432000.000,17982000.000,18500000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-3950000.000,-3486000.000,-6462000.000,-11622000.000
IncomeTaxExpenseBenefit,95000.000,405000.000,-657000.000,673000.000
IncomeTaxesPaidNet,144000.000,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-5180000.000,,,
IncreaseDecreaseInAccountsReceivable,-5659000.000,,,
IncreaseDecreaseInDeferredCharges,-3010000.000,,,
IncreaseDecreaseInDeferredRevenue,-3090000.000,,,
IncreaseDecreaseInInventories,-1874000.000,,,
IncreaseDecreaseInOtherCurrentAssets,185000.000,,,
IncreaseDecreaseInPrepaidExpense,-311000.000,,,
IncreaseDecreaseInUnbilledReceivables,5346000.000,,,
InterestExpense,783000.000,,,
InterestPaid,817000.000,,,
InvestmentIncomeInterest,43000.000,,,
MaintenanceCosts,2744000.000,2943000.000,3677000.000,3383000.000
MaintenanceRevenue,5692000.000,6132000.000,6741000.000,7014000.000
NetCashProvidedByUsedInFinancingActivities,21000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,21000.000,,,
NetCashProvidedByUsedInInvestingActivities,-984000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-984000.000,,,
NetCashProvidedByUsedInOperatingActivities,-4459000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-4459000.000,,,
NetIncomeLoss,-4045000.000,-3891000.000,-5805000.000,-12295000.000
OperatingExpenses,18254000.000,20662000.000,21819000.000,27283000.000
OperatingIncomeLoss,-2222000.000,-2230000.000,-3837000.000,-8783000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-815000.000,776000.000,779000.000,518000.000
OtherNonoperatingExpense,,425000.000,430000.000,
OtherNonoperatingIncome,,18000.000,26000.000,
OtherNonoperatingIncomeExpense,-1728000.000,-1256000.000,-2625000.000,-2839000.000
PaymentsToAcquirePropertyPlantAndEquipment,984000.000,,,
ProceedsFromIssuanceOfLongTermDebt,25000000.000,,,
ProceedsFromStockOptionsExercised,21000.000,,,
RepaymentsOfLongTermDebt,15000000.000,,,
RepaymentsOfLongTermLinesOfCredit,10000000.000,,,
ResearchAndDevelopmentExpense,6133000.000,7190000.000,7958000.000,9178000.000
Revenues,28729000.000,33287000.000,34052000.000,33727000.000
SalesRevenueNet,28729000.000,33287000.000,34052000.000,33727000.000
SellingAndMarketingExpense,6871000.000,8228000.000,8124000.000,10985000.000
ShareBasedCompensation,617000.000,1097000.000,1357000.000,1484000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,58960.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,4.210,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,1016692.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,9.600,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,5.650,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,16.490,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,2183282.000,,,
StockIssuedDuringPeriodSharesStockOptionsExercised,3751.000,,,
TechnologyServicesCosts,9953000.000,11912000.000,12393000.000,11844000.000
TechnologyServicesRevenue,23037000.000,27155000.000,27311000.000,26713000.000
WeightedAverageNumberOfDilutedSharesOutstanding,23430000.000,24171000.000,27392000.000,-49005000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,23430000.000,24171000.000,27392000.000,-49005000.000
WeightedAverageNumberOfSharesOutstandingBasic,23430000.000,24171000.000,27392000.000,-49005000.000
