,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,41394000.000,,,,42333000.000,,,,39887000.000,,,,42200000.000,,,,43960000.000,,,,44118000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,11583000.000,,,,14803000.000,,,,4455000.000,,,,5398000.000,,,,745000.000,,,,-10040000.000,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,-214000.000,,,,-178000.000,,,,-142000.000,,,,-106000.000,,,,-70000.000,,,,-34000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2526000.000,8251000.000,10795000.000,11369000.000,12180000.000,13030000.000,14454000.000,14625000.000,15372000.000,4524000.000,4120000.000,4313000.000,8856000.000,12554000.000,9733000.000,5292000.000,9600000.000,3988000.000,7198000.000,675000.000,6619000.000,11885000.000,9001000.000,-10074000.000,-9443000.000
AmountAvailableForDividendDistributionWithoutPriorApprovalFromRegulatoryAgency,,,,166437000.000,,,,170364000.000,,,,,,,,,,,,,,,,,
Assets,4937429000.000,4876731000.000,4966499000.000,5042161000.000,5060257000.000,4953130000.000,4859627000.000,4952193000.000,4887844000.000,4813908000.000,4806487000.000,4847055000.000,4921042000.000,4931095000.000,4993725000.000,5035724000.000,5035777000.000,5031230000.000,5001395000.000,5168875000.000,5199868000.000,5179085000.000,5306778000.000,5366083000.000,5395947000.000
AssetsFairValueDisclosureNonrecurring,,18495000.000,16036000.000,19547000.000,24761000.000,24609000.000,29180000.000,26428000.000,22202000.000,24133000.000,34002000.000,22992000.000,20331000.000,17015000.000,14748000.000,23459000.000,25353000.000,26992000.000,25007000.000,24897000.000,24646000.000,18379000.000,12358000.000,12620000.000,11536000.000
AvailableForSaleSecurities,741603000.000,705078000.000,683640000.000,638753000.000,639738000.000,708717000.000,738462000.000,825636000.000,972176000.000,1004888000.000,1060428000.000,1079381000.000,1240288000.000,1278242000.000,1391362000.000,1600781000.000,1777320000.000,1634878000.000,1571710000.000,1570216000.000,1585970000.000,1531035000.000,1762408000.000,1890758000.000,1893309000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,34099000.000,31055000.000,20806000.000,24191000.000,19124000.000,20531000.000,15932000.000,18546000.000,23885000.000,19966000.000,18494000.000,17427000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,12220000.000,14061000.000,11489000.000,7456000.000,12087000.000,7972000.000,14643000.000,7016000.000,3285000.000,4358000.000,35815000.000,33674000.000
AvailableForSaleSecuritiesAmortizedCost,,690441000.000,664627000.000,618765000.000,618366000.000,685893000.000,713197000.000,800091000.000,945359000.000,996804000.000,1053056000.000,1071691000.000,1224775000.000,1256363000.000,1374368000.000,1591464000.000,1760585000.000,1627841000.000,1559151000.000,1568927000.000,1574440000.000,1510435000.000,1746800000.000,1908079000.000,1909556000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,11616000.000,12139000.000,9164000.000,5661000.000,7779000.000,5269000.000,8152000.000,5201000.000,3038000.000,3039000.000,5881000.000,5930000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,12220000.000,14061000.000,-11489000.000,7456000.000,12087000.000,7972000.000,14643000.000,7016000.000,3285000.000,4358000.000,35815000.000,33674000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,190200000.000,128299000.000,126193000.000,89472000.000,149881000.000,134970000.000,179844000.000,203748000.000,560224000.000,502461000.000,484646000.000,583743000.000,476983000.000,728619000.000,688739000.000,473363000.000,799213000.000,640065000.000,940259000.000,575046000.000,355489000.000,568721000.000,1309605000.000,1312136000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,604000.000,1922000.000,2325000.000,1795000.000,4308000.000,2703000.000,6491000.000,1815000.000,247000.000,1319000.000,29934000.000,27744000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,164911000.000,69909000.000,76345000.000,26528000.000,89889000.000,72938000.000,138539000.000,166741000.000,514088000.000,447773000.000,424716000.000,444607000.000,206653000.000,460371000.000,427156000.000,235386000.000,560956000.000,399572000.000,685859000.000,248005000.000,51722000.000,328199000.000,1086159000.000,1102350000.000
