,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,,,,,,,14266.000,16177.000,5866.000,43765.000,4122.000,,10188.000,
AccountsPayableAndAccruedLiabilitiesCurrent,413.000,1809.000,6564.000,11064.000,25048.000,8234.000,7129.000,8783.000,11399.000,27297.000,38993.000,8194.000,8802.000,10365.000,8406.000,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,15054.000,100320.000,190148.000,286983.000,371840.000,194127.000,38231.000,133527.000
AccountsReceivableGrossCurrent,0.000,0.000,,,,,,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,,,3000.000,,2428.000,,,,,,,8250.000,8774.000,9300.000,1446.000,,,,,,,,
AdditionalPaidInCapital,140400.000,140400.000,5335200.000,5523200.000,5523200.000,5735800.000,5735800.000,5812500.000,5825000.000,5773400.000,5947200.000,20789090.000,21743475.000,21743475.000,21898413.000,21955757.000,21955757.000,21955757.000,22036107.000,22056108.000,22977569.000,23247917.000,23247917.000
Assets,4209.000,11355.000,14213.000,51482.000,7299.000,2268.000,1069.000,995.000,5386.000,2600.000,1271.000,9084.000,9900.000,11676.000,1815.000,15019.000,33530.000,11609.000,44446.000,25105.000,665.000,11468.000,112.000
AssetsCurrent,4209.000,11355.000,14213.000,51482.000,7299.000,2268.000,1069.000,995.000,4751.000,1994.000,722.000,8593.000,9467.000,11300.000,1497.000,14759.000,33328.000,11464.000,44359.000,25076.000,665.000,11468.000,112.000
BankOverdrafts,,,,,,,,,,,,,,14.000,,,,,,,,,
Cash,4209.000,11355.000,9207.000,3815.000,4871.000,2268.000,1069.000,995.000,4751.000,,,,,,,493.000,17151.000,23.000,594.000,20954.000,665.000,1280.000,112.000
CashAndCashEquivalentsAtCarryingValue,4209.000,11355.000,9207.000,3815.000,4871.000,2268.000,1069.000,995.000,4751.000,1994.000,722.000,343.000,693.000,,51.000,493.000,17151.000,23.000,594.000,20954.000,665.000,1280.000,112.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,3000000000.000,3000000000.000,3000000000.000,3000000000.000,3000000000.000,3000000000.000,3000000000.000,3000000000.000,3000000000.000,3000000000.000,3000000000.000,3000000000.000,3000000000.000,3000000000.000,3000000000.000,3000000000.000
CommonStockSharesIssued,66000000.000,66000000.000,118000000.000,208000000.000,208000000.000,348000000.000,348000000.000,411000000.000,500000000.000,985000000.000,2723000000.000,245803000.000,255453090.000,255453090.000,741793090.000,1119550605.000,1169550605.000,2269550605.000,2335550605.000,2433550605.000,401217690.000,406217690.000,406217690.000
CommonStockSharesOutstanding,,,,,,,,,,985000000.000,2723000000.000,245803000.000,255453090.000,255453090.000,741793090.000,1119550605.000,1169550605.000,2269550605.000,2335550605.000,2433550605.000,401217690.000,406217690.000,406217690.000
CommonStockValue,6600.000,6600.000,11800.000,20800.000,20800.000,34800.000,34800.000,41100.000,50000.000,98500.000,272300.000,24580.000,25545.000,25545.000,74179.000,111955.000,116955.000,226955.000,233355.000,243355.000,40122.000,40621.000,40621.000
ConvertibleNotesPayable,,,,,,,,,,,,,185848.000,,,330427.000,347719.000,365012.000,366413.000,384564.000,128050.000,135979.000,143077.000
ConvertibleNotesPayableCurrent,,,,,,,,,2730.000,1600.000,6792.000,28669.000,,343026.000,333442.000,,,,,,,,
CustomerAdvancesAndDepositsCurrent,,,,,,,,14000.000,,,,,,,,,,,,,,,
CustomerAdvancesCurrent,,,,,,,,,,,,3500.000,10580.000,,,,,,,,,,
CustomerDepositsCurrent,,,,,,,,,58000.000,65000.000,65000.000,,,,,,,,,,,,
DebtInstrumentFaceAmount,,,,,,,,,,,,,,17768.000,,,,,,,,,
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,,,,6370.000,7500.000,2308.000,314357.000,0.000,0.000,51690.000,,,,,,,,
DeferredRevenue,,,,,,,,,,,,,,,,,10288.000,10288.000,,,,,
DeferredTaxAssetsNet,,,,,,,,,,,,,,,,,,233800.000,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,111900.000,,,,158400.000,,,,,,,,,
