,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,,,,,13000.000,35725.000,58626.000,26526.000,29971.000,36605.000,14691.000,70514.000,65835.000
AccountsPayableCurrentAndNoncurrent,,,,10000.000,,,,,,,,,
AccountsReceivableNet,,,,,14437.000,72698.000,45304.000,40009.000,62.000,62.000,62.000,196.000,196.000
AccruedLiabilitiesCurrent,145490.000,141490.000,150668.000,,,,,116579.000,114519.000,94196.000,153684.000,80696.000,91255.000
AccruedSalariesCurrent,,,,126198.000,137698.000,139201.000,126398.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,-66671.000,68652.000,70633.000,75181.000,77162.000,79143.000,81124.000,19888.000,-85087.000,-87068.000,-89049.000,27813.000,29524.000
AdditionalPaidInCapital,12595705.000,12595705.000,12595705.000,12595705.000,12595705.000,13934080.000,13934080.000,14257261.000,14395768.000,14488105.000,14761922.000,14900429.000,15038936.000
Assets,57522.000,52249.000,56234.000,39778.000,57589.000,763048.000,471662.000,106625.000,86862.000,45092.000,21070.000,33832.000,37407.000
AssetsCurrent,20243.000,16951.000,22917.000,11009.000,30801.000,738241.000,448836.000,86011.000,67999.000,28210.000,6169.000,16156.000,21712.000
Cash,,,,11009.000,16364.000,9489.000,24837.000,46002.000,67937.000,28148.000,6107.000,15960.000,21516.000
CashAndCashEquivalentsAtCarryingValue,20243.000,16951.000,22917.000,,,,,,,,,,
CashEquivalentsAtCarryingValue,,,,0.000,0.000,0.000,0.000,0.000,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,800000000.000,800000000.000,800000000.000,800000000.000,800000000.000,800000000.000,800000000.000,800000000.000,800000000.000,800000000.000,800000000.000,800000000.000,800000000.000
CommonStockSharesIssued,117795000.000,117795000.000,117795000.000,117795000.000,117795000.000,123170000.000,123170000.000,124467916.000,123170000.000,123170000.000,123520000.000,127050917.000,127607169.000
CommonStockSharesOutstanding,,,,,,,,124467916.000,125024168.000,125394997.000,126494665.000,126494665.000,127607169.000
CommonStockValue,117795.000,117795.000,117795.000,,117795.000,123170.000,123170.000,124468.000,125024.000,125395.000,126495.000,127051.000,127607.000
CommonStockValueOutstanding,,,,117795.000,,,,,,,,,
CustomerDepositsCurrent,,,,,,,,,,,,5000.000,
DeferredTaxAssetsGross,,,,,,,,22151.000,,,,47487.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,20014.000,,,,,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,,,,,,42295.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,,,2137.000,,,,5192.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,22151.000,,,,47487.000,
DueToRelatedPartiesCurrent,,,,,13800.000,27206.000,35206.000,31203.000,28609.000,45970.000,55718.000,75408.000,110757.000
EquityMethodInvestmentOwnershipPercentage,,,,,,,,0.500,,,,0.500,
Liabilities,175505.000,170574.000,178812.000,163402.000,190756.000,227397.000,244257.000,197627.000,195691.000,198080.000,244309.000,250799.000,285982.000
LiabilitiesAndStockholdersEquity,57522.000,52249.000,56234.000,39778.000,57589.000,763048.000,471662.000,106855.000,86862.000,45093.000,21070.000,33832.000,37407.000
