,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdvertisingExpense,,,,,,,,,,,,,1700.000,,0.000,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,,,,,,,,,255625.000
AmortizationOfDebtDiscountPremium,,,,,,,,,,,89152.000,,,,,179620.000,87091.000,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,,,3600000.000,3600000.000,,,5575122.000,,5221112.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-45793.000,,,,-74184.000,,,,1490333.000,,,,-285802.000,,,-90122.000,,,,-77037.000
CostOfGoodsAndServicesSold,19881.000,21384.000,35104.000,,,,,,,,,,,,,,,,,
CostOfGoodsSold,,,,,,,,,,,2136.000,,,,,,,,,
CostOfRevenue,,,,,,,,,,,,,27055.000,79963.000,69061.000,100023.000,83714.000,68813.000,90521.000,121051.000
DebtConversionConvertedInstrumentAmount1,,,,,,,,,,,,,,,,,,,,125000.000
DebtConversionOriginalDebtAmount1,,,,,,,,,-50000.000,,,,,,,,,,,246681.000
Depreciation,5656.000,,,,6433.000,,,,,,,,,,,,,,,
DepreciationAndAmortization,,,,,,,,,1912.000,,,,,,,,,,,
DepreciationAndAmortizationDiscontinuedOperations,,,,,,,,,,,,,,,,,,,,3239.000
DilutiveSecurities,,,,,,,10000000.000,,,,,,,,,,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,,,,,-15704.000,,,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,,,,,,,,,-0.003,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,,,,,,,,,63872.000,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,,,,,,,79576.000,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,20684.000,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,-0.000,-0.010,0.010,-0.020,-0.000,0.000,-0.020,0.020,,-0.010,-0.020,,-0.030,-0.010,-0.010,-0.010,-0.003,-0.006,-0.061,-0.020
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,,,,,,,2.260,,,,
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,,,,,,,,0.014,,,,
GainLossOnDerivativeInstrumentsNetPretax,,,,,,,,,,,-1942.000,,,,,-155156.000,154318.000,-331618.000,-1561802.000,
GainLossOnDispositionOfAssets1,,,,,,,,,-15704.000,,,,,,,,,,,
GainLossOnRepurchaseOfDebtInstrument,,,,,,,,,,,,,,,,,15490.000,-4253.000,,
