,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AccountsPayableCurrent,1639000.000,2316000.000,1112000.000,1175000.000,1239000.000,1533000.000
AccountsReceivableNetCurrent,25202000.000,36685000.000,43624000.000,40787000.000,33461000.000,41073000.000
AccruedIncomeTaxesCurrent,324000.000,157000.000,489000.000,,1507000.000,1163000.000
AccruedIncomeTaxesNoncurrent,707000.000,734000.000,741000.000,790000.000,804000.000,811000.000
AccruedLiabilitiesCurrent,14124000.000,13212000.000,15081000.000,17717000.000,15203000.000,16986000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-594000.000,-871000.000,-1170000.000,-995000.000,-1184000.000,-1245000.000
AdditionalPaidInCapitalCommonStock,124036000.000,126499000.000,127832000.000,129439000.000,132143000.000,136393000.000
AllowanceForDoubtfulAccountsReceivable,704000.000,584000.000,434000.000,443000.000,101000.000,99000.000
Assets,191665000.000,196644000.000,187466000.000,198265000.000,197689000.000,204812000.000
AssetsCurrent,153448000.000,158446000.000,149887000.000,160771000.000,146155000.000,153238000.000
AssetsFairValueDisclosure,,,,,102372000.000,94598000.000
CashAndCashEquivalentsAtCarryingValue,88277000.000,71718000.000,57967000.000,72357000.000,62513000.000,54736000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,29996781.000,30169153.000,30205418.000,30284291.000,30680530.000,30887305.000
CommonStockSharesOutstanding,22336305.000,22506049.000,22527997.000,22599682.000,22992137.000,23197690.000
CommonStockValue,30000.000,30000.000,30000.000,30000.000,31000.000,31000.000
DeferredIncomeTaxesAndOtherAssetsNoncurrent,5373000.000,5607000.000,5458000.000,5182000.000,5407000.000,5930000.000
DeferredRentCreditCurrent,192000.000,207000.000,219000.000,222000.000,225000.000,225000.000
DeferredRentCreditNoncurrent,2714000.000,2731000.000,2737000.000,2745000.000,2738000.000,3655000.000
DeferredRevenueCurrent,38154000.000,39030000.000,44375000.000,47909000.000,46063000.000,46301000.000
DeferredRevenueNoncurrent,4769000.000,5023000.000,5411000.000,6950000.000,7130000.000,6799000.000
DividendsPayableAmountPerShare,,,,,0.150,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,9778000.000,9961000.000
Goodwill,15406000.000,15406000.000,15406000.000,15406000.000,22416000.000,22416000.000
IntangibleAssetsNetExcludingGoodwill,3942000.000,3380000.000,2820000.000,2970000.000,7826000.000,7001000.000
InventoryNet,577000.000,893000.000,257000.000,1704000.000,1141000.000,1286000.000
Liabilities,62690000.000,63487000.000,70313000.000,78271000.000,74926000.000,77517000.000
LiabilitiesAndStockholdersEquity,191665000.000,196644000.000,187466000.000,198265000.000,197689000.000,204812000.000
LiabilitiesCurrent,54433000.000,54922000.000,61276000.000,67777000.000,64237000.000,66208000.000
MarketableSecurities,32992000.000,39640000.000,39837000.000,38975000.000,39859000.000,39862000.000
OtherLiabilitiesNoncurrent,67000.000,77000.000,148000.000,9000.000,17000.000,44000.000
PrepaidExpenseAndOtherAssetsCurrent,,,,5084000.000,,
PropertyPlantAndEquipmentNet,13496000.000,13805000.000,13895000.000,13936000.000,15885000.000,16227000.000
RetainedEarningsAccumulatedDeficit,26858000.000,28944000.000,12424000.000,13748000.000,14102000.000,14478000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,413057.000,374182000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,9.850,10.870
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,11536000.000,13133000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,688057.000,557517000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,9.820,10.510
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,,,,,4158000.000,4006000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,,,247500.000,165002000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,,,,9.790,9.790
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,6916000.000,8681000.000
StockholdersEquity,128975000.000,133157000.000,117153000.000,119994000.000,122763000.000,127295000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,128975000.000,133157000.000,117153000.000,119994000.000,122763000.000,127295000.000
TreasuryStockShares,7660476.000,7663104.000,7677421.000,7684609.000,7688393.000,7689615.000
TreasuryStockValue,21355000.000,21445000.000,21963000.000,22228000.000,22329000.000,22362000.000
UnbilledReceivablesCurrent,2108000.000,1586000.000,1267000.000,1864000.000,2375000.000,2710000.000
