,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AdvertisingRevenue,,,,112059.000,6757.000,3270.000,35.000,31.000,,,,,,,,,,
AdvertisingRevenueCost,,,,-15026.000,9750.000,10087.000,1317.000,43165.000,,,,,,,,,,
AmortizationOfDeferredCharges,4890.000,0.000,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,1106105.000,,390342.000,,,,-205234.000,,,,197108.000,,,,1697.000,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-500255.000,678362.000,-356260.000,-277002.000,-698955.000,-1064504.000,-558567.000,-942854.000,-407097.000,-729932.000,-962565.000,-1256766.000,-1962562.000,-2763418.000,-2152268.000,-930822.000,-478846.000,388069.000
ConcentrationRiskPercentage1,,,,,,,,,0.100,0.100,0.100,-0.200,,,,,,
CostOfGoodsAndServicesSold,225632.000,208540.000,125383.000,,,,,,,,,,,,,,,
CostOfGoodsSold,120921.000,123489.000,,,,,,,,,,,,,,,,
CostOfGoodsSoldAmortization,,,27135.000,,58767.000,,,,,,,,,,,,,
CostOfGoodsSoldDepreciation,,,,,25607.000,26319.000,22852.000,41609.000,22323.000,25062.000,27500.000,36118.000,40071.000,44947.000,49617.000,48543.000,47444.000,53881.000
CostOfRevenue,306387.000,374302.000,219404.000,74256.000,153932.000,141414.000,104963.000,147852.000,184460.000,246346.000,300213.000,547123.000,848534.000,1354903.000,869113.000,979340.000,124415.000,11364.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,,,,,11270.000,12520.000,,44774.000,65025.000,89392.000,87881.000,229998.000,,,,56955.000,
Depreciation,,,,,,,,,,,,,40071.000,,,,47444.000,
DepreciationDepletionAndAmortization,,,,77147.000,84374.000,76976.000,26329.000,43669.000,22323.000,25062.000,27500.000,36118.000,,,,,,
DepreciationNonproduction,28712.000,29705.000,26293.000,24891.000,25607.000,,,,22323.000,,,,,,,,,
EarningsPerShareBasicAndDiluted,-0.010,0.010,0.000,-0.000,-0.010,-0.010,-0.010,-0.010,-0.010,-0.010,-0.010,-0.010,-0.020,-0.030,-0.030,-0.020,0.000,0.000
EffectOfExchangeRateOnCashAndCashEquivalents,,,1789.000,,1134.000,,,,-4672.000,,,,1435.000,,,,-14585.000,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,,,,,,,,,0.350,
EmployeeBenefitsAndShareBasedCompensation,,,,20258.000,11233.000,,,,,,,,,,,,,
FinancialServicesCosts,80755.000,22049.000,18542.000,17047.000,19488.000,20034.000,19408.000,20128.000,,,,,,,,,,
FinancialServicesRevenue,393817.000,317901.000,49589.000,144398.000,4821.000,4875.000,34.000,30.000,,,,,,,,,,
GainLossOnDispositionOfAssets,-349.000,-4305.000,2300.000,-4.000,,,4632.000,,2516.000,-1898.000,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,,,,-407.000,-1243.000,-57.000,10.000,-40726.000,-30.000
GeneralAndAdministrativeExpense,,,,181667.000,336686.000,388521.000,322802.000,399086.000,178023.000,251087.000,228910.000,245073.000,372190.000,378046.000,301668.000,415379.000,210068.000,54351.000
