,2015-12-31,2016-12-31
AcquisitionCosts,1550000.000,2771000.000
AdjustmentsToAdditionalPaidInCapitalOther,-3353000.000,2788000.000
AllowanceForDoubtfulAccountsReceivableWriteOffs,2439000.000,3098000.000
AmortizationOfAboveAndBelowMarketLeases,-3347000.000,-6863000.000
AmortizationOfBelowMarketLease,,13500000.000
AmortizationOfDebtDiscountPremium,-5834000.000,-4412000.000
AmortizationOfFinancingCosts,3209000.000,4521000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,100000.000,100000.000
AssetImpairmentCharges,1592000.000,0.000
BusinessCombinationAcquisitionRelatedCosts,1600000.000,2800000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,-2581000.000,-1285000.000
CashAcquiredFromAcquisition,0.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-9946000.000,-14006000.000
CommonStockDividendsPerShareDeclared,1.090,1.165
ComprehensiveIncomeNetOfTax,26147000.000,3012000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,2173000.000,1975000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,28320000.000,4987000.000
DepreciationDepletionAndAmortization,167312000.000,174564000.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,-5600000.000,-4800000.000
DirectCostsOfLeasedAndRentedPropertyOrEquipment,49973000.000,47923000.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,0.000,0.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,0.000,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,0.000,0.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,0.000,0.000
DividendsCommonStock,90899000.000,97231000.000
DividendsPreferredStock,7877000.000,0.000
EarningsPerShareBasic,0.190,0.010
EarningsPerShareDiluted,0.180,0.010
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,1000000.000,1500000.000
GainLossOnDispositionOfAssets,4066000.000,4253000.000
GainLossOnSaleOfProperties,5600000.000,3900000.000
GainLossOnSaleOfPropertiesNetOfApplicableIncomeTaxes,4066000.000,4253000.000
GainLossRelatedToLitigationSettlement,4520000.000,0.000
GainsLossesOnExtinguishmentOfDebt,5645000.000,0.000
GeneralAndAdministrativeExpense,18709000.000,20603000.000
IncomeLossFromContinuingOperations,15443000.000,1183000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,25249000.000,-1137000.000
IncomeLossFromContinuingOperationsPerBasicShare,0.190,0.010
IncomeLossFromContinuingOperationsPerDilutedShare,0.180,0.010
IncomeLossFromDiscontinuedOperationsNetOfTax,0.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,0.000,0.000
IncomeTaxExpenseBenefit,186000.000,814000.000
IncomeTaxesPaidNet,281000.000,545000.000
IncreaseDecreaseInOtherOperatingAssets,6646000.000,13509000.000
IncreaseDecreaseInOtherOperatingLiabilities,-903000.000,-388000.000
InterestCostsCapitalized,4600000.000,4100000.000
InterestExpense,56432000.000,65577000.000
InterestPaidNet,61306000.000,67172000.000
LeaseAndRentalExpense,1100000.000,1800000.000
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPManagingMemberOrGeneralPartnerOwnershipInterest,0.978,0.977
LoansAssumed1,40303000.000,
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,115000.000,252000.000
MinorityInterestDecreaseFromRedemptions,2353000.000,0.000
NetCashProvidedByUsedInFinancingActivities,-94886000.000,-86282000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-94886000.000,-86282000.000
NetCashProvidedByUsedInInvestingActivities,-84397000.000,-82657000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-84397000.000,-82657000.000
NetCashProvidedByUsedInOperatingActivities,169337000.000,154933000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,169337000.000,154933000.000
NetIncomeLoss,27117000.000,1183000.000
NetIncomeLossAttributableToNoncontrollingInterest,2198000.000,1933000.000
NetIncomeLossAvailableToCommonStockholdersBasic,15443000.000,1183000.000
NoncontrollingInterestDecreaseFromDeconsolidation,234000.000,0.000
NonoperatingIncomeExpense,,-169000.000
OperatingExpenses,275208000.000,288699000.000
OperatingIncomeLoss,71797000.000,65423000.000
OperatingLeasesIncomeStatementMinimumLeaseRevenue,263794000.000,274059000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,-970000.000,1829000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,-995000.000,1871000.000
OtherDepreciationAndAmortization,170521000.000,179084000.000
OtherNonoperatingIncomeExpense,-95000.000,
OtherOperatingIncome,5638000.000,5453000.000
OtherPreferredStockDividendsAndAdjustments,3797000.000,0.000
OtherRealEstateRevenue,12976000.000,9581000.000
PartnersCapitalAccountAcquisitions,1445000.000,
PaymentsForConstructionInProcess,-4562000.000,3024000.000
PaymentsForRepurchaseOfCommonStock,1002000.000,1125000.000
PaymentsForRepurchaseOfRedeemableNoncontrollingInterest,33998000.000,0.000
PaymentsForRepurchaseOfRedeemablePreferredStock,102500000.000,0.000
PaymentsOfDebtExtinguishmentCosts,,1430000.000
PaymentsOfDividendsCommonStock,89379000.000,94669000.000
PaymentsOfDividendsPreferredStockAndPreferenceStock,8582000.000,0.000
PaymentsOfLoanCosts,4913000.000,8084000.000
PaymentsOfStockIssuanceCosts,0.000,0.000
PaymentsToAcquireBuildings,166411000.000,0.000
PaymentsToAcquirePropertyPlantAndEquipment,92564000.000,94319000.000
PercentageRent,1400000.000,1500000.000
ProceedsFromCollectionOfNotesReceivable,0.000,500000.000
ProceedsFromConstructionLoansPayable,14700000.000,
ProceedsFromIssuanceOfCommonStock,0.000,4402000.000
ProceedsFromLoans,984303000.000,608301000.000
ProceedsFromSaleAndMaturityOfMarketableSecurities,0.000,0.000
ProceedsFromSaleOfRealEstate,170016000.000,14186000.000
ProceedsFromUnsecuredLinesOfCredit,102600000.000,
ProfitLoss,29315000.000,3116000.000
