,2016-06-30,2016-09-30,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,433000.000
AmortizationOfFinancingCostsAndDiscounts,,,0.000
AmortizationOfIntangibleAssets,,,33000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,4296649.000
CashPeriodIncreaseDecrease,,,-1303000.000
CostOfGoodsSold,1253000.000,687000.000,998000.000
CustomerRefundableFeesRevenueRecognized1,,,68000.000
DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,,,0.000
EarningsPerShareBasicAndDiluted,0.330,0.270,0.280
EffectiveIncomeTaxRateContinuingOperations,,,0.400
GeneralAndAdministrativeExpense,675000.000,1852000.000,1491000.000
GrossProfit,430000.000,92000.000,-47000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-1240000.000,-1832000.000,-2241000.000
IncomeTaxExpenseBenefit,0.000,2000.000,0.000
IncreaseDecreaseInAccountsPayable,,,399000.000
IncreaseDecreaseInAccountsReceivable,,,-19000.000
IncreaseDecreaseInAccruedLiabilities,,,-313000.000
IncreaseDecreaseInCustomerDeposits,,,-547000.000
IncreaseDecreaseInDueToRelatedPartiesCurrent,,,-10000.000
IncreaseDecreaseInInventories,,,-467000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-198000.000
InducedConversionOfConvertibleDebtExpense,0.000,0.000,
InterestExpense,339000.000,25000.000,1000.000
InterestPaidNet,,,1000.000
NetCashProvidedByUsedInFinancingActivities,,,307000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,307000.000
NetCashProvidedByUsedInOperatingActivities,,,-1610000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-1610000.000
NetIncomeLoss,-1240000.000,-1834000.000,-2241000.000
OperatingExpenses,1331000.000,2456000.000,2261000.000
OperatingIncomeLoss,-901000.000,-2364000.000,-2308000.000
OtherExpenses,339000.000,,
OtherNonoperatingIncomeExpense,,,67000.000
PaymentsOfDebtIssuanceCosts,,,0.000
ProceedsFromIssuanceOfCommonStock,,,307000.000
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,,,0.000
ProceedsFromLinesOfCredit,,,0.000
ProceedsFromOtherShortTermDebt,,,0.000
ProvisionForDoubtfulAccounts,,,20000.000
RepaymentsOfLinesOfCredit,,,0.000
ResearchAndDevelopmentExpense,65000.000,54000.000,70000.000
RestrictedStockExpense,22000.000,80000.000,11000.000
RoyaltyExpense,71000.000,125000.000,125000.000
SalesRevenueGoodsNet,1683000.000,779000.000,951000.000
SellingAndMarketingExpense,591000.000,550000.000,700000.000
ShareBasedCompensation,,,433000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,51512.000,,36000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,0.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,,0.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,0.000
ShippingHandlingAndTransportationCosts,77000.000,24000.000,31000.000
StockIssuedDuringPeriodValueRestrictedStockAwardGross,,,307000.000
StockIssuedDuringPeriodValueStockOptionsExercised,,,0.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,3750.000,6909.000,7992000.000
