,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,22053.000,47792.000,,,,,,,
AccountsPayableCurrent,7254.000,26090.000,,,15017.000,166082.000,86180.000,199238.000,108623.000,126332.000,89327.000
AccruedLiabilitiesCurrent,2000.000,2000.000,,,,,,,,,164960.000
AdditionalPaidInCapital,,,1502025.000,1502025.000,,,,,,,
AdditionalPaidInCapitalCommonStock,64917.000,57333.000,,,1502025.000,1530841.000,2059872.000,2067297.000,2067904.000,2077622.000,2127556.000
Assets,30.000,50000.000,1066704.000,625064.000,295255.000,99664.000,145264.000,139963.000,387407.000,154337.000,214905.000
AssetsCurrent,30.000,50000.000,1063879.000,621264.000,291455.000,95864.000,140489.000,135188.000,382632.000,149562.000,210130.000
Cash,30.000,50000.000,1053379.000,608797.000,202907.000,12900.000,42948.000,81478.000,326697.000,83609.000,153542.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,7583334.000,15166668.000,16150000.000,16150000.000,16150000.000,16190000.000,16225000.000,16235000.000,16235000.000,16344728.000,16344728.000
CommonStockSharesOutstanding,7583334.000,15166668.000,16150000.000,16150000.000,16150000.000,16190000.000,16225000.000,16235000.000,16235000.000,16344728.000,16344728.000
CommonStockValue,7583.000,15167.000,16150.000,16150.000,16150.000,16190.000,16225.000,16235.000,16235.000,16345.000,16345.000
ConvertibleLongTermNotesPayable,,,,,,,,42046.000,326221.000,386781.000,550791.000
DebtInstrumentConvertibleConversionPrice1,,,,,,,,,1.500,1.500,
DebtInstrumentUnamortizedDiscount,,,,,,,,167954.000,408779.000,348219.000,
DeferredTaxAssetsGross,,,,,,,941555.000,,,,1297706.000
DeferredTaxAssetsNet,,,,,,,0.000,,,,0.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,941555.000,,,,1247206.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,,,,50500.000
DeferredTaxAssetsValuationAllowance,,,,,,,941555.000,,,,1297706.000
DeferredTaxAssetsValuationAllowanceCurrent,,,,,,,,,,,356157.000
DepositsAssetsNoncurrent,,,1175.000,2150.000,2150.000,2150.000,3125.000,3125.000,3125.000,3125.000,3125.000
DerivativeLiabilitiesCurrent,,,580000.000,556800.000,556800.000,696000.000,730174.000,415089.000,581670.000,1138854.000,1248943.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,227293.000,247666.000,-1062957.000,1551136.000,1915770.000,2471532.000,2953622.000,2864367.000,3039301.000,3969453.000,4424630.000
DividendsPayableCurrent,,,7233.000,51233.000,95233.000,139233.000,198432.000,262222.000,323852.000,375753.000,439510.000
DueToOfficersOrStockholdersCurrent,145569.000,197076.000,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,5447.000,3812.000,2237.000,280.000,,1550.000
FairValueAssumptionsExercisePrice,,,,,0.240,0.300,,,,,
IntangibleAssetsNetExcludingGoodwill,,,1650.000,1650.000,1650.000,1650.000,1650.000,1650.000,1650.000,1650.000,1650.000
Liabilities,154823.000,225166.000,,,,,,918595.000,1340366.000,2027720.000,2493531.000
LiabilitiesAndStockholdersEquity,30.000,50000.000,1066704.000,625064.000,295255.000,99664.000,145264.000,139963.000,387407.000,154337.000,214905.000
LiabilitiesCurrent,154823.000,225166.000,609286.000,655825.000,690650.000,1021965.000,1020586.000,876549.000,1014145.000,1640939.000,1942740.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,,,,10300.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,0.000,0.000,2200000.000,2200000.000,2200000.000,2200000.000,,,,,
PreferredStockSharesOutstanding,0.000,0.000,2200000.000,2200000.000,2200000.000,2200000.000,,,,,
PreferredStockValue,0.000,0.000,2200.000,2200.000,2200.000,,,,,,
PrepaidExpenseCurrent,,,10500.000,12467.000,,,,,,,
PrepaidExpenseCurrentAndNoncurrent,,,,,88548.000,82964.000,97541.000,53710.000,55935.000,65953.000,56588.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,,40000.000,40000.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,150000.000,650000.000,,,,737500.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,2.020,1.660,,,,1.700
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,,0.000,0.000,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,300000.000,2000000.000,,,,812500.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,2.020,1.620,,,,1.580
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,,0.000,0.000,,,,0.000
StockholdersEquity,-154793.000,-175166.000,457418.000,-30761.000,-395395.000,-922301.000,-875322.000,-778632.000,-952959.000,-1873383.000,-2278626.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-154793.000,-175166.000,,,,,,-778632.000,-952959.000,-1873383.000,-2278626.000
