,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,163000.000,,,,142000.000,
AmortizationOfIntangibleAssets,,,947000.000,947000.000,,1000000.000,1000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,139000.000,,,,1493000.000,
ComprehensiveIncomeNetOfTax,,-2597000.000,-7298000.000,-5943000.000,-7003000.000,-3013000.000,-4150000.000
CostOfGoodsSold,190546000.000,190072000.000,184791000.000,185129000.000,180360000.000,178880000.000,176655000.000
DeferredIncomeTaxExpenseBenefit,,72000.000,,,,,
DefinedBenefitPlanContributionsByEmployer,,,882000.000,2500000.000,,470000.000,509000.000
DepreciationDepletionAndAmortization,,9358000.000,,,,10451000.000,
EffectOfExchangeRateOnCashAndCashEquivalents,,87000.000,,,,-141000.000,
EffectiveIncomeTaxRateContinuingOperations,,,-0.080,-0.270,,-0.593,-0.406
GainLossOnSaleOfPropertyPlantEquipment,,0.000,,,,23000.000,
GoodwillTranslationAdjustments,,,,32000.000,,-43000.000,
GrossProfit,29098000.000,27992000.000,28077000.000,25309000.000,23448000.000,28194000.000,26234000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-2123000.000,-3089000.000,-5812000.000,-5849000.000,-7164000.000,-1277000.000,-2701000.000
IncomeTaxExpenseBenefit,-554000.000,595000.000,456000.000,1576000.000,547000.000,757000.000,1096000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-2318000.000,,,,20699000.000,
IncreaseDecreaseInAccountsReceivable,,6821000.000,,,,15547000.000,
IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,,107000.000,,,,194000.000,
IncreaseDecreaseInInventories,,-6444000.000,,,,4823000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-995000.000,,,,3846000.000,
InterestExpense,12976000.000,13028000.000,13102000.000,13170000.000,12989000.000,12928000.000,12183000.000
NetCashProvidedByUsedInFinancingActivities,,3385000.000,,,,11031000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,3385000.000,,,,11031000.000,
NetCashProvidedByUsedInInvestingActivities,,-7649000.000,,,,-14683000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-7649000.000,,,,-14683000.000,
NetCashProvidedByUsedInOperatingActivities,,4316000.000,,,,5286000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,4316000.000,,,,5286000.000,
NetIncomeLoss,-1569000.000,-3684000.000,-6268000.000,-7425000.000,-7711000.000,-2034000.000,-3797000.000
NonoperatingIncomeExpense,-12880000.000,-12897000.000,-12998000.000,-13163000.000,-13339000.000,-12199000.000,-11753000.000
OperatingIncomeLoss,10757000.000,9808000.000,7186000.000,7314000.000,6175000.000,10922000.000,9052000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,1087000.000,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,1087000.000,-1030000.000,1482000.000,-337000.000,-1487000.000,-860000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,-1487000.000,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,-979000.000,-353000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,,,-508000.000,-507000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,,,,,,0.000,
OtherNonoperatingIncomeExpense,96000.000,131000.000,104000.000,7000.000,-350000.000,729000.000,430000.000
PaymentsOfFinancingCosts,,96000.000,,,,,
PaymentsToAcquireInterestInJointVenture,,-63000.000,,,,-31000.000,
PaymentsToAcquireProductiveAssets,,7712000.000,,,,14742000.000,
ProceedsFromLinesOfCredit,,220648000.000,,,,190298000.000,
ProceedsFromSaleOfPropertyPlantAndEquipment,,0.000,,,,28000.000,
RepaymentsOfLinesOfCredit,,215748000.000,,,,177726000.000,
RepaymentsOfLongTermCapitalLeaseObligations,,544000.000,,,,666000.000,
RepaymentsOfOtherLongTermDebt,,875000.000,,,,875000.000,
RepaymentsOfSubordinatedDebt,,0.000,,,,,
RestructuringReserveSettledWithCash,,,,,,535000.000,
RevenuesFromTransactionsWithOtherOperatingSegmentsOfSameEntity,,,7269000.000,2194000.000,,5348000.000,4504000.000
SalesRevenueGoodsNet,219644000.000,218064000.000,212868000.000,210438000.000,203808000.000,207074000.000,202889000.000
SellingGeneralAndAdministrativeExpense,18341000.000,18184000.000,20891000.000,17995000.000,17273000.000,17272000.000,17182000.000
ShareBasedCompensation,,163000.000,,,,142000.000,
VariableInterestEntityActivityBetweenVIEAndEntityOperatingIncomeOrLoss,,,36000.000,3000.000,,,
