,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AdjustmentForAmortization,,,,,,,87.000,,,,87.000,,,,87.000,,
AmortizationOfAcquisitionCosts,,,,,,,87.000,,,,,,,,,,
AmortizationOfFinancingCosts,,,,,,,,,,,,,,,,22739.000,
AmortizationOfIntangibleAssets,,,,,,,,,,,,,,,87.000,,
CashAcquiredFromAcquisition,,,,,,,0.000,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,-18618.000,,,,3779.000,,,,-1093.000,,
DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,,,,,,,1200000.000,,,,,,,,1200000.000,,
Depreciation,,,,,,,400.000,,,,400.000,,,,400.000,,
DepreciationNonproduction,,,,,,,400.000,,,,400.000,,,,,,
EarningsPerShareBasicAndDiluted,0.000,0.000,-0.000,,0.000,-0.010,0.000,0.000,0.000,0.000,-0.000,-0.000,-0.000,0.000,-0.010,0.000,-0.000
ExtinguishmentOfDebtGainLossIncomeTax,,,,,,,,,,,,,,,-390000.000,,
GainLossOnDerivativeInstrumentsNetPretax,,,,,,,,,,,,,,,,11935.000,952.000
GainLossOnSaleOfPreviouslyUnissuedStockBySubsidiaryOrEquityInvesteeNonoperatingIncome,,,,,,,,,,,,,,,150000.000,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,,,390000.000,,
GeneralAndAdministrativeExpense,1224.000,1343.000,1413.000,12291.000,49972.000,43246.000,10038.000,5023.000,6361.000,9555.000,8454.000,12602.000,14834.000,47680.000,574242.000,36507.000,118611.000
GrossProfit,,,,,,,0.000,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,,,,,,,,,,,,-57851.000,-134321.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,-179136.000,-160222.000,-23891.000,-11873.000,-18229.000,-22241.000,-15995.000,-27307.000,-35338.000,,,,
IncomeTaxExpenseBenefit,,,,,0.000,0.000,0.000,0.000,,,,,,,,,
IncomeTaxesPaidNet,,,,,,,0.000,,,,,,,,,,
IncreaseDecreaseDueFromOfficersAndStockholders,,,,,,,,,,,,,,,15043.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,1680.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,,,,,,0.000,,,,,,,,,,
IncreaseDecreaseInOtherAccruedLiabilities,,,,,,,,,,,-4374.000,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,,2500.000,,,,-825.000,,,,,,
InterestExpense,,,,,,,,,,,,,,,,5500.000,
InterestIncomeExpenseNet,,,,,,,,,,,,,,,,3.000,
InterestPaidNet,,,,,,,0.000,,,,,,,,,,
LeaseAndRentalExpense,,,,,,,,,,,,,,,,5043.000,16662.000
NetCashProvidedByUsedInFinancingActivities,4524.000,,,,,,2286.000,,,,24486.000,,,,15043.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,4524.000,,,,,,2286.000,,,,24486.000,,,,15043.000,,
NetCashProvidedByUsedInInvestingActivities,,,,,,,0.000,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,0.000,,,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,-4524.000,,,,,,-20904.000,,,,-20707.000,,,,-16136.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-4524.000,,,,,,-20904.000,,,,-20707.000,,,,-16136.000,,
NetIncomeLoss,-6204.000,-3263.000,-3333.000,-3471.000,-179136.000,-160222.000,-23891.000,-11873.000,-18229.000,,,,,,-964623.000,-57851.000,-134321.000
OperatingExpenses,,,,,179136.000,160222.000,23891.000,11873.000,18229.000,22242.000,15995.000,27307.000,35338.000,34930.000,574623.000,41550.000,135273.000
OperatingIncomeLoss,,,,,,,,,,,,,,,-574623.000,-41550.000,-135273.000
OtherExpenses,,,,,,,,,,,,,,,390000.000,,
OtherExtraordinaryGainLoss,,,,,,,,,,,,,,,-964623.000,,
OtherNonoperatingIncomeExpense,,,,,,,,,,,,,,,,-16301.000,952.000
PaymentsToAcquireIntangibleAssets,,,,,,,0.000,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,0.000,,,,,,,,,,
ProceedsFromContributedCapital,,,,,,,0.000,,,,,,,,,,0.000
ProceedsFromIssuanceOfCommonStock,,,,,,,,,,,,,,,,,125000.000
ProceedsFromIssuanceOrSaleOfEquity,,,,,,,0.000,,,,,,,,,,
ProceedsFromRelatedPartyDebt,4524.000,,,,,,,,,,,,,,15043.000,,
ProceedsFromRepaymentsOfRelatedPartyDebt,,,,,,,2286.000,,,,24486.000,,,,,,
ProfessionalFees,4980.000,1920.000,1920.000,,71854.000,27863.000,4725.000,4550.000,3945.000,5930.000,150.000,6825.000,1124.000,,,,
ProfitLoss,-6204.000,,,,,,-23891.000,,,,-15995.000,-27307.000,-35338.000,-34930.000,-964623.000,,
ResearchAndDevelopmentExpense,,,,,31060.000,62000.000,128.000,0.000,256.000,424.000,416.000,,,,,,
Revenues,,,,,,0.000,0.000,0.000,,,,,,,,,
SalariesWagesAndOfficersCompensation,,,,,21250.000,17113.000,0.000,0.000,,,,,,,,,
SalesRevenueNet,,,,,,0.000,0.000,0.000,,,,,,,,,
StockIssuedDuringPeriodSharesAcquisitions,,,,,,,,,,,,,,,6150000.000,,
StockIssuedDuringPeriodSharesIssuedForServices,,,,,,,,,,,,,,,30000000.000,,
StockIssuedDuringPeriodSharesOther,,,,,,,,,,,,,,,30000000.000,,
StockIssuedDuringPeriodSharesPurchaseOfAssets,,,,,,,,,,,,,,,1000000.000,,
StockIssuedDuringPeriodValueIssuedForServices,,,,,,,,,,,,,,,558000.000,,
StockIssuedDuringPeriodValueOther,,,,,,,,,,,,,,,150000.000,,
StockIssuedDuringPeriodValuePurchaseOfAssets,,,,,,,,,,,,,,,18000.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,113525000.000,113525000.000,113525000.000,-227050000.000,73000000.000,73000000.000,,,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,73000000.000,73000000.000,73000000.000,-146000000.000,73000000.000,73000000.000,73000000.000,-144803240.000,88947253.000,135353986.000,136298177.000
