,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,201721.000,,,,93619.000,,,,114077.000,,,,-133622.000,,,
AdjustmentForAmortization,,,5750.000,,,,,,,,6883.000,,,,,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,,,,,,53496.000,,,,56147.000,,,,56426.000,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,,,,,52302.000,,,,52302.000,,,,52302.000,,,
AdvertisingExpense,77174.000,100334.000,73901.000,44654.000,59448.000,72337.000,33738.000,30554.000,37758.000,39238.000,27363.000,18451.000,43295.000,49682.000,31351.000,43979.000,16305.000,30458.000
AmortizationOfDebtDiscountPremium,,,-6000.000,,,,,,,,,,,,-102183.000,,,
AmortizationOfDeferredLoanOriginationFeesNet,,,-23951.000,,,,-15984.000,,,,2322.000,,,,-32594.000,,,
AmortizationOfIntangibleAssets,,,11000.000,,,,8750.000,,,,7250.000,,,,26474.000,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,,42667.000,,,,85394.000,
AvailableForSaleSecuritiesIncomeTaxExpenseOnChangeInUnrealizedHoldingGainOrLoss,62672.000,,,,,,,,,,,,,,,,,
BankOwnedLifeInsuranceIncome,74600.000,73158.000,96946.000,96994.000,96292.000,89178.000,90530.000,90856.000,89929.000,86576.000,87742.000,88704.000,87616.000,85876.000,112526.000,126100.000,126302.000,120472.000
CashAcquiredFromAcquisition,,,,,,,,,,,,,,,14698058.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-6679214.000,,,,-8026403.000,,,,-2059869.000,,,,,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAccretion,,,,,,,,,,,,,,,6527.000,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAdditions,,,,,,,,,,,,,,,55046.000,,,
ComprehensiveIncomeNetOfTax,237042.000,36656.000,-1727233.000,-650383.000,-831235.000,40455.000,394092.000,-791681.000,1047444.000,310786.000,-608627.000,563951.000,-624799.000,856355.000,10029.000,30973.000,-1448951.000,-907003.000
DepreciationAndAmortization,,,86486.000,,,,62465.000,,,,60083.000,,,,81906.000,,,
EarningsPerShareBasic,,0.020,0.010,-0.150,-0.040,,,,,,,-0.060,-0.040,,-0.110,0.100,0.020,-0.300
EarningsPerShareBasicAndDiluted,,0.020,0.010,-0.150,-0.040,-0.170,-0.060,-0.020,0.020,-0.040,0.040,-0.060,-0.040,0.030,-0.110,0.100,0.020,-0.300
EarningsPerShareDiluted,,0.020,0.010,-0.150,-0.040,,,,,,,-0.060,-0.040,,-0.110,0.100,0.020,-0.300
EmployeeBenefitsAndShareBasedCompensation,267735.000,241207.000,293432.000,315923.000,282878.000,374678.000,420901.000,412831.000,362186.000,-23264.000,262183.000,254140.000,293260.000,335482.000,349334.000,347420.000,359987.000,415725.000
EquipmentExpense,76078.000,79215.000,84613.000,70743.000,65023.000,51470.000,55651.000,60726.000,59269.000,138636.000,78440.000,74234.000,85077.000,80467.000,98323.000,99437.000,93058.000,86414.000
FederalDepositInsuranceCorporationPremiumExpense,,70605.000,59990.000,64396.000,64139.000,63010.000,58198.000,59896.000,57506.000,55842.000,49864.000,39002.000,63105.000,75141.000,77200.000,110989.000,63571.000,66372.000
FeesAndCommissionsDepositorAccounts,,61535.000,67782.000,76559.000,77358.000,79315.000,104715.000,115869.000,110212.000,52465.000,91621.000,102624.000,102979.000,86065.000,95120.000,119487.000,104882.000,100745.000
