,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,48772000.000,49259000.000,52897000.000,51556000.000,53192000.000,58018000.000,48780000.000,51967000.000,50799000.000,53660000.000,57179000.000,51250000.000,57868000.000,64739000.000,65349000.000,,,,,,,,,
AccountsPayableCurrent,,,,,,,,,,,,,,,,218565000.000,205586000.000,201800000.000,233801000.000,224850000.000,211127000.000,223961000.000,258616000.000,254891000.000
AccountsReceivableGrossCurrent,,,,,,,122891000.000,,,,123880000.000,,,,142033000.000,,,,,,,,,
AccountsReceivableNet,,,,,21500000.000,,,,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,104233000.000,102095000.000,99764000.000,110013000.000,108792000.000,109152000.000,107245000.000,112505000.000,122280000.000,107109000.000,107215000.000,109407000.000,110443000.000,114598000.000,124103000.000,763006000.000,753563000.000,759305000.000,789387000.000,,,,,
AccountsReceivableRelatedParties,,,,,,,,,,,,,,,,,,,57100000.000,,,,,
AccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,155484000.000,155370000.000,193668000.000,197741000.000,194791000.000,207155000.000,205096000.000,215457000.000,166465000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,84431000.000,90165000.000,95954000.000,101844000.000,107090000.000,112885000.000,118141000.000,124068000.000,129990000.000,135885000.000,137484000.000,143366000.000,149175000.000,155097000.000,160984000.000,555828000.000,535203000.000,589780000.000,638768000.000,693086000.000,728967000.000,781414000.000,807776000.000,821274000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-417000.000,-519000.000,-490000.000,-388000.000,-300000.000,-211000.000,-127000.000,-47000.000,26000.000,23000.000,28000.000,28000.000,0.000,0.000,0.000,631000.000,318000.000,327000.000,-218000.000,272000.000,379000.000,81000.000,-221000.000,-215000.000
AdditionalPaidInCapital,370405000.000,370593000.000,371753000.000,372463000.000,373653000.000,374846000.000,376027000.000,377125000.000,377439000.000,378071000.000,378756000.000,378992000.000,380808000.000,381818000.000,382718000.000,298369000.000,298899000.000,293330000.000,295359000.000,296948000.000,298536000.000,302747000.000,305358000.000,297618000.000
AllowanceForDoubtfulAccountsReceivableCurrent,17602000.000,15332000.000,15238000.000,14485000.000,14989000.000,14078000.000,15646000.000,15534000.000,11764000.000,13548000.000,16665000.000,15455000.000,17943000.000,19241000.000,17930000.000,139389000.000,145166000.000,171889000.000,189739000.000,204296000.000,215058000.000,219149000.000,218383000.000,222913000.000
