,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrentAndNoncurrent,,2261861.000,2067909.000,1523526.000,1459693.000,1170202.000,2891036.000,1244355.000,1223724.000,1109645.000,1063896.000,933883.000,1091594.000,1007247.000,828708.000,810806.000,606062.000,628068.000,,,,,,,
AdditionalPaidInCapitalCommonStock,,3035280044.000,2713776810.000,2280227892.000,2269050899.000,2136001891.000,2129667932.000,,,,,,,,,,,,,,,,,,
Assets,4013069045.000,3125982878.000,2606451328.000,2047361655.000,1974997714.000,1836209143.000,1919469096.000,1668149214.000,1691239519.000,1529166784.000,1858125347.000,1547352039.000,1827712410.000,1696054874.000,1371418059.000,1239711886.000,1172454157.000,963605251.000,821229319.000,674419744.000,671160967.000,877574475.000,782155580.000,723863618.000,727543767.000
AssetsHeldInTrust,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,
AssetsUnderManagementCarryingAmount,,,,,,,,,,,,,,,,,,,,97148736.000,,,,,
Cash,,,,,,,,,,,,,,,,,,,,,,,,2181236.000,
CashAndCashEquivalentsAtCarryingValue,38279458.000,40398172.000,196748360.000,210907413.000,151832375.000,76126022.000,114201676.000,219761621.000,141895145.000,98702362.000,102133066.000,45303391.000,7536549.000,5809317.000,148876857.000,50738487.000,159484815.000,73795593.000,36209115.000,45309372.000,23290829.000,58744297.000,,,
CashEquivalentsAtCarryingValue,,,,0.000,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,,,
CommissionsPayableToBrokerDealersAndClearingOrganizations,560682.000,572.000,3408.000,3761.000,6437.000,709.000,70.000,204.000,5010.000,4711.000,10010.000,562.000,7976.000,4914.000,4763.000,4267.000,2170.000,4081.000,3411.000,4999.000,4997.000,3521.000,4944.000,3102.000,4992.000
DerivativeAssetFairValueGrossLiability,,,,,,,,,,,,,,29012872.000,15885327.000,9629931.000,7584809.000,9648378.000,5345092.000,,,,,,
DerivativeCollateralObligationToReturnCash,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,
DerivativeCollateralObligationToReturnSecurities,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,
DerivativeCollateralRightToReclaimCash,,,,,,,,,,,,,,,119437926.000,50738487.000,,,,,,,,,
DerivativeCollateralRightToReclaimSecurities,,,,,,,,,,,,,,,,-5253713.000,-93590583.000,,38188429.000,,,,,,
DerivativeFairValueAmountOffsetAgainstCollateralNet,,,,,,,,,,,,,-9387156.000,,,,,,,,,,,,
DerivativeFairValueOfDerivativeAsset,,,,,,,,,,,,,87617208.000,39811297.000,15885327.000,9629931.000,7584809.000,40901234.000,5345092.000,,,,,,
DerivativeFairValueOfDerivativeAssetAmountNotOffsetAgainstCollateral,,,,,,,,,,,,,,10798425.000,,0.000,0.000,31252856.000,0.000,,,,,,
DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral,,,,,,,,,,,,,,,,0.000,0.000,31252856.000,0.000,,,,,,
DerivativeFairValueOfDerivativeLiability,,,,,,,,,,,,51385902.000,,,135323253.000,65622131.000,101175392.000,9648378.000,43533521.000,,,,,,
DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral,,,,,,,,,,,,,,,119437926.000,55992200.000,93590583.000,,38188429.000,,,,,,
DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral,,,,,,,,,,,,10520251.000,,,,0.000,0.000,0.000,0.000,,,,,,
DerivativeLiabilityFairValueGrossAsset,,,,,,,,,,,,,,,15885327.000,9629931.000,7584809.000,9648378.000,5345092.000,,,,,,
DueFromAffiliates,,,,,,,,,,,,,,,,,,,,,,,8307.000,10304.000,11613.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,536118.000,471568.000,616114.000,543700.000,516160.000,545120.000
FairValueAssetsLevel1ToLevel2TransfersAmount,,,,,,,,,,,,,,,,,196000000.000,,,,,,,,
FinancialInstrumentsOwnedAtFairValue,,,,,,,,,,,,,,,,,,,,,,,,697571910.000,700587678.000
FinancialInstrumentsOwnedDerivativesAndOtherContractualAgreementsAtFairValue,,18700922.000,-100172721.000,-135420844.000,-116656246.000,118258195.000,175469983.000,23198185.000,-96579495.000,-86510705.000,-56984886.000,,,,,,,,,,,,,,
FinancialInstrumentsOwnedUSGovernmentAndAgencyObligationsAtFairValue,,3014883998.000,2461875689.000,1959875160.000,1939821585.000,1641824926.000,1629797437.000,1465964764.000,1645923869.000,1516975127.000,1812977167.000,1532914377.000,1735945994.000,1673952709.000,1341979128.000,1239965626.000,1012969342.000,857007407.000,785020204.000,626952136.000,644870145.000,818830178.000,761915903.000,702215941.000,626613653.000
GeneralPartnersCapitalAccount,1369.000,1280.000,1198.000,1152.000,1124.000,1126.000,1180.000,1119.000,1037.000,996.000,1013.000,971.000,1134.000,1099.000,1022.000,993.000,885.000,935.000,836.000,827.000,824.000,882.000,801.000,799.000,790.000
