,2015-06-30,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,32084000.000,,,,14884001.000
AssetImpairmentCharges,20625.000,,4080.000,0.000,0.000,0.000,
CashAcquiredFromAcquisition,,,1292.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,154751.000,,,,-758429.000
ComprehensiveIncomeNetOfTax,-153194.000,-112113.000,-234820.000,-260873.000,-359813.000,,
CurrentIncomeTaxExpenseBenefit,,,0.000,0.000,0.000,-545000.000,
DepreciationAmortizationAndAccretionNet,,,0.000,,,,
DepreciationAndAmortization,520.000,251.000,0.000,0.000,0.000,0.000,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,,0.000,,,,
EarningsPerShareBasicAndDiluted,-0.010,-0.010,-0.540,-0.030,-0.010,0.500,-0.020
GainLossOnDispositionOfAssets,,,1453.000,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,-1453.000,0.000,0.000,,
GeneralAndAdministrativeExpense,35725.000,31353.000,104809.000,131267.000,142573.000,380496.000,292813.000
ImpairmentOfLongLivedAssetsHeldForUse,,,4080.000,,,,
IncomeLossFromContinuingOperations,,,-234820.000,-260873.000,-359813.000,-747433.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-153181.000,-112628.000,-234820.000,-260873.000,-359813.000,-747433.000,-601012.000
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,0.000,0.000,,
IncomeTaxesPaidNet,,,0.000,,,,
IncreaseDecreaseInAccountsPayable,,,72639.000,,,,-174887.000
IncreaseDecreaseInAccountsReceivable,,,0.000,,,,
IncreaseDecreaseInAccruedLiabilities,,,9269.000,,,,-3121.000
IncreaseDecreaseInDueFromRelatedParties,,,0.000,,,,
IncreaseDecreaseInPrepaidExpense,,,-25000.000,,,,4409.000
InterestPaidNet,,,0.000,,,,
LicenseCosts,,,,,,,75000.000
NetCashProvidedByUsedInFinancingActivities,,,320000.000,,,,25000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,320000.000,,,,25000.000
NetCashProvidedByUsedInInvestingActivities,,,1292.000,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,1292.000,,,,
NetCashProvidedByUsedInOperatingActivities,,,-166541.000,,,,-783429.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-166541.000,,,,-783429.000
NetIncomeLoss,-153181.000,-112628.000,-234820.000,-260873.000,-359813.000,-747433.000,-601012.000
OperatingExpenses,153181.000,102428.000,233367.000,260873.000,359813.000,747433.000,601012.000
OperatingIncomeLoss,-153181.000,-102428.000,-233367.000,-260873.000,-359813.000,-747433.000,-601012.000
OtherAssetImpairmentCharges,,10200.000,,,0.000,,
OtherComprehensiveIncomeLossNetOfTax,-13.000,515.000,0.000,0.000,0.000,0.000,
OtherNonoperatingIncomeExpense,,-10200.000,-1453.000,0.000,0.000,0.000,
PaymentsForRepurchaseOfPreferredStockAndPreferenceStock,,,50000.000,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,0.000,,,,
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,,,370000.000,,,,25000.000
ProceedsFromRelatedPartyDebt,,,0.000,,,,
ProfessionalFees,44046.000,45745.000,97728.000,36956.000,119996.000,114237.000,219989.000
ProvisionForDoubtfulAccounts,,,7010.000,,,,
ResearchAndDevelopmentExpense,52265.000,25079.000,26750.000,92650.000,97244.000,152700.000,88210.000
Revenues,,,0.000,0.000,0.000,0.000,
SalesRevenueNet,,,0.000,0.000,0.000,0.000,
ShareBasedCompensation,0.000,0.000,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,15144885.000,15144885.000,430953.000,9113534.000,33430018.000,-23753819.000,33860762.000
