,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1576000.000,1627000.000,951000.000,2787000.000,1896000.000,1141000.000,605000.000,486000.000,2419000.000,3067000.000,1474000.000,3383000.000
AccountsReceivableNetCurrent,8000.000,8000.000,,,,,,,,,,
AccruedEmployeeBenefitsCurrent,373000.000,781000.000,1509000.000,888000.000,1772000.000,2414000.000,2047000.000,1077000.000,1608000.000,2364000.000,2570000.000,982000.000
AccruedProfessionalFeesCurrent,413000.000,380000.000,1236000.000,1185000.000,,,1177000.000,1523000.000,608000.000,941000.000,894000.000,1146000.000
AccruedRoyaltiesCurrent,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,62000.000,111000.000,190000.000,308000.000,455000.000,696000.000,991000.000,1311000.000,1654000.000,2107000.000,2594000.000,3110000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,26000.000,11000.000,10000.000,-33000.000,12000.000,-3000.000,-11000.000,9000.000,4000.000,-19000.000,-7000.000,-212000.000
AdditionalPaidInCapital,1538000.000,182046000.000,186186000.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,325934000.000,326602000.000,332404000.000,336768000.000,341114000.000,408866000.000,411766000.000,413518000.000,415603000.000
Assets,54789000.000,167239000.000,161906000.000,292691000.000,283715000.000,273829000.000,264319000.000,252934000.000,264345000.000,256571000.000,234583000.000,221929000.000
AssetsCurrent,52904000.000,166333000.000,160278000.000,291132000.000,280632000.000,270361000.000,260992000.000,249229000.000,243570000.000,235896000.000,225274000.000,212640000.000
AssetsFairValueDisclosure,,,40000000.000,269763000.000,267059000.000,259234000.000,246320000.000,241663000.000,236821000.000,225735000.000,215916000.000,206605000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,206692000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,1000.000,12000.000,13000.000,,,,,,7000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,36000.000,2000.000,1000.000,6000.000,,,,,92000.000
AvailableForSaleSecuritiesAmortizedCost,,,,88311000.000,79093000.000,68198000.000,37738000.000,,,,,138019000.000
AvailableForSaleSecuritiesCurrent,,,,88276000.000,79103000.000,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,,,,,,,,161234000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,,,,,,,161182000.000
AvailableForSaleSecuritiesDebtSecurities,,,,,,,,,,,,206605000.000
