,2012-10-31,2013-10-31,2013-12-31,2014-12-31,2015-12-31
AmortizationOfDebtDiscountPremium,,,9545.000,-22228.000,-18394.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,-61536.000,-62112.000
CashPeriodIncreaseDecrease,,,125450.000,,
CostsAndExpenses,28500.000,,,,
Depreciation,,,208.000,8478.000,8117.000
EarningsPerShareBasicAndDiluted,,,-0.010,-0.070,-0.010
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,-0.340,-0.340,-0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,0.397,0.397,0.397
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,-0.057,-0.057,-0.057
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,-28713.000
GainLossOnSaleOfPropertyPlantEquipment,,,,,-2716.000
IncomeLossFromContinuingOperations,,-33255.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,-33255.000,-365201.000,-3735480.000,-488517.000
IncreaseDecreaseInAccountsAndOtherReceivables,,,-29433.000,,
IncreaseDecreaseInAccountsPayable,,-6245.000,-3000.000,-5353.000,-23378.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,5000.000,,,,
IncreaseDecreaseInAccruedLiabilities,,13250.000,2192.000,-2860.000,-5807.000
IncreaseDecreaseInPrepaidExpense,,,,-10000.000,
InterestExpense,,,-11789.000,-26930.000,-50746.000
InterestPaid,,,51.000,1536.000,1546.000
NetCashProvidedByUsedInFinancingActivities,,,513636.000,416099.000,217046.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,513636.000,416099.000,217046.000
NetCashProvidedByUsedInInvestingActivities,,,-2497.000,-40908.000,26000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-2497.000,-40908.000,26000.000
NetCashProvidedByUsedInOperatingActivities,,,-385689.000,-436727.000,-305157.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-385689.000,-436727.000,-305157.000
NetIncomeLoss,-28500.000,-33255.000,-365201.000,-3735480.000,-488517.000
OperatingExpenses,,33255.000,353412.000,3708550.000,411774.000
OperatingIncomeLoss,,,-353412.000,-3708550.000,-411774.000
OtherIncome,,,-11789.000,-26930.000,2716.000
OtherOperatingIncomeExpenseNet,,,,,-76743.000
PaymentsForProceedsFromLoansAndLeases,,,,-12500.000,-10000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,2497.000,40908.000,
ProceedsFromIssuanceOfCommonStock,,,464102.000,384500.000,179450.000
ProceedsFromLinesOfCredit,,,-17.000,,
ProceedsFromLoans,,,-500.000,,
ProceedsFromNotesPayable,,,23000.000,40000.000,45000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,,26000.000
ProfessionalAndContractServicesExpense,,,,98333.000,
RelatedPartyCosts,11500.000,8250.000,65334.000,54100.000,
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,,77011.000,42500.000,109500.000
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,12000.000,26250.000,,,
RepaymentsOfNotesPayable,,,2949.000,20901.000,17404.000
SellingGeneralAndAdministrativeExpense,28500.000,33255.000,353204.000,3700072.000,403657.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,145138.000,1484554.000,165491.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,12162040.000,12162040.000,38131366.000,50787179.000,46731324.000
