,2015-12-31,2016-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-199000.000,
AmortizationOfFinancingCosts,134000.000,299000.000
AssetRetirementObligationAccretionExpense,199000.000,236000.000
AssetRetirementObligationLiabilitiesIncurred,56000.000,447000.000
AssetRetirementObligationLiabilitiesSettled,,53000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,10680000.000,-15763000.000
CostOfServicesMaintenanceCosts,29369000.000,34211000.000
CostsAndExpenses,38270000.000,44281000.000
CurrentIncomeTaxExpenseBenefit,67000.000,226000.000
DeferredIncomeTaxExpenseBenefit,-4076000.000,-2000.000
Depreciation,,5427000.000
DepreciationAndAmortization,5787000.000,5647000.000
DepreciationDepletionAndAmortization,5787000.000,
DistributionMadeToLimitedPartnerCashDistributionsDeclared,26032000.000,54022000.000
EffectiveIncomeTaxRateContinuingOperations,0.350,0.350
GeneralAndAdministrativeExpense,3114000.000,4423000.000
GoodwillImpairmentLoss,0.000,0.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,0.000,0.000
IncomeLossAttributableToParent,23009000.000,56805000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,12372000.000,57029000.000
IncomeTaxExpenseBenefit,-4009000.000,224000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-3666000.000,59000.000
IncomeTaxReconciliationOtherReconcilingItems,-61000.000,-43000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,-282000.000,208000.000
IncomeTaxesPaidNet,1006000.000,248000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,10962000.000,3703000.000
IncreaseDecreaseInAccountsPayableRelatedParties,960000.000,383000.000
IncreaseDecreaseInAccountsReceivable,82000.000,947000.000
IncreaseDecreaseInAccountsReceivableRelatedParties,13283000.000,4430000.000
IncreaseDecreaseInOtherDeferredLiability,,390000.000
IncreaseDecreaseInOtherOperatingCapitalNet,682000.000,-12000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,404000.000,44000.000
InterestCostsCapitalized,0.000,0.000
InterestExpense,381000.000,2545000.000
InterestPaid,173000.000,2189000.000
InvestmentIncomeInterest,86000.000,83000.000
NetCashProvidedByUsedInFinancingActivities,-3805000.000,74891000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-3805000.000,74891000.000
NetCashProvidedByUsedInInvestingActivities,-1478000.000,-152849000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-1478000.000,-152849000.000
NetCashProvidedByUsedInOperatingActivities,15963000.000,62195000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,15963000.000,62195000.000
NetIncomeLoss,16381000.000,56805000.000
NonoperatingIncomeExpense,-295000.000,-2462000.000
OperatingIncomeLoss,12667000.000,59491000.000
OperatingLeasesRentExpenseNet,22100000.000,24800000.000
OtherNoncashIncomeExpense,-67000.000,-143000.000
PartnersCapitalAccountDistributions,155300000.000,
PartnersCapitalAccountUnitBasedCompensation,70000.000,146000.000
PartnersCapitalAccountUnitsUnitbasedCompensation,,16260.000
PaymentsOfCapitalDistribution,168275000.000,53125000.000
PaymentsOfDebtIssuanceCosts,875000.000,987000.000
PaymentsToAcquireProductiveAssets,,90000000.000
PaymentsToAcquirePropertyPlantAndEquipment,1497000.000,537000.000
ProceedsFromIssuanceInitialPublicOffering,157452000.000,
ProceedsFromLinesOfCredit,,218000000.000
ProceedsFromPaymentsForOtherFinancingActivities,,3000.000
ProceedsFromSaleOfProductiveAssets,19000.000,
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,1600000.000,3700000.000
RepaymentsOfLinesOfCredit,,89000000.000
RevenueFromRelatedParties,42549000.000,95470000.000
Revenues,50937000.000,103772000.000
SalesRevenueNet,50937000.000,103772000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,,5333.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,,14.930
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,16260.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,15.820
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,,6007.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,,14.690
