,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,4544000.000,2633000.000,6221000.000,2122000.000,3947000.000,3988000.000,5333000.000,3537000.000,6645000.000,6095000.000,7606000.000,5739000.000,11585000.000
AccountsReceivableBilledForLongTermContractsOrPrograms,6027000.000,5276000.000,3818000.000,5234000.000,4472000.000,4489000.000,3904000.000,5039000.000,5066000.000,8652000.000,14893000.000,12151000.000,5866000.000
AccruedLiabilitiesCurrent,2832000.000,2538000.000,2677000.000,3266000.000,3254000.000,3189000.000,3333000.000,4927000.000,5363000.000,9365000.000,10920000.000,9698000.000,6490000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,4240000.000,,,,4472000.000,,,,4389000.000,4434000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,-15000.000,-32000.000,-4000.000,-4000.000,0.000,-48000.000,7000.000,5000.000,-8000.000,-7000.000,-59000.000
AdditionalPaidInCapitalCommonStock,211006000.000,211565000.000,212207000.000,213527000.000,215117000.000,216208000.000,218315000.000,219182000.000,220009000.000,243938000.000,248494000.000,353927000.000,359139000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,0.000,,,,0.000,
Assets,91958000.000,81168000.000,77401000.000,70322000.000,67545000.000,67704000.000,77370000.000,66863000.000,59188000.000,82344000.000,80664000.000,163925000.000,155806000.000
AssetsCurrent,91125000.000,80386000.000,76575000.000,69433000.000,66723000.000,66611000.000,76110000.000,65489000.000,57938000.000,81279000.000,79355000.000,160343000.000,147074000.000
AssetsFairValueDisclosure,85064000.000,74623000.000,72157000.000,,,,,,,,,,
AvailableForSaleSecurities,,,70153000.000,,,,,,,,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,1000.000,,,,,,,,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,16000.000,,,,,,,,,,
AvailableForSaleSecuritiesAmortizedCost,,,70168000.000,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,84937000.000,74496000.000,46932000.000,18881000.000,22933000.000,39548000.000,35062000.000,20287000.000,19432000.000,54649000.000,41802000.000,118964000.000,37639000.000
CashCashEquivalentsAndShortTermInvestments,,,,63679000.000,,,,58700000.000,49500000.000,70000000.000,61100000.000,145900000.000,132000000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,11.990,11.990,11.990,,11.990,3.780,3.780,3.850,3.780
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,30024.000,30024.000,,,,,,,
ClassOfWarrantOrRightOutstanding,,,,40454.000,,,,30024.000,,,,1322754.000,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,290000000.000,290000000.000,290000000.000,290000000.000,290000000.000,290000000.000,290000000.000,290000000.000,290000000.000,290000000.000,290000000.000,290000000.000,290000000.000
CommonStockSharesIssued,17680647.000,17709950.000,17727843.000,17907135.000,18049934.000,18115468.000,18355021.000,18395219.000,18408519.000,26548023.000,27451400.000,35638052.000,35846301.000
CommonStockSharesOutstanding,17680647.000,17709950.000,17727843.000,17907135.000,18049934.000,18115468.000,18355021.000,18395219.000,18408519.000,26548023.000,27451400.000,35638052.000,35846301.000
CommonStockValue,18000.000,18000.000,18000.000,18000.000,18000.000,18000.000,18000.000,18000.000,18000.000,26000.000,27000.000,35000.000,36000.000
DebtInstrumentCarryingAmount,,,,,,,,,,,,27000000.000,27000000.000
DebtInstrumentFaceAmount,,,,,,,,,,,,25000000.000,25000000.000
DebtInstrumentFeeAmount,,,,,,,,,,,,2000000.000,
DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,,,,,,,,,,,,1723000.000,-1516000.000
DeferredRentCreditNoncurrent,133000.000,148000.000,226000.000,193000.000,160000.000,123000.000,,,,,,1896000.000,5654000.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,2293000.000,,,,1994000.000,,,,1653000.000,
DeferredTaxAssetsGross,,,,62699000.000,,,,70674000.000,,,,89353000.000,
DeferredTaxAssetsNet,,,,0.000,,,,0.000,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,51039000.000,,,,57558000.000,,,,71858000.000,
DeferredTaxAssetsOther,,,,1567000.000,,,,2396000.000,,,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,120000.000,,,,195000.000,,,,191000.000,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,7680000.000,,,,8531000.000,,,,10969000.000,
DeferredTaxAssetsValuationAllowance,,,,62699000.000,,,,70674000.000,,,,89353000.000,
DerivativeLiabilities,,,,,,,,,,3937000.000,5422000.000,,
DerivativeLiabilitiesNoncurrent,,,,,,,363000.000,375000.000,387000.000,400000.000,413000.000,602000.000,622000.000
EmployeeRelatedLiabilitiesCurrent,957000.000,877000.000,1075000.000,1171000.000,1050000.000,1571000.000,1299000.000,1615000.000,1656000.000,2543000.000,3721000.000,4941000.000,2788000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,4031000.000,3986000.000,4483000.000,5070000.000,6360000.000,5813000.000,6458000.000,5922000.000,6316000.000,6368000.000,6979000.000,6695000.000,
FairValueLiabilitiesLevel1ToLevel2TransfersAmount,0.000,0.000,0.000,,,,,,,,,,
Liabilities,13113000.000,5319000.000,9237000.000,5709000.000,7493000.000,7447000.000,23764000.000,23704000.000,27344000.000,44833000.000,49647000.000,57190000.000,77169000.000
LiabilitiesAndStockholdersEquity,91958000.000,81168000.000,77401000.000,70322000.000,67545000.000,67704000.000,77370000.000,66863000.000,59188000.000,82344000.000,80664000.000,163925000.000,155806000.000
LiabilitiesCurrent,12980000.000,5171000.000,9011000.000,5516000.000,7333000.000,7324000.000,8835000.000,8689000.000,12741000.000,15667000.000,19837000.000,19708000.000,25412000.000
LiabilitiesOtherThanLongtermDebtNoncurrent,,,,,,,524000.000,479000.000,432000.000,14000.000,0.000,,
LoansPayableCurrent,,,,,,,,,,,1042000.000,4167000.000,7292000.000
LongTermDebt,,,,,,,14405000.000,14536000.000,14171000.000,24815000.000,23975000.000,,
LongTermDebtCurrent,,,,,,,,,500000.000,0.000,1042000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,0.000,,,,4167000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,4000000.000,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,6000000.000,4000000.000,4000000.000,8333000.000,8333000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,5000000.000,6000000.000,6000000.000,12500000.000,12500000.000,8333000.000,8333000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,0.000,5000000.000,5000000.000,4167000.000,4167000.000,12500000.000,12500000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,,,,,,0.000,,0.000,0.000,0.000,,4167000.000
LongTermLoansPayable,,,,,,,,,,,,21110000.000,18192000.000
LongTermNotesPayable,,,,0.000,,,14405000.000,14536000.000,14171000.000,24815000.000,23975000.000,,
NotesPayableCurrent,5540000.000,,,0.000,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,1352000.000,,,,1089000.000,,,32500000.000,32299000.000,32031000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,578000.000,,,,776000.000,,,,1103000.000,663000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,2991000.000,3098000.000,3098000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,2890000.000,2991000.000,2991000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,179000.000,,,,,,,2500000.000,2890000.000,2890000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,595000.000,,,,313000.000,,,1103000.000,2500000.000,2353000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,22815000.000,19717000.000,20036000.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,,200000.000,,
OtherAccruedLiabilitiesCurrent,621000.000,633000.000,359000.000,477000.000,487000.000,268000.000,420000.000,443000.000,546000.000,546000.000,439000.000,1076000.000,1308000.000
OtherAssetsCurrent,,,,,,,,,,,,,335000.000
OtherAssetsNoncurrent,44000.000,40000.000,37000.000,37000.000,47000.000,64000.000,297000.000,342000.000,70000.000,70000.000,53000.000,71000.000,33000.000
OtherLiabilitiesCurrent,64000.000,,113000.000,128000.000,132000.000,147000.000,169000.000,225000.000,233000.000,207000.000,269000.000,104000.000,45000.000
OtherLiabilitiesNoncurrent,,,,0.000,,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,161000.000,614000.000,727000.000,520000.000,605000.000,854000.000,1768000.000,1719000.000,3381000.000,2501000.000,3246000.000,2189000.000,9037000.000
PrepaidExpenseCurrent,,,,,,,,,,,,,2660000.000
PropertyPlantAndEquipmentGross,,,,4965000.000,,,,5377000.000,,,,7650000.000,12883000.000
PropertyPlantAndEquipmentNet,662000.000,615000.000,662000.000,725000.000,648000.000,902000.000,836000.000,905000.000,1053000.000,995000.000,1006000.000,3261000.000,8449000.000
RestrictedCashAndCashEquivalents,,,,,,,,,,,377000.000,377000.000,377000.000
RestrictedCashAndCashEquivalentsAtCarryingValue,,,,,,,,,,127000.000,127000.000,127000.000,127000.000
RestrictedCashAndCashEquivalentsNoncurrent,127000.000,127000.000,127000.000,127000.000,127000.000,127000.000,127000.000,127000.000,127000.000,0.000,250000.000,250000.000,250000.000
