,2011-06-30
AccountsPayableCurrent,273000000.000
AccountsReceivableNetCurrent,370000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1691000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,6000000.000
AdditionalPaidInCapital,1448000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,46000000.000
Assets,2284000000.000
AssetsCurrent,744000000.000
CapitalLeaseObligationsCurrent,54000000.000
CapitalLeaseObligationsNoncurrent,81000000.000
CashAndCashEquivalentsAtCarryingValue,259000000.000
CommonStockParOrStatedValuePerShare,0.010
CommonStockSharesAuthorized,110000000.000
CommonStockSharesIssued,61187796.000
CommonStockSharesOutstanding,61187796.000
CommonStockValue,1000000.000
DeferredCreditsAndOtherLiabilitiesNoncurrent,56000000.000
DeferredRevenueCurrent,173000000.000
DeferredRevenueNoncurrent,365000000.000
Goodwill,217000000.000
Liabilities,2832000000.000
LiabilitiesAndStockholdersEquity,2284000000.000
LiabilitiesCurrent,984000000.000
LongTermDebtNoncurrent,1346000000.000
OtherAssetsNoncurrent,110000000.000
OtherLiabilitiesCurrent,346000000.000
PreferredStockParOrStatedValuePerShare,0.100
PreferredStockSharesAuthorized,45000000.000
PreferredStockSharesIssued,18000000.000
PreferredStockSharesOutstanding,18000000.000
PreferredStockValue,2000000.000
PrepaidExpenseAndOtherAssetsCurrent,110000000.000
PropertyPlantAndEquipmentNet,1191000000.000
RestrictedCashAndCashEquivalentsAtCarryingValue,5000000.000
RestrictedCashAndCashEquivalentsNoncurrent,5000000.000
RetainedEarningsAccumulatedDeficit,-2005000000.000
StockholdersEquity,-548000000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-548000000.000
