,2011-12-31,2012-03-31,2012-12-31,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableCurrent,,,,,14767.000,9798.000,94635.000
AccountsReceivableNetCurrent,,,,,46416.000,,
AccruedLiabilitiesCurrent,28464.000,26614.000,60916.000,33362.000,,,
AdditionalPaidInCapital,373658.000,393862.000,549420.000,1126048.000,1369337.000,1993082.000,2504203.000
Assets,109354.000,53295.000,40321.000,85427.000,87919.000,197431.000,223865.000
AssetsCurrent,53914.000,2118.000,1940.000,64106.000,64668.000,184640.000,215339.000
Cash,52301.000,505.000,327.000,37215.000,4960.000,168174.000,120435.000
CashAndCashEquivalentsAtCarryingValue,52301.000,505.000,327.000,37215.000,4960.000,168174.000,120435.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,2000000000.000,2000000000.000,2000000000.000,6000000000.000,6000000000.000,6000000000.000,6000000000.000
CommonStockSharesIssued,1168606568.000,1173858356.000,1214217824.000,2084675792.000,240989059.000,2842586463.000,3154189761.000
CommonStockSharesOutstanding,1168606568.000,1173858356.000,1214217824.000,2084675792.000,240989059.000,2842586463.000,3154189761.000
CommonStockValue,1169.000,1174.000,1215.000,2085.000,2410.000,2842.000,3154.000
ConvertibleDebt,,,,222957.000,338990.000,461927.000,699427.000
DeferredTaxAssetsGross,,,0.000,0.000,0.000,,0.000
DeferredTaxAssetsOperatingLossCarryforwards,,,518500.000,690000.000,775000.000,1170000.000,1170000.000
DeferredTaxAssetsValuationAllowance,,,,-690000.000,-775000.000,-1170000.000,-1170000.000
DerivativeAssetsLiabilitiesAtFairValueNet,,,,-1379782.000,-1632367.000,-5108636.000,-4866908.000
DueToOfficersOrStockholdersCurrentAndNoncurrent,,,721239.000,866887.000,894923.000,948923.000,986349.000
DueToRelatedPartiesCurrent,511161.000,541111.000,906466.000,1052114.000,1080150.000,1134150.000,1171576.000
DueToRelatedPartiesCurrentAndNoncurrent,,,906466.000,1052114.000,1080150.000,1134150.000,1171576.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,16765.000,16765.000,33824.000,50884.000,33824.000,,
FurnitureAndFixturesGross,,,,,6195.000,,
IntangibleAssetsNetExcludingGoodwill,55440.000,51177.000,38381.000,21321.000,17056.000,12791.000,8526.000
InventoryNet,1613.000,1613.000,1613.000,0.000,,,
LiabilitiesAndStockholdersEquity,109354.000,53295.000,40321.000,85427.000,87919.000,197431.000,223865.000
LiabilitiesCurrent,539625.000,567725.000,967382.000,2688215.000,3066274.000,6714511.000,6832546.000
PrepaidExpenseCurrent,,,,,,11674.000,94435.000
RetainedEarningsAccumulatedDeficit,-795098.000,-899466.000,-1477696.000,-3730921.000,-4350102.000,-8513004.000,-9116038.000
StockholdersEquity,-430271.000,-514430.000,-927061.000,-2602788.000,-2978355.000,-6517080.000,-6608681.000
StockholdersEquityNoteSubscriptionsReceivable,10000.000,10000.000,0.000,,,,
ValuationAllowanceAmount,,,-518500.000,,,,
