,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableTradeCurrent,9858000.000,13344000.000,9908000.000,13464000.000,12194000.000,17594000.000,10115000.000,13623000.000,9746000.000,5725000.000,8449000.000,10244000.000,9469000.000,8904000.000,13346000.000,11436000.000,11203000.000,18100000.000,13137000.000,19208000.000,18286000.000,27817000.000,19601000.000,23274000.000,20666000.000
AccountsReceivableNetCurrent,50311000.000,68610000.000,62641000.000,62656000.000,63486000.000,89208000.000,83351000.000,75692000.000,69402000.000,85749000.000,71309000.000,66969000.000,63368000.000,84425000.000,69194000.000,77523000.000,74901000.000,87462000.000,78152000.000,80046000.000,78456000.000,107749000.000,86111000.000,88932000.000,90510000.000
AccruedBonusesCurrent,,7317000.000,9006000.000,9832000.000,4264000.000,4794000.000,9763000.000,11966000.000,,,,,,,,,,,,,,,,,
AccruedBonusesCurrentAndNoncurrent,,,,,,,,,5466000.000,8363000.000,7835000.000,9258000.000,6563000.000,9532000.000,13997000.000,19480000.000,8537000.000,15242000.000,18229000.000,24591000.000,8221000.000,11979000.000,14478000.000,19217000.000,8667000.000
AccruedInsuranceCurrentAndNoncurrent,,,,,,,,,,,,,,,,2707000.000,2440000.000,2281000.000,2802000.000,2356000.000,3491000.000,2564000.000,2049000.000,1495000.000,2683000.000
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,,,,,,,,,52104000.000,52601000.000,65084000.000,45577000.000,52841000.000,51908000.000,62729000.000,46873000.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,41878000.000,52678000.000,45401000.000,47098000.000,43073000.000,53154000.000,49078000.000,59638000.000,42715000.000,,,,,,,,
AccruedProfessionalFeesCurrent,,,,1490000.000,,,,,,,,,,,,,,,,,,,,,
AccruedRentCurrentAndNoncurrent,,,,,,,,,,,,,,,3869000.000,4200000.000,4244000.000,4023000.000,4001000.000,4070000.000,3905000.000,4108000.000,4164000.000,4110000.000,4116000.000
AccruedRoyaltiesCurrent,,1626000.000,1317000.000,1418000.000,1274000.000,2057000.000,,1750000.000,,,,,,,,,,,,,,,,,
AccruedVacationCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,2446000.000,2221000.000,2256000.000,2398000.000,2214000.000,2169000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,29995000.000,,,,40320000.000,,,,51998000.000,,,,66846000.000,,,,81996000.000,,,,95901000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-463000.000,-516000.000,-687000.000,-1148000.000,-869000.000,-1601000.000,-2043000.000,-1973000.000,-1569000.000,-1406000.000,-1409000.000,-1385000.000,-518000.000,-1297000.000,-1061000.000,-1032000.000,-1827000.000,-1926000.000,-2020000.000,-825000.000,-1091000.000,-1640000.000,-942000.000,-457000.000,-175000.000
AcquiredFiniteLivedIntangibleAssetAmount,,7390000.000,7390000.000,,,,,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,162320000.000,167402000.000,171025000.000,175401000.000,182498000.000,194254000.000,198825000.000,203638000.000,208853000.000,213707000.000,216827000.000,220763000.000,225075000.000,230944000.000,237152000.000,245674000.000,251340000.000,257996000.000,265024000.000,276340000.000,285376000.000,294810000.000,302837000.000,310452000.000,319731000.000
AllowanceForDoubtfulAccountsReceivableCurrent,2636000.000,2826000.000,2940000.000,3913000.000,3950000.000,4208000.000,4663000.000,8546000.000,7560000.000,7542000.000,6809000.000,5613000.000,5394000.000,5259000.000,4381000.000,4539000.000,4393000.000,4433000.000,4448000.000,4943000.000,4541000.000,4386000.000,4097000.000,3291000.000,3328000.000
