,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,15639145.000,14968000.000,16868000.000,23044000.000,25656000.000,22867000.000,13517000.000,10164000.000,13638000.000,13759000.000,12233000.000,15804000.000,15621000.000,14584000.000,14204000.000,15795000.000,18008000.000,20321000.000,18504000.000
AccountsReceivableNetCurrent,1096958.000,1009000.000,1281000.000,1537000.000,1414000.000,1198000.000,1506000.000,2004000.000,1897000.000,1712000.000,2264000.000,2261000.000,2248000.000,1966000.000,2368000.000,2853000.000,2560000.000,2414000.000,2973000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,2156000.000,,,,,,,,,,3960000.000,3394000.000,3451000.000,2691000.000,3784000.000
AccruedIncomeTaxes,,,,,,,,,,,3186000.000,4290000.000,3252000.000,1101000.000,,,,,
AccruedIncomeTaxesCurrent,,1490000.000,2134000.000,1575000.000,,1783000.000,2424000.000,2423000.000,2569000.000,2600000.000,3517000.000,3032000.000,3201000.000,3043000.000,3583000.000,1556000.000,404000.000,120000.000,2716000.000
AccruedLiabilitiesCurrent,4350768.000,7734000.000,10719000.000,8618000.000,9808000.000,13528000.000,19441000.000,17309000.000,18931000.000,14798000.000,23192000.000,22161000.000,22414000.000,19327000.000,23930000.000,22241000.000,22764000.000,33461000.000,25693000.000
AccruedLiabilitiesFairValueDisclosure,,95000000.000,,,,0.000,,,,,,,,,,,,,
AccruedProfessionalFeesCurrent,,,,,,,,,,,,,,,,,,9500000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,62103000.000,,,,75288000.000,,,,95030000.000,,,,116635000.000,,,,135890000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,1000.000,-6000.000,-11000.000,-9000.000,-18000.000,-21000.000,-46000.000,-41000.000
AdditionalPaidInCapital,18983990.000,9434000.000,135572000.000,167867000.000,169084000.000,169719000.000,171121000.000,172350000.000,173664000.000,174371000.000,175686000.000,177040000.000,178678000.000,180192000.000,181430000.000,182981000.000,184893000.000,185998000.000,186850000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,69500.000,,,,113500.000,,,,70000.000,
Assets,161829881.000,176074000.000,202441000.000,212307000.000,235758000.000,242769000.000,240183000.000,244038000.000,251943000.000,252190000.000,245915000.000,249634000.000,248146000.000,245435000.000,245458000.000,241665000.000,243793000.000,265273000.000,263729000.000
AssetsCurrent,61816172.000,72268000.000,88394000.000,91760000.000,100807000.000,91704000.000,82236000.000,80781000.000,85651000.000,88533000.000,83135000.000,87964000.000,89188000.000,87352000.000,87157000.000,83790000.000,84515000.000,96201000.000,93552000.000
BridgeLoan,5500000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationDeferredIncomeTaxesAssetLiabilityNet,,33600000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationDeferredTaxAssetsNoncurrent,,27700000.000,,,,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxAssetsNoncurrent,,,,,,400000.000,,,,0.000,,,,,,,,,
CapitalLeaseObligationsCurrent,225399.000,234000.000,245000.000,255000.000,269000.000,280000.000,,,,255000.000,3803000.000,5252000.000,5220000.000,,,,,100000.000,
CapitalLeaseObligationsNoncurrent,1479460.000,1420000.000,1352000.000,1283000.000,1232000.000,1161000.000,1078000.000,996000.000,943000.000,890000.000,858000.000,838000.000,818000.000,797000.000,775000.000,751000.000,725000.000,697000.000,668000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,472000.000,,,,472000.000,,,,418000.000,,,,217000.000,,,,211000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,211000.000,,,,216000.000,,,,216000.000,,,,216000.000,,,,215000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,217000.000,,,,211000.000,,,,216000.000,,,,216000.000,,,,216000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,418000.000,,,,217000.000,,,,211000.000,,,,215000.000,,,,216000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,472000.000,,,,418000.000,,,,217000.000,,,,211000.000,,,,215000.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,952000.000,,,,737000.000,,,,520000.000,,,,305000.000,,,,90000.000,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,1088000.000,,,,830000.000,,,,654000.000,,,,490000.000,,,,366000.000,
CapitalLeasesFutureMinimumPaymentsNetMinimumPayments1,,1420000.000,,,,1161000.000,,,,890000.000,,,,797000.000,,,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,1654000.000,,,,1441000.000,,,,1144000.000,,,,890000.000,,,,797000.000,
CapitalLeasesFutureMinimumPaymentsReceivableCurrent,,234000.000,,,,280000.000,,,,254000.000,,,,93000.000,,,,,
CapitalizedComputerSoftwareGross,,,,,,600000.000,,,,1700000.000,,,,1700000.000,,,,,
CapitalizedComputerSoftwareNet,,,,,,,,,,,,,,,,,,400000.000,
CashAndCashEquivalentsAtCarryingValue,5960648.000,2987000.000,15763000.000,3810000.000,3850000.000,1761000.000,4287000.000,3526000.000,5674000.000,5759000.000,8959000.000,12829000.000,14644000.000,10330000.000,16405000.000,13407000.000,9835000.000,6067000.000,13589000.000
ClassOfWarrantOrRightOutstanding,17771232.000,17485495.000,7359018.000,,,0.000,0.000,0.000,0.000,0.000,,,,0.000,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,42891985.000,43177822.000,48036241.000,51147949.000,51176278.000,51229720.000,51241127.000,51242537.000,51314005000.000,51314005.000,51315047.000,51316713.000,51376166.000,51437973.000,51438973.000,51509738.000,51575420.000,51607143.000,51629260.000
CommonStockSharesOutstanding,42891985.000,0.000,48036241.000,51147949.000,51176278.000,,,,,51314005.000,51315047.000,51316713.000,51376166.000,51437973.000,51438973.000,51509738.000,51575420.000,51607143.000,51629260.000
CommonStockValue,4289.000,4000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000
CustomerDepositsCurrent,,4080000.000,5387000.000,4003000.000,4351000.000,5301000.000,6694000.000,4561000.000,5454000.000,5038000.000,7531000.000,6261000.000,6253000.000,6026000.000,8481000.000,7339000.000,7565000.000,7742000.000,9164000.000
CustomerRefundLiabilityCurrent,,1815000.000,2700000.000,2850000.000,2850000.000,2850000.000,3100000.000,3100000.000,3364000.000,3292000.000,3709000.000,3575000.000,3450000.000,2781000.000,3156000.000,2833000.000,3003000.000,3080000.000,3766000.000
DebtInstrumentBasisSpreadOnVariableRate,,0.026,0.026,,,,,,,,,,,,,,,,
DebtInstrumentCarryingAmount,,70000000.000,,,,,,,,,,,,,41350000.000,30005000.000,24069000.000,28526000.000,27276000.000
DebtInstrumentConvertibleConversionPrice1,,10.000,,,,,,,,,,,,,,,,,
DebtInstrumentFaceAmount,69771111.000,69771000.000,,,,,,,,,,,,,,,,,
DebtInstrumentInterestRateEffectivePercentage,,,,,0.043,0.043,0.043,,,,,,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,0.040,,,,,,,,,,,,0.022,,,,,
DeferredCompensationLiabilityCurrent,6014470.000,6171000.000,6171000.000,6168000.000,,,,,,,,,,,,,,,
DeferredCostsCurrent,,574000.000,,,,1800000.000,,,,,,,,,,,,,
DeferredFinanceCostsCurrentGross,,,,,,,,,,,,,,,28000.000,1000.000,,,
DeferredFinanceCostsCurrentNet,,,,,,,,,,,,,,,,,,64000.000,53000.000
DeferredFinanceCostsGross,,,,,,,,,,,,,,,317000.000,208000.000,,,
DeferredFinanceCostsNet,,,,,,,,,,,,,,,,,,114000.000,82000.000
DeferredFinanceCostsNoncurrentGross,,,,,,,,,,,,,,,289000.000,207000.000,,,
DeferredFinanceCostsNoncurrentNet,,,,,,,,,,,,,,,,,,50000.000,29000.000
DeferredIncomeTaxLiabilities,,16412000.000,,,,17481000.000,,,,19387000.000,,,,25255000.000,,,,25836000.000,
DeferredIncomeTaxesAndOtherAssetsCurrent,,,,,,,6148000.000,5330000.000,6449000.000,,7254000.000,7617000.000,8281000.000,,,,,,
DeferredIncomeTaxesAndOtherAssetsNoncurrent,,,,,,,25498000.000,25335000.000,25268000.000,,25122000.000,26865000.000,24169000.000,,,,,,
DeferredRentCreditNoncurrent,17751439.000,18583000.000,20414000.000,22089000.000,23130000.000,25560000.000,27151000.000,30159000.000,31247000.000,33163000.000,34029000.000,34793000.000,35320000.000,34983000.000,35812000.000,36408000.000,37028000.000,37595000.000,38234000.000
DeferredTaxAssetsCapitalLossCarryforwards,,,,,,,,,,,,,,,,,,27251000.000,
DeferredTaxAssetsGross,,46641000.000,,,,44360000.000,,,,45976000.000,,,,46101000.000,,,,,
DeferredTaxAssetsInventory,,2126000.000,,,,1102000.000,,,,1490000.000,,,,1606000.000,,,,1707000.000,
DeferredTaxAssetsLiabilitiesNet,33100000.000,30229000.000,,,,26879000.000,,,,26589000.000,,,,20846000.000,,,,21391000.000,
DeferredTaxAssetsLiabilitiesNetCurrent,5216960.000,9364000.000,9364000.000,10522000.000,10523000.000,3588000.000,,,,3913000.000,,,,,,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,27906640.000,20865000.000,21146000.000,19354000.000,19735000.000,23291000.000,,,,22676000.000,,,,20846000.000,20563000.000,20417000.000,19781000.000,21391000.000,20168000.000
DeferredTaxAssetsNet,,,,,,,,,,,,,,,,,,47227000.000,
DeferredTaxAssetsNetNoncurrent,5300000.000,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,37657000.000,,,,35300000.000,,,,32728000.000,,,,29843000.000,,,,,
DeferredTaxAssetsOther,27800000.000,1178000.000,,,,985000.000,,,,894000.000,,,,1023000.000,,,,3064000.000,
DeferredTaxAssetsTaxDeferredExpense,,,,,,2290000.000,,,,3867000.000,,,,5549000.000,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,2416000.000,,,,248000.000,,,,1352000.000,,,,2488000.000,,,,3112000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,,,,,,,,,,,,,,,,,6794000.000,
DeferredTaxLiabilitiesNoncurrent,,20865000.000,,,,,,,,,,,,,,,,,
DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiabilityUndistributedEarningsOfForeignSubsidiaries,,,,,,,,,,,,,,,,,,500000.000,
DueFromBanks,,,,,,,,,,1900000.000,,,,1800000.000,,,,3000000.000,
DueFromRelatedPartiesCurrent,,0.000,,,,,,,,,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,2541262.000,2912000.000,3672000.000,3351000.000,3194000.000,2905000.000,3034000.000,2915000.000,3206000.000,3209000.000,4201000.000,4040000.000,4289000.000,4336000.000,5120000.000,5444000.000,5629000.000,4962000.000,4093000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,,,,8600000.000,,,,5400000.000,,,,,
IncomeTaxesReceivable,,2529000.000,,6677000.000,3246000.000,9528000.000,4013000.000,6029000.000,4344000.000,4937000.000,1192000.000,667000.000,820000.000,735000.000,363000.000,1214000.000,1226000.000,1670000.000,378000.000
InterestPayableCurrent,,349000.000,498000.000,190000.000,451000.000,409000.000,310000.000,427000.000,472000.000,404000.000,431000.000,1000.000,1000.000,,,,,,
InventoryFinishedGoods,36978269.000,39353000.000,41884000.000,47278000.000,59508000.000,62690000.000,59874000.000,56584000.000,55882000.000,58323000.000,57897000.000,53380000.000,55265000.000,59503000.000,,,,,
InventoryFinishedGoodsNetOfReserves,,,,,,,,,,,,,,,57199000.000,51457000.000,52896000.000,61949000.000,59853000.000
InventoryNet,40662276.000,46890000.000,49080000.000,58684000.000,71863000.000,67756000.000,66282000.000,63892000.000,67287000.000,68857000.000,63466000.000,64590000.000,63195000.000,69878000.000,64236000.000,63132000.000,66379000.000,74295000.000,69280000.000
InventoryRawMaterials,1061169.000,858000.000,1270000.000,1497000.000,1533000.000,1370000.000,1933000.000,1943000.000,2213000.000,2356000.000,2148000.000,2571000.000,2271000.000,2681000.000,,,,,
InventoryRawMaterialsNetOfReserves,,,,,,,,,,,,,,,2687000.000,2711000.000,2506000.000,2312000.000,1979000.000
InventoryValuationReserves,,,,,,,,,,,,,,,,,,163000.000,365000.000
Liabilities,119523900.000,220837000.000,165782000.000,139768000.000,157953000.000,162906000.000,155209000.000,154006000.000,159094000.000,158495000.000,147246000.000,145120000.000,138240000.000,130234000.000,122259000.000,110075000.000,106398000.000,126374000.000,118545000.000
