,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,8060000.000,6970000.000,6463000.000,7158000.000,6743000.000,7569000.000,8358000.000,5649000.000,4606000.000,6278000.000,6472000.000,6812000.000,6379000.000,10604000.000,10804000.000,11008000.000
AccountsReceivableNet,,17509000.000,17846000.000,18272000.000,18884000.000,19517000.000,20307000.000,20548000.000,20788000.000,21412000.000,22006000.000,21982000.000,13360000.000,14366000.000,15100000.000,15052000.000,14122000.000
AccumulatedDistributionsInExcessOfNetIncome,,,,47934000.000,49550000.000,51307000.000,53695000.000,54413000.000,53572000.000,51447000.000,53225000.000,53010000.000,41244000.000,45114000.000,46066000.000,49345000.000,50629000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,-495000.000,-344000.000,-972000.000,-648000.000,,0.000,0.000,0.000,
AdditionalPaidInCapital,990.000,767000.000,1010000.000,1247000.000,1473000.000,1650000.000,51179000.000,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,51472000.000,51877000.000,59831000.000,64027000.000,102906000.000,113105000.000,133915000.000,153571000.000,197114000.000,199923000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,0.000,
AmountOfDeferredCostsRelatedToLongTermContracts,,,,800000.000,,,,200000.000,,,,500000.000,,,,1500000.000,
Assets,1000.000,399307000.000,406851000.000,435282000.000,478912000.000,516115000.000,567335000.000,590906000.000,604001000.000,633056000.000,694093000.000,689547000.000,809983000.000,894472000.000,931845000.000,982468000.000,992904000.000
AssetsHeldForSaleNotPartOfDisposalGroup,,,,,,,,,,,,,2731000.000,5829000.000,0.000,,
BelowMarketLeaseAccumulatedAmortization,,,,,,,,,,,,768000.000,,,,2494000.000,
BelowMarketLeaseAmortizationIncomeNextTwelveMonths,,,,,,,,,,,,146000.000,,,,1002000.000,
BelowMarketLeaseAmortizationIncomeYearFive,,,,,,,,,,,,85000.000,,,,755000.000,
BelowMarketLeaseAmortizationIncomeYearFour,,,,,,,,,,,,110000.000,,,,743000.000,
BelowMarketLeaseAmortizationIncomeYearThree,,,,,,,,,,,,174000.000,,,,883000.000,
BelowMarketLeaseAmortizationIncomeYearTwo,,,,,,,,,,,,143000.000,,,,993000.000,
BelowMarketLeaseGross,,,,,,,,,,,,6640000.000,,,,18039000.000,
BelowMarketLeaseNet,,,,1638000.000,,,,1867000.000,,,,5872000.000,,,,15545000.000,
BilledContractReceivables,,17511000.000,12619000.000,102319000.000,,,,204501000.000,,,,,,,,,
