,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AcquisitionCosts,,,0.000,,0.000,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,9877922.000,,,,600000.000,
AdvertisingExpense,,,,,,,351810.000,,,,,,,,1031000.000
AllocatedShareBasedCompensationExpense,,,,,,,,,,9900000.000,2418000.000,-61000.000,-10284000.000,,
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,,,,-50000.000,,,,,
AmortizationOfDebtDiscountPremium,,,,,,,,,,10480343.000,,,,546000.000,383000.000
AmortizationOfFinancingCosts,,,,,,,,,,,,67000.000,,141000.000,142000.000
AmortizationOfFinancingCostsAndDiscounts,,,,,3681.000,,,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,,,,,2086548.000,,,,,2026000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,24352508.000,,239544480.000,84190437.000,289937852.000,-251391654.000,405431803.000,46454935.000
BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,,,,,,,,-59702513.000,-28020419.000,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,,-67503083.000,,67761000.000,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,,5829094.000,13210893.000,11091875.000,,15902000.000,,,
CashPeriodIncreaseDecrease,,,0.000,,3850.000,,,1990481.000,,-1078194.000,,,,260000.000,
ComprehensiveIncomeNetOfTax,,,,,,,,-85102314.000,1187215.000,-70795322.000,,,,,26071000.000
CostOfGoodsAndServicesSold,,,,,,,468290.000,2781667.000,4436960.000,5830122.000,5778000.000,6096000.000,6052878.000,5069000.000,5172000.000
CostOfGoodsSold,,,,,,298309.000,,,,,,,,,
CostOfOtherPropertyOperatingExpense,,0.000,,,,,,,,,,,,,
CostOfServices,,,,,,,,,,,,130000.000,,293000.000,284000.000
CurrentForeignTaxExpenseBenefit,,,,,,,,,,,195000.000,290000.000,,,
DebtConversionConvertedInstrumentAmount1,,,,,,,,,,12249961.000,,,,,
DebtConversionConvertedInstrumentSharesIssued1,,,,,,,,200000.000,,,,,,,
DebtInstrumentConvertibleBeneficialConversionFeature,,,,,,,,,,,,38894655000.000,,,
DebtIssuanceCosts,,,,,-1734.000,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,,,,,,,,-226257.000,,,,187000.000,
Depreciation,,,,,,,,1234372.000,,209000.000,251000.000,325000.000,276000.000,308000.000,
DepreciationAndAmortization,,,,,,,,,,,2328000.000,2396000.000,,2333000.000,2357000.000
DepreciationDepletionAndAmortization,,,,,,,,,,209000.000,,,,2333000.000,
EarningsPerShareBasic,,,,,,-0.010,-0.014,-1.360,,-3.490,0.690,0.130,1.890,,0.380
EarningsPerShareBasicAndDiluted,,,0.000,,0.000,,,,0.000,-3.490,,,,-0.270,
EarningsPerShareDiluted,,,,,,-0.010,-0.014,-1.360,,-3.490,0.240,0.090,2.380,,0.280
EffectOfExchangeRateOnCash,,,,,,,,716158.000,,-456751.000,,,,-417000.000,
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,,,0.220,0.350,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,,-0.035,,,,,
ExtinguishmentOfDebtGainLossNetOfTax,,,,,,,,,,,-70228000.000,-334000.000,,-8571000.000,
FairValueAdjustmentOfWarrants,,,,,,,,29215500.000,0.000,66434368.000,,,,,-37799000.000
ForeignCurrencyTransactionGainLossRealized,,,,,,,,,,-224000.000,,,,,
ForeignCurrencyTransactionGainLossUnrealized,,,3103.000,,-2788.000,,,,,,,,,,
ForeignIncomeTaxExpenseBenefitContinuingOperations,,,,,,,,,,,,,,,318000.000
GainLossOnSalesOfAssetsAndAssetImpairmentCharges,,,,,,,,,,-42417.000,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,-128383.000,,,,-8571000.000,
GainsLossesOnRestructuringOfDebt,,,,,,,,,,,,,,59000.000,
GeneralAndAdministrativeExpense,9217.000,3966.000,15958.000,17106.000,68052.000,56361.000,114984.000,,,,,,,,
GoodwillImpairmentLoss,,,,,,,,,8966443.000,,,,,,
GrossProfit,,,,,,413536.000,364967.000,1356873.000,6850763.000,5261753.000,6235000.000,9305000.000,9668247.000,6649000.000,6583000.000
ImpairmentOfRealEstate,,0.000,,,,,,,,,,,,,
IncomeLossFromContinuingOperations,,,,,,,-694127.000,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,-86441460.000,-24903965.000,-67251046.000,42979000.000,9533000.000,-29720954.000,-20240000.000,28377000.000
IncomeTaxExpenseBenefit,,,,,,,,,-24536827.000,252037.000,195000.000,304000.000,-996037.000,191000.000,-81000.000
IncomeTaxesPaid,,,0.000,,0.000,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,6758.000,,13533.000,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,3084316.000,,610692.000,,,,-2294000.000,
IncreaseDecreaseInAccountsReceivable,,,,,,,,2589093.000,,-273139.000,,,,-916000.000,
IncreaseDecreaseInAccruedLiabilities,,,3847.000,,27458.000,,,,,,,,,,
IncreaseDecreaseInDueToRelatedParties,,,,,6000.000,,,,,,,,,,
IncreaseDecreaseInInventories,,,,,,,,-2027270.000,,-1598170.000,,,,-330000.000,
IncreaseDecreaseInOtherCurrentAssets,,,,,,,,103956.000,,-18356.000,,,,,
IncreaseDecreaseInOtherOperatingLiabilities,,,,,,,,-73224.000,,-4741.000,,,,,
IncreaseDecreaseInPrepaidExpensesOther,,,,,,,,295349.000,,-2859349.000,,,,58000.000,
InducedConversionOfConvertibleDebtExpense,,,,,,,,,,,,1331000.000,,,
InterestAndOtherIncome,,,,,4000.000,,,,,,,,,,
InterestExpense,,,,,4000.000,41522.000,38447.000,1002576.000,-5451457.000,39156516.000,14066000.000,3809000.000,-18721516.000,3248000.000,3309000.000
InterestExpenseDebt,,,,,,,,,5451457.000,39156516.000,,,,,2784000.000
InterestExpenseDebtExcludingAmortization,,,,,,,,,,,1918000.000,2616000.000,,2703000.000,
InterestOnConvertibleDebtNetOfTax,,,,,,,,,,,,,,,389000.000
InterestPaid,,,0.000,,0.000,,,519122.000,,28217.000,,,,346000.000,
InventoryWriteDown,,,,,,,,,,24000.000,,,,,
LaborAndRelatedExpense,,,,,,,411395.000,,,,,,,,
LeaseAndRentalExpense,,,,,,,,,,,,,,,1059000.000
LiabilitiesFairValueAdjustment,,,,,,,,,-319248.000,30738894.000,30327000.000,495000.000,-803894.000,255000.000,154000.000
LitigationSettlementAmount,,,,,,,,,,,,,,,-65000.000
MarketingAndAdvertisingExpense,,,,,,250239.000,351810.000,1106535.000,4969645.000,3414198.000,,,,,
NetCashProvidedByUsedInFinancingActivities,,,0.000,,223268.000,,,23326467.000,,3364513.000,,,,6207000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,0.000,,223268.000,,,23326467.000,,3364513.000,,,,6207000.000,
NetCashProvidedByUsedInInvestingActivities,,,0.000,,-200000.000,,,-15511495.000,,-30437.000,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,0.000,,-200000.000,,,-15511495.000,,-30437.000,,,,,
NetCashProvidedByUsedInOperatingActivities,,,0.000,,-19418.000,,,-6540649.000,,-3955519.000,,,,-5275000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,0.000,,-19418.000,,,-6540649.000,,-3955519.000,,,,-5275000.000,
NetIncomeLoss,-9217.000,-3966.000,-15958.000,-17106.000,-68052.000,-441312.000,-732574.000,-86441460.000,-367138.000,-67503083.000,42784000.000,9229000.000,-28724917.000,-20431000.000,28458000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,,,,,,,10509000.000,,,
NonoperatingIncomeExpense,,,,,,,,,,-49568245.000,50666000.000,13658000.000,-14575755.000,-15635000.000,34579000.000
OperatingExpenses,9217.000,3966.000,15958.000,17106.000,68052.000,813326.000,1059094.000,57550257.000,35291816.000,22944554.000,13922000.000,13430000.000,24813446.000,11254000.000,12785000.000
OperatingIncomeLoss,,,,,,-399790.000,,-56193384.000,-28441129.000,-17682801.000,-7687000.000,-4125000.000,-15145199.000,-4605000.000,-6202000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,,,,,,1666993.000,,-3292239.000,,,,-1737000.000,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,,,,,,,,,,,3288000.000,-2283000.000,,-1737000.000,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,,,,,,,,,,-2387000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,1309146.000,1554353.000,-3292239.000,46072000.000,6946000.000,-97064761.000,-22168000.000,
OtherIncome,,,,,0.000,,,,,,,,,,
OtherSellingAndMarketingExpense,,,,,,,,,,,,,,,242000.000
PaymentsForProceedsFromDepositOnLoan,,,,,,,,,,3197831.000,,,,,
PaymentsForProceedsFromPreviousAcquisition,,,,,,,,15490289.000,,,,,,,
PaymentsForRepurchaseOfConvertiblePreferredStock,,,,,,,,450000.000,,,,,,,
PaymentsOfFinancingCosts,,,,,,,,-2043965.000,,,,,,,
PaymentsToAcquireLoansReceivable,,,,,200000.000,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,0.000,,0.000,,,21206.000,,30437.000,,,,255000.000,
ProceedsFromConvertibleDebt,,,,,200000.000,,,,,,,,,,
ProceedsFromDebtNetOfIssuanceCosts,,,,,,,,,,6885823.000,,,,,
ProceedsFromIssuanceOfCommonStock,,,0.000,,0.000,,,,,,,,,,
ProceedsFromIssuanceOfDebt,,,,,,,,26275000.000,,,,,,6926000.000,
ProceedsFromIssuanceOfPrivatePlacement,,,,,,,,27375000.000,,,,,,,
ProceedsFromNotesPayable,,,,,25002.000,,,,,,,,,,
ProceedsFromRelatedPartyDebt,,,,,,,,-448166.000,,,,,,,
ProceedsFromRepaymentsOfDebt,,,,,,,,,,,,,,-719000.000,
ProceedsFromRepaymentsOfLinesOfCredit,,,,,,,,-85825.000,,-335462.000,,,,,
ProceedsFromRepaymentsOfRelatedPartyDebt,,,0.000,,0.000,,,,,,,,,,
ProceedsFromRoyaltiesReceived,,,,,,,,,,,,,,439000.000,458000.000
ProceedsFromStockOptionsExercised,,,,,,,,125000.000,,11983.000,,,,,
ProfessionalFees,,,,,,138218.000,70162.000,,,,3498000.000,4793000.000,,2757000.000,2432000.000
RelatedPartyTransactionPurchasesFromRelatedParty,,,,,,,,,,144000.000,124000.000,,,,
ResaleAgreementsInterestIncomeAmount,,,,,,,,,,,9408000.000,9556000.000,,,
ResearchAndDevelopmentExpense,,,,,,,0.000,,,,,,,,
RetailRevenue,,,,,,355285.000,,,,,,,,,
RevenueRecognitionSalesReturnsReserveForSalesReturns,,,,,,,,,,0.000,,,,,
