,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableCurrent,987971.000,1307406.000,969617.000,1009843.000,1066814.000,1150777.000,1346510.000,1567068.000,1746654.000,2152029.000,2110295.000,1970539.000,2154987.000
AccountsReceivableNetCurrent,,,165160.000,72417.000,,,,,,,,,
AccrualForTaxesOtherThanIncomeTaxesCurrent,2683.000,145134.000,164796.000,26123.000,66051.000,,,,,,,,
AdditionalPaidInCapital,3731454.000,3827709.000,3942640.000,4038472.000,4138311.000,4237015.000,4342234.000,4440914.000,4540793.000,4557723.000,4565600.000,4573477.000,4580360.000
AssetRetirementObligation,,,,,,,75000.000,,,75000.000,,,
AssetRetirementObligationsNoncurrent,75000.000,75000.000,75000.000,75000.000,75000.000,75000.000,75000.000,75000.000,75000.000,75000.000,75000.000,75000.000,75000.000
Assets,30636086.000,27319251.000,25882839.000,25138607.000,24761007.000,23818754.000,23720003.000,23764271.000,23896546.000,23415178.000,23449084.000,23637238.000,23498888.000
AssetsCurrent,869470.000,2660691.000,1176392.000,511448.000,194233.000,446647.000,130158.000,66718.000,189020.000,62220.000,96673.000,255426.000,83574.000
CapitalizedCostsProvedProperties,51388968.000,52751324.000,52977232.000,52977232.000,52977232.000,53074102.000,53090943.000,53090943.000,53103443.000,57129646.000,57126646.000,57139146.000,57151646.000
CapitalizedCostsUnprovedProperties,7707895.000,6970018.000,6931499.000,7037136.000,7058804.000,6469974.000,6524819.000,6635755.000,6635942.000,2626860.000,2631476.000,2649213.000,2659248.000
CashAndCashEquivalentsAtCarryingValue,733590.000,2522321.000,916741.000,356498.000,113084.000,242455.000,59432.000,152.000,123867.000,10857.000,49800.000,180314.000,7127.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,,5954044.000,5399265.000,,7026265.000,8646890.000,,,,
CommonStockNoParValue,,,,,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
