,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsPayableCurrent,,,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,13763.000,13763.000,13763.000,13763.000,13763.000,13763.000,13763.000,13763.000,13763.000,13763.000
AdditionalPaidInCapital,743665.000,743665.000,743665.000,743665.000,743665.000,743665.000,743665.000,743665.000,743665.000,743665.000
Assets,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000
CommonStockSharesOutstanding,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000
CommonStockValue,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,98000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,98000.000,,,
Liabilities,0.000,0.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000
LiabilitiesAndStockholdersEquity,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
LiabilitiesCurrent,,,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000
OperatingLossCarryforwards,,,,,,,246500.000,,,
PropertyPlantAndEquipmentGross,13763.000,13763.000,13763.000,13763.000,13763.000,13763.000,13763.000,13763.000,13763.000,13763.000
RetainedEarningsAccumulatedDeficit,-747665.000,-747665.000,-847665.000,-847665.000,-847665.000,-847665.000,-847665.000,-847665.000,-847665.000,-847665.000
StockholdersEquity,,,-100000.000,-100000.000,-100000.000,-100000.000,-100000.000,-100000.000,-100000.000,-100000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0.000,0.000,-100000.000,-100000.000,-100000.000,-100000.000,-100000.000,-100000.000,-100000.000,-100000.000
