,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccountsPayableCurrent,281006.000,378176.000,575821.000,7283140.000,868000.000,465155.000,498641.000,551683.000,583645.000,611011.000,434290.000,512311.000,1334798.000,1636068.000,1821976.000,1852602.000,1013785.000,506023.000,683226.000
AccountsReceivableNetCurrent,,,,,,,,,,,,,335578.000,96273.000,39742.000,50605.000,164600.000,31296.000,131707.000
AccruedLiabilitiesCurrent,97107.000,99306.000,23122.000,25380.000,27000.000,28404.000,43965.000,44577.000,42458.000,43158.000,31358.000,66167.000,153110.000,205432.000,180789.000,165571.000,19525.000,21207.000,11218.000
AccruedProfessionalFeesCurrent,,,,,,,,,,,,,,,0.000,0.000,,,
AdditionalPaidInCapital,353381.000,543124.000,,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,1965632.000,2039035.000,4042000.000,4417184.000,5758101.000,5878101.000,6131911.000,6435249.000,7190100.000,7736222.000,8864410.000,9387541.000,13700566.000,18800182.000,18800182.000,18800182.000,19521222.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,,,3926.000,3926.000,3926.000,3926.000,3926.000
Assets,55860.000,171263.000,63.000,0.000,,2.000,,1654.000,62642.000,82000.000,83725.000,131138.000,1749797.000,1376823.000,3685458.000,7001351.000,5231473.000,3080625.000,2292380.000
AssetsCurrent,55860.000,171263.000,63.000,0.000,,2.000,,1654.000,4642.000,,1725.000,9138.000,654054.000,410798.000,2246273.000,5754424.000,3913591.000,1613725.000,763506.000
AssetsNoncurrent,,,,,,,,,,,,,,,,1246927.000,1317882.000,1466900.000,1528874.000
Cash,4092.000,842.000,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,4092.000,842.000,63.000,0.000,,2.000,,1654.000,4642.000,,0.000,1169.000,111300.000,2104.000,1948237.000,5415744.000,3374291.000,1009792.000,59360.000
ClassOfWarrantOrRightOutstanding,,,,,,,,,,,,,,,100428572.000,130582840.000,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,,,,,,,,,,,,,,,0.000,0.000,0.000
CommonStockSharesAuthorized,90000000.000,90000000.000,,,,,,,,,,,,,,,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,60254582.000,62826011.000,,,,,,,,,,,,,,,202509291.000,202509291.000,211529291.000
CommonStockSharesOutstanding,60254582.000,62826011.000,,,,15871070.000,,,,,,,,,,,202509291.000,202509291.000,211529291.000
CommonStockValue,6026.000,6283.000,,,8000.000,1588.000,1871.000,1871.000,1937.000,2112.000,,,,,,,20251.000,20251.000,21153.000
ConvertibleDebt,35000.000,35000.000,,,,,,,,,,,,,,,,,
ConvertibleLongTermNotesPayable,,,,,,,,,,,,,,,,,,,122053.000
ConvertibleNotesPayableCurrent,,,,,,,,,,,,,,166909.000,,,,,
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,,,,,,,,,,,,,,77947.000
DeferredRevenueCurrent,,,,,,,,,,,,,1359002.000,872673.000,640264.000,645830.000,1087468.000,737503.000,426647.000
DerivativeFinancialInstrumentsLiabilitiesFairValueDisclosure,,,,,,34137.000,,,,,,,,,,,,,
DerivativeLiabilitiesCurrent,,,34137.000,34137.000,34000.000,34137.000,,,,,,,,151171.000,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-844766.000,-1064486.000,,,,,,,,,,,,,,,,,
DueFromAffiliateCurrent,,,,,,,,,,,,,,,22999.000,,,,
DueToOfficersOrStockholdersCurrent,,,,,,,,,,,,,,,36900.000,36900.000,36900.000,36900.000,36900.000
DueToOtherRelatedPartiesClassifiedCurrent,,,,,,,,,,,,,,,98135.000,27367.000,27367.000,27367.000,
DueToRelatedPartiesCurrent,67118.000,110372.000,71298.000,41887.000,34000.000,40159.000,50159.000,69159.000,59275.000,,,,,10000.000,,,,,27366.000
