,2012-04-30,2012-07-31,2013-01-31,2013-04-30,2013-07-31
AccruedLiabilitiesCurrent,13556.000,23838.000,28879.000,39732.000,40562.000
AccruedPayrollTaxesCurrent,,,,,2709.000
AdditionalPaidInCapital,36251.000,36251.000,44241.000,47241.000,47241.000
Assets,18886.000,5210.000,24.000,224.000,1017.000
AssetsCurrent,18886.000,5210.000,24.000,224.000,1017.000
Cash,18386.000,5210.000,24.000,224.000,
CashAndCashEquivalentsAtCarryingValue,18386.000,5210.000,24.000,224.000,1017.000
CashEquivalentsAtCarryingValue,,0.000,0.000,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,3739000.000,3739000.000,3739000.000,3739000.000,3739000.000
CommonStockSharesOutstanding,3739000.000,3739000.000,3739000.000,3739000.000,3739000.000
CommonStockValue,3739.000,3739.000,3739.000,3739.000,3739.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,,,96875.000
LiabilitiesAndStockholdersEquity,18886.000,5210.000,24.000,224.000,1017.000
LiabilitiesCurrent,13556.000,23838.000,28879.000,39732.000,46912.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,,,,
PreferredStockSharesOutstanding,0.000,,,,
PreferredStockValue,0.000,0.000,,,
PrepaidExpenseCurrent,500.000,,,,
RetainedEarningsAccumulatedDeficit,-34660.000,-58618.000,-76835.000,-90488.000,
SharesOutstanding,0.000,,,,
StockholdersEquity,5330.000,-18628.000,-28855.000,-39508.000,-45895.000
