,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccountsNotesAndLoansReceivableNetCurrent,632000000.000,704000000.000,708000000.000,767000000.000,647000000.000,791000000.000,899000000.000,883000000.000,762000000.000,858000000.000,892000000.000,954000000.000,836000000.000,906000000.000,950000000.000,949000000.000,811000000.000,1029000000.000,935000000.000,916000000.000,846000000.000
AccountsPayableCurrent,290000000.000,300000000.000,331000000.000,545000000.000,352000000.000,399000000.000,458000000.000,653000000.000,511000000.000,521000000.000,468000000.000,565000000.000,445000000.000,565000000.000,462000000.000,567000000.000,446000000.000,496000000.000,482000000.000,656000000.000,624000000.000
AccruedInsuranceCurrent,155000000.000,158000000.000,160000000.000,158000000.000,162000000.000,165000000.000,168000000.000,169000000.000,175000000.000,180000000.000,180000000.000,185000000.000,190000000.000,195000000.000,194000000.000,199000000.000,198000000.000,197000000.000,204000000.000,225000000.000,227000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,17015000000.000,,,,18530000000.000,,,,20563000000.000,,,,22562000000.000,,,,24831000000.000,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,-16000000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,543000000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-287000000.000,-317000000.000,-370000000.000,-559000000.000,-551000000.000,-594000000.000,-541000000.000,-663000000.000,-640000000.000,-603000000.000,-516000000.000,44000000.000,-2000000.000,-72000000.000,-15000000.000,-324000000.000,-336000000.000,-300000000.000,-345000000.000,-414000000.000,-433000000.000
AdditionalPaidInCapitalCommonStock,9051000000.000,8628000000.000,8293000000.000,8018000000.000,7966000000.000,7869000000.000,7707000000.000,7576000000.000,7485000000.000,7266000000.000,7056000000.000,6951000000.000,6838000000.000,6940000000.000,7093000000.000,7172000000.000,7284000000.000,7369000000.000,7431000000.000,7481000000.000,7585000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,70000000.000,86000000.000,81000000.000,62000000.000,52000000.000,88000000.000,82000000.000,65000000.000,67000000.000,96000000.000,91000000.000,77000000.000,81000000.000,131000000.000,134000000.000,109000000.000,112000000.000,126000000.000,124000000.000,94000000.000,78000000.000
Assets,45139000000.000,45904000000.000,48113000000.000,48276000000.000,49296000000.000,49937000000.000,50085000000.000,49809000000.000,49299000000.000,49228000000.000,47431000000.000,48273000000.000,49153000000.000,48456000000.000,48636000000.000,48501000000.000,48330000000.000,48886000000.000,48721000000.000,49277000000.000,49751000000.000
