,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,,,,,,,,,,,,,,33102000.000,33336000.000,23831000.000,16504000.000,13550000.000,10799000.000,13767000.000,10151000.000,9098000.000,9482000.000,6982000.000
AccountsPayableOtherCurrent,17696000.000,22696000.000,12599000.000,11019000.000,26754000.000,29969000.000,24916000.000,31039000.000,21390000.000,40692000.000,38575000.000,39151000.000,27385000.000,,,,,,,,,,,
AccountsReceivableNetCurrent,8973000.000,9995000.000,10060000.000,10690000.000,9688000.000,12015000.000,12575000.000,10012000.000,13684000.000,15210000.000,22871000.000,21058000.000,24590000.000,20868000.000,19635000.000,17394000.000,17290000.000,14848000.000,11747000.000,7372000.000,7933000.000,8115000.000,9547000.000,8687000.000
AccruedLiabilitiesCurrent,14320000.000,15834000.000,24837000.000,43557000.000,19236000.000,28386000.000,29840000.000,28140000.000,27829000.000,57043000.000,37918000.000,45559000.000,50015000.000,57557000.000,50738000.000,49476000.000,40280000.000,21364000.000,13464000.000,10971000.000,10649000.000,10986000.000,7817000.000,12509000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,120700000.000,128986000.000,138996000.000,149954000.000,,,,,,,,299219000.000,327701000.000,353565000.000,382180000.000,408598000.000,436785000.000,682557000.000,704863000.000,724875000.000,744757000.000,764067000.000,783357000.000,801218000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-236000.000,-260000.000,0.000,,,,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,276315000.000,277303000.000,400890000.000,403641000.000,404194000.000,550507000.000,560468000.000,562556000.000,563825000.000,565437000.000,565237000.000,567657000.000,568754000.000,570642000.000,572888000.000,575070000.000,577080000.000,578782000.000,580623000.000,582165000.000,583531000.000,584885000.000,586095000.000,721985000.000
AssetRetirementObligationsNoncurrent,6288000.000,6509000.000,6730000.000,6914000.000,7066000.000,7229000.000,7431000.000,7582000.000,7896000.000,8091000.000,8350000.000,8564000.000,8790000.000,9054000.000,9571000.000,9734000.000,9893000.000,10035000.000,10143000.000,10274000.000,10383000.000,10503000.000,10607000.000,10655000.000
Assets,530564000.000,576524000.000,607894000.000,675176000.000,734338000.000,793414000.000,855739000.000,911082000.000,1009933000.000,1063764000.000,1145484000.000,1177892000.000,1227835000.000,1302168000.000,1401427000.000,1437596000.000,1443128000.000,1208828000.000,1174984000.000,1155084000.000,1136455000.000,1122581000.000,1104555000.000,1098030000.000
AssetsCurrent,13817000.000,15354000.000,11386000.000,13202000.000,13822000.000,14715000.000,15656000.000,12612000.000,71498000.000,42816000.000,90413000.000,39757000.000,30727000.000,25658000.000,61079000.000,49998000.000,36071000.000,32552000.000,20438000.000,16216000.000,12173000.000,13077000.000,12494000.000,10715000.000
