,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-11-30,2014-05-31,2014-11-30,2015-11-30
AmortizationOfDeferredCharges,,,,,,,,,,,-25600.000
AssetImpairmentCharges,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,,,,,,,,,-24220.000,,
CashPeriodIncreaseDecrease,-5007.000,,,,-383.000,,,,,,
ComprehensiveIncomeNetOfTax,,,,,,,,,,,-704578.000
DepletionOfOilAndGasProperties,,,,,,,,,,,1236.000
DepreciationDepletionAndAmortization,,,,,,,,2947.000,3191.000,2291.000,
DirectOperatingCosts,,,3728.000,,,,,,,,
EarningsPerShareBasic,,,,,0.000,0.000,0.000,,,,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,,,,,0.000,-0.010,-0.010,-0.010
ExplorationCosts,,,0.000,,,,,,,,
ExplorationExpenseMining,0.000,0.000,,,0.000,0.000,0.000,,,,
GainLossOnDispositionOfAssets,0.000,,,,0.000,,,,,,
GainLossOnSaleOfDerivatives,,,,,,,,,,,79519.000
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,0.000,,,
GeneralAndAdministrativeExpense,1282.000,1120.000,1225.000,12498.000,398.000,2328.000,1203.000,90830.000,58025.000,186682.000,634256.000
IncomeLossFromContinuingOperations,,,,,,,,,,,-694206.000
IncomeTaxesPaidNet,,,,,,,,,0.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,1275.000,,,,765.000,,,,36041.000,,
IncreaseDecreaseInAccountsReceivable,,,,,,,,,-6559.000,,
IncreaseDecreaseInNotesPayableCurrent,0.000,100000.000,,,0.000,,,,,,
IncreaseDecreaseInNotesPayableRelatedParties,0.000,10274.000,,,0.000,,,,,,
InterestAndDebtExpense,,,,,750.000,750.000,750.000,,,,
InterestExpense,1500.000,1500.000,1500.000,,,,,-8028.000,-2000.000,-3019.000,115034.000
InterestPaid,,,,,,,,,0.000,,
NetCashProvidedByUsedInFinancingActivities,0.000,,,,0.000,,,,0.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,,,,0.000,,,,0.000,,
NetCashProvidedByUsedInInvestingActivities,0.000,,,,0.000,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,,,,0.000,,,,,,
NetCashProvidedByUsedInOperatingActivities,-5007.000,,,,-383.000,,,,-24220.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-5007.000,,,,-383.000,,,,-24220.000,,
NetIncomeLoss,6282.000,-4720.000,-5228.000,-14032.000,-1148.000,-8678.000,-4503.000,-95336.000,,,-694206.000
NonoperatingIncomeExpense,,,,,,,,,,,-61115.000
OilAndGasRevenue,,,,,,,,6470.000,6323.000,2990.000,2401.000
OperatingExpenses,,,,,398.000,7928.000,,93777.000,61216.000,188973.000,635492.000
OperatingIncomeLoss,4782.000,3220.000,,,,,-3303.000,,,,-633091.000
PaymentsToAcquireProductiveAssets,,,,,0.000,,,,,,
ProceedsFromIssuanceOfCommonStock,0.000,,,,0.000,,,,,,
ProceedsFromLongTermCapitalLeaseObligations,,,,,,,,,0.000,,
ProceedsFromRelatedPartyDebt,,,,,,,,,0.000,,
ProfessionalFees,3500.000,2100.000,2503.000,,0.000,5600.000,2100.000,,,,
ProfitLoss,,,,,,,,,-56893.000,-189002.000,
RevenueOilAndGasServices,,,,,,,,0.000,,,
Revenues,,,,,,,,6470.000,,,
SalesRevenueNet,,,,,,,,6470.000,,,
TemporaryEquityForeignCurrencyTranslationAdjustments,,,,,,,,,,,-10372.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,48750000.000,49016667.000,49016667.000,127485808.000
WeightedAverageNumberOfSharesIssuedBasic,,,37500000.000,,,,,,,,
WeightedAverageNumberOfSharesOutstandingBasic,37500000.000,37500000.000,,,37500000.000,37500000.000,37500000.000,,,,
