,2011-06-30,2011-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,2647797.000,3205196.000
AccountsReceivableNetCurrent,336241.000,271740.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,3157825.000,4308794.000
AdditionalPaidInCapital,37612501.000,39146887.000
Assets,67635291.000,69017977.000
AssetsCurrent,1925618.000,1088854.000
AssetsNoncurrent,65709673.000,67929123.000
CashAndCashEquivalentsAtCarryingValue,765045.000,616891.000
CashEquivalentsAtCarryingValue,765045.000,616891.000
CommonStockParOrStatedValuePerShare,0.001,0.001
CommonStockSharesAuthorized,780000000.000,780000000.000
CommonStockSharesIssued,244487954.000,245550455.000
CommonStockSharesOutstanding,244487954.000,245550455.000
CommonStockValue,244488.000,245551.000
ConstructionInProgressGross,35473273.000,35849007.000
DepositsAssetsCurrent,680000.000,
DepositsAssetsNoncurrent,498486.000,507640.000
DerivativeLiabilitiesCurrent,324114.000,233130.000
DueToRelatedPartiesCurrent,168828.000,225709.000
InventoryNet,65410.000,61724.000
Liabilities,4917688.000,3964035.000
LiabilitiesAndStockholdersEquity,67635291.000,69017977.000
LiabilitiesCurrent,4917688.000,3964035.000
OtherAssetsCurrent,78922.000,138499.000
PreferredStockParOrStatedValuePerShare,0.001,0.001
PreferredStockSharesAuthorized,18000000.000,18000000.000
PreferredStockSharesIssued,,1259858.000
PreferredStockSharesOutstanding,1259858.000,1259858.000
PreferredStockValue,1260.000,1260.000
PrepaidExpenseAndOtherAssetsNoncurrent,23468337.000,25297348.000
PropertyPlantAndEquipmentNet,6269577.000,6275128.000
RetainedEarningsAccumulatedDeficit,21701529.000,21351450.000
SharesOutstanding,0.000,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,62717603.000,65053942.000
