,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedIncomeTaxes,,,,,,,,,1567000.000,,,1948000.000,,,5012000.000,,,,4917000.000,,,,,
AccruedInvestmentIncomeReceivable,32211000.000,31819000.000,32219000.000,32563000.000,32750000.000,31229000.000,30375000.000,30079000.000,29381000.000,29064000.000,27923000.000,28686000.000,27159000.000,27525000.000,25989000.000,27009000.000,25190000.000,26293000.000,25136000.000,26825000.000,24901000.000,27007000.000,25056000.000,28134000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,34962000.000,34147000.000,35248000.000,35275000.000,34510000.000,34891000.000,34982000.000,34060000.000,34975000.000,35888000.000,36972000.000,38058000.000,39109000.000,40286000.000,41492000.000,42811000.000,44202000.000,45188000.000,46590000.000,47393000.000,48582000.000,50043000.000,50925000.000,50222000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,90269000.000,85440000.000,82586000.000,90029000.000,96422000.000,109856000.000,95188000.000,104610000.000,68880000.000,69548000.000,87150000.000,102330000.000,119405000.000,111198000.000,91173000.000,99679000.000,76691000.000,75413000.000,80437000.000,108777000.000,141279000.000,134526000.000,109055000.000,117448000.000
AdditionalPaidInCapitalCommonStock,132200000.000,127589000.000,213045000.000,213492000.000,212171000.000,212281000.000,208536000.000,209472000.000,210503000.000,212522000.000,211574000.000,212904000.000,208366000.000,203458000.000,202676000.000,202306000.000,203489000.000,204274000.000,207426000.000,212484000.000,215075000.000,213957000.000,216482000.000,213021000.000
Assets,3621934000.000,3604745000.000,3618924000.000,3687342000.000,3741263000.000,3737810000.000,3694653000.000,3724690000.000,3700749000.000,3723697000.000,3720672000.000,3769249000.000,3851910000.000,3825328000.000,3856689000.000,3864251000.000,3891483000.000,3876016000.000,3890376000.000,3975992000.000,4105838000.000,4107037000.000,4054758000.000,4096985000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,2526183000.000,2541736000.000,2562786000.000,2661561000.000,2657938000.000,2667040000.000,2657800000.000,2666902000.000,2706174000.000,2724100000.000,2733557000.000,2759461000.000,2749458000.000,2764358000.000,2773566000.000,2727434000.000,2770857000.000,2773745000.000,2793069000.000,2770718000.000,2812091000.000,2801074000.000,2887505000.000,2914524000.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,69858000.000,69833000.000,68559000.000,70059000.000,68663000.000,68959000.000,66892000.000,67464000.000,67455000.000,70951000.000,70957000.000,71021000.000,71685000.000,71685000.000,71651000.000,72238000.000,72157000.000,72616000.000,68514000.000,68724000.000,68747000.000,67909000.000,68504000.000,67977000.000
AvailableForSaleSecurities,,,,,,,,,,2977620000.000,2980624000.000,3038100000.000,3063262000.000,3060611000.000,3088922000.000,3061506000.000,3055908000.000,3018106000.000,3061208000.000,3092982000.000,3191544000.000,3167565000.000,3168542000.000,3207872000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,244971000.000,257633000.000,269148000.000,236085000.000,228647000.000,227716000.000,266074000.000,316099000.000,303588000.000,247298000.000,255596000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,20403000.000,13928000.000,7314000.000,23191000.000,16902000.000,28091000.000,12534000.000,5393000.000,5006000.000,34765000.000,30225000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,2726601000.000,2735999000.000,2724692000.000,2734366000.000,2773629000.000,2795051000.000,2804514000.000,2830482000.000,2821143000.000,2836043000.000,2845217000.000,2799672000.000,2843014000.000,2806361000.000,2861583000.000,2839442000.000,2880838000.000,2868983000.000,2956009000.000,2982501000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,18306000.000,11268000.000,4913000.000,7853000.000,7374000.000,10677000.000,7545000.000,4699000.000,2933000.000,2598000.000,2368000.000
