,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AllocatedShareBasedCompensationExpense,607377.000,90234.000,446537.000,,,,,,1000695.000,,3941118.000,1137464.000,560291.000
AmortizationOfDebtDiscountPremium,,,2500.000,,,,424600.000,,,,,,
AmortizationOfIntangibleAssets,,,,,,49572.000,119373.000,119920.000,498079.000,722895.000,650218.000,639754.000,652340.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,232646789.000,6809039.000,1183771.000,-236281995.000,3838073.000,8265194.000,6613159.000
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,1463.000,940.000,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,-3613386.000,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,,,1382139.000,,,,
CapitalizedComputerSoftwareAmortization,,,,,,,,,,,27946.000,,
CashAcquiredFromAcquisition,,,,,,,0.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,152345.000,,,,-2046334.000,,
CashPeriodIncreaseDecrease,,,25831.000,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,,,,-3255281.000,-2118857.000,,,,,,,
CostOfGoodsAndServicesSold,,,,,20390.000,215230.000,444360.000,723678.000,1092552.000,1679760.000,,1070485.000,622375.000
CostOfGoodsSoldDepreciationAndAmortization,,,,,550.000,,,120260.000,509376.000,,,646356.000,
CostOfRevenue,,,,,,,,,,,970359.000,,
CostOfServicesDepreciationAndAmortization,,,,,,,,,,,,,663895.000
DebtConversionConvertedInstrumentAmount1,,,,,,,105000.000,,,,,,
DepreciationAndAmortization,,,,,,,,,,,655562.000,,
DepreciationDepletionAndAmortization,,,,,,,239.000,,,,,,
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,,,264026.000
EarningsPerShareBasic,-0.060,-0.010,-0.020,-0.020,,,,,,,,,0.130
EarningsPerShareBasicAndDiluted,,,,,-0.040,-0.020,-0.010,-0.320,-0.320,-1.390,-0.500,-0.230,
EarningsPerShareDiluted,,,,,,,,,,,,,0.100
GainLossOnDispositionOfAssets1,,,,,0.000,,,-643.000,0.000,,,,
GainLossOnDispositionOfProperty,,,,0.000,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,-224969.000,49755.000,0.000,-79014.000,35378.000,6680.000,17577.000,,-75494.000,75494.000
GeneralAndAdministrativeExpense,16122.000,68467.000,48264.000,63231.000,2766352.000,995347.000,656931.000,1041172.000,1153669.000,1192696.000,1752127.000,1263170.000,605795.000
GrossProfit,,,,,6924.000,158507.000,287244.000,389507.000,289587.000,168538.000,197360.000,27342.000,80517.000
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,,,,342610.000,0.000,,0.000,0.000,,,,
IncomeTaxesPaid,,,,,,,0.000,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,12262.000,,,,234993.000,,,,3295788.000,,
IncreaseDecreaseInAccountsReceivable,,,,,,,87781.000,,,,-369014.000,,
IncreaseDecreaseInAccruedInterestReceivableNet,,,-23831.000,,,,,,,,,,
IncreaseDecreaseInDeposits,,,,,,,-61050.000,,,,24050.000,,
IncreaseDecreaseInDueToRelatedPartiesCurrent,,,,,,,0.000,,,,,,
IncreaseDecreaseInOtherOperatingLiabilities,,,,,,,20802.000,,,,,,
IncreaseDecreaseInPrepaidExpense,,,,,,,-103010.000,,,,-18081.000,,
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,,,,,,,,,,,,,4901960.000
InterestExpense,,,28817.000,25099.000,117426.000,16497.000,0.000,1535.000,23192.000,17444.000,25577.000,30669.000,395341.000
InterestPaid,,,,,,,986.000,,,,19708.000,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,446537.000,,,,,,,,,,
LaborAndRelatedExpense,,,,,,868899.000,319304.000,341798.000,,,,,
LeaseAndRentalExpense,,,,,,41559.000,,,,,,,
LegalFees,,,,,,339713.000,122816.000,185471.000,290704.000,907025.000,353419.000,503126.000,250690.000
LossContingencyAccrualCarryingValuePayments,,,,,,,,,,,16500000.000,,
NetCashProvidedByUsedInFinancingActivities,,,249618.000,,,,610000.000,,,,,,
