,2011-12-31,2012-12-31,2013-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,45131.000,,-51.000
ComprehensiveIncomeNetOfTax,-70991.000,,
CostOfRevenue,24000.000,28800.000,
DebtInstrumentDecreaseForgiveness,170.000,0.000,
DepreciationDepletionAndAmortization,,,0.000
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,-1917.000,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,-1917.000,0.000,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,-4686.000,0.000,
EarningsPerShareBasicAndDiluted,-0.010,0.000,-0.000
EffectiveIncomeTaxRateContinuingOperations,,0.000,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-0.340,-0.340
ForeignCurrencyTransactionGainLossBeforeTax,0.000,,
GeneralAndAdministrativeExpense,1128.000,954.000,2284.000
GrossProfit,-24000.000,-28800.000,-28800.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-64388.000,-81966.000,-73010.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.010,0.000,
IncomeLossFromDiscontinuedOperationsNetOfTax,-6603.000,0.000,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,0.000,0.000,
IncomeTaxExpenseBenefit,0.000,0.000,0.000
IncomeTaxesPaid,0.000,0.000,0.000
IncreaseDecreaseInAccruedLiabilities,12090.000,11783.000,17044.000
IncreaseDecreaseInInventories,6695.000,0.000,
InterestPaid,0.000,0.000,0.000
LicenseCosts,24000.000,28800.000,28800.000
NetCashProvidedByUsedInFinancingActivities,192632.000,24466.000,55915.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,192632.000,24466.000,55915.000
NetCashProvidedByUsedInInvestingActivities,-97212.000,0.000,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-97212.000,0.000,0.000
NetCashProvidedByUsedInOperatingActivities,-50289.000,-70183.000,-55966.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-50289.000,-70183.000,-55966.000
NetIncomeLoss,-70991.000,-81966.000,-73010.000
OperatingExpenses,40388.000,53166.000,44210.000
OperatingIncomeLoss,-64388.000,-81966.000,
PaymentsToAcquireOilAndGasProperty,-95295.000,0.000,0.000
ProceedsFromIssuanceOfCommonStock,150000.000,0.000,0.000
ProceedsFromRelatedPartyDebt,42632.000,24466.000,55915.000
ProfessionalFees,39260.000,52212.000,41926.000
RepaymentsOfRelatedPartyDebt,,,0.000
Revenues,0.000,0.000,0.000
SalesRevenueNet,0.000,0.000,0.000
StockIssuedDuringPeriodValueNewIssues,150000.000,,
ValuationAllowancesAndReservesPeriodIncreaseDecrease,,27873.000,24823.000
WeightedAverageNumberOfSharesOutstandingBasic,12471100.000,134300000.000,134300000.000
