,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30
AccruedLiabilitiesCurrent,,,,11467.000,2086.000,,7000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,3360493.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-39289.000,-40533.000,-39699.000,-64101.000,-73395.000,-76768.000,-153771.000
AdditionalPaidInCapitalCommonStock,6606577.000,6590557.000,6590557.000,6590557.000,6570852.000,6570852.000,6570852.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,350842.000,311032.000,399920.000,362370.000,344484.000,366604.000,373818.000
AdvancesFromFederalHomeLoanBanks,2500000.000,2000000.000,,,,,
Assets,136877727.000,135832999.000,134308619.000,132909333.000,129842062.000,129414582.000,130068132.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,2225000.000,,
AvailableForSaleSecurities,250250.000,244661.000,241826.000,239523.000,2220295.000,2207018.000,2079362.000
AvailableForSaleSecuritiesAmortizedCost,244836.000,241321.000,237096.000,228427.000,2224688.000,2217032.000,2209613.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,,2000000.000,2000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,,1984818.000,1873000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,,2217032.000,2210000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateAmortizedCost,,,,,,217032.000,210000.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,,,,,,222200.000,207000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,11000.000,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,6000.000,,
BankOwnedLifeInsurance,147508.000,147508.000,147508.000,153588.000,153588.000,153588.000,159398.000
Capital,,,,,,10941000.000,
CapitalRequiredForCapitalAdequacy,,,,,,5968320.000,
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,,,0.100,0.130,0.080,0.130
CapitalToRiskWeightedAssets,,,,0.149,0.148,0.147,0.153
CashAndCashEquivalentsAtCarryingValue,5685655.000,8366017.000,6649685.000,6790161.000,4431753.000,6722766.000,4653859.000
CashAndCashEquivalentsFairValueDisclosure,,,,6790161.000,4431753.000,,
CashAndDueFromBanks,558560.000,534627.000,569884.000,638530.000,451967.000,506921.000,503847.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,7000000.000,7000000.000,7000000.000,7000000.000,7000000.000,7000000.000,7000000.000
CommonStockSharesIssued,1634725.000,1634725.000,1634725.000,1634725.000,1634725.000,1634725.000,1634725.000
CommonStockSharesOutstanding,1634725.000,1634725.000,1634725.000,1634725.000,1634725.000,1634725.000,1634725.000
CommonStockValue,16347.000,16347.000,16347.000,16347.000,16347.000,16347.000,16347.000
DeferredIncomeTaxLiabilities,,,,,,61800.000,
DeferredTaxAssetsGross,,,,,,1290200.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,1228400.000,
DeferredTaxAssetsNet,722592.000,866723.000,991000.000,1051900.000,1195750.000,1228400.000,1290100.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,726200.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits,,,,,,125000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,,,9400.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsOther,,,,,,47200.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,,,,,5500.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,,,,,,39100.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,,,,333800.000,
DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross,,,,,,4000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,61800.000,
DefinedBenefitPlanAccumulatedBenefitObligation,,,,,,423368.000,
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate,,,,,,0.045,
DefinedBenefitPlanBenefitObligation,,,,,,438352.000,
DefinedBenefitPlanFairValueOfPlanAssets,,,,,,0.000,
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateProjectedBenefitObligation,,,,,,438352.000,
Deposits,120850469.000,121199535.000,121588891.000,120017653.000,117424674.000,117034114.000,117918374.000
DepositsFairValueDisclosure,,,,121208000.000,118700000.000,,
EmployeeStockOwnershipPlanESOPNumberOfAllocatedShares,,,,,,19224.000,
FairValueDisclosureOffbalanceSheetRisksAmountAsset,,,,5888167000.000,7082066000.000,,
FederalHomeLoanBankAdvancesGeneralDebtObligationsDisclosuresCollateralPledged1,,,,,,11900000.000,
FederalHomeLoanBankAdvancesGeneralDebtObligationsDisclosuresMaximumAmountAvailable,,,,,,11383000.000,
FederalHomeLoanBankStock,331600.000,309100.000,219100.000,202500.000,202500.000,202500.000,181300.000
FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,,,,,,,82439000.000
FinancingReceivableAllowanceForCreditLossesIndividuallyEvaluatedForImpairment1,,,,,,,4781000.000
FinancingReceivableCollectivelyEvaluatedForImpairment,,,,,,,82439000.000
FinancingReceivableIndividuallyEvaluatedForImpairment,,,,,,,4781000.000
FinancingReceivableModificationsNumberOfContracts1,,,,3.000,,,
FinancingReceivableModificationsPreModificationRecordedInvestment1,,,,839000000.000,,,
FinancingReceivableModificationsRecordedInvestment,,,,,,3529218.000,
FinancingReceivableRecordedInvestment30To59DaysPastDue,,,,,,,1893000.000
FinancingReceivableRecordedInvestment60To89DaysPastDue,,,,,,,1415000.000
FinancingReceivableRecordedInvestmentCurrent,,,,,,81769512.000,80051000.000
FinancingReceivableRecordedInvestmentEqualToGreaterThan90DaysPastDue,,,,,,0.000,3861000.000
FinancingReceivableRecordedInvestmentNonaccrualStatus,,,,5600000.000,5500000.000,4367623.000,2316000.000
FinancingReceivableRecordedInvestmentPastDue,,,,,,3433168.000,7169000.000
HeldToMaturitySecurities,18199983.000,17041905.000,17457498.000,21451335.000,21330375.000,20137886.000,25930239.000
HeldToMaturitySecuritiesAmortizedCostBeforeOtherThanTemporaryImpairment,,,,,,,25930000.000
HeldToMaturitySecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,,15000.000,,
HeldToMaturitySecuritiesContinuousUnrealizedLossPositionFairValue,,,,,3966000.000,7390493.000,23574000.000
HeldToMaturitySecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,15000.000,,
HeldToMaturitySecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,3966000.000,7358931.000,23574000.000
HeldToMaturitySecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,31562.000,0.000
