,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,3329092.000,3813896.000,3329285.000,4693381.000,3523482.000,4161343.000,3495032.000,4696722.000,3377173.000,3851551.000,3527882.000,4691477.000,3476535.000,4550116.000,3824330.000,5237675.000,3862105.000,4378121.000,3609663.000,4598993.000,4236546.000,3945268.000,4146262.000,5584808.000
AccruedIncomeTaxes,,,,,,,116000.000,,,,221000.000,,,,110000.000,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,11656844.000,,,,12154947.000,,,,11242682.000,,,,12044010.000,,,,13107000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,8352045.000,9930797.000,9492753.000,9903068.000,10911016.000,12465296.000,11075342.000,10015102.000,-1160313.000,1585754.000,451132.000,2682526.000,5640806.000,5230350.000,4472017.000,6670711.000,3091464.000,4690037.000,3481736.000,5851710.000,8323288.000,7123927.000,-576687.000,883053.000
AdditionalPaidInCapital,22651222.000,22651222.000,22651222.000,22651222.000,22651222.000,22651222.000,22651222.000,22651222.000,22651222.000,22651222.000,22651222.000,22651222.000,22651222.000,22651222.000,20878728.000,20878728.000,20878728.000,20878728.000,20878728.000,20878728.000,20878728.000,20878728.000,20878728.000,20878728.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,,,,,,,,14467737.000,,,,18542203.000,15500000.000,29800000.000,38000000.000,14500000.000,14500000.000
Assets,1000556396.000,1020228010.000,1035563833.000,1094656376.000,1157724000.000,1167878338.000,1217692099.000,1254530353.000,1206913504.000,1213232819.000,1233084160.000,1257980879.000,1235703906.000,1298162025.000,1301030717.000,1344731348.000,1322118693.000,1343342462.000,1326747143.000,1334898789.000,1328847001.000,1340343976.000,1366453029.000,1395305728.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,531864842.000,,,,528950151.000,,,,513982000.000,
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,3539100.000,,,,3156274.000,,,,3013000.000,
AvailableForSaleSecurities,496471059.000,500084113.000,508624622.000,525763643.000,561082556.000,573557196.000,588417037.000,608303937.000,602299900.000,583476550.000,580039080.000,600831476.000,599239228.000,568103061.000,542502381.000,554649829.000,546632788.000,546016890.000,537632990.000,523272746.000,528801262.000,517579320.000,516079506.000,516352893.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,11022000.000,9278719.000,11303000.000,7477000.000,8724000.000,7233506.000,9953000.000,13585000.000,11671000.000,3383000.000,3878000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,2720000.000,2180280.000,715000.000,2570000.000,1279000.000,1706941.000,664000.000,374000.000,363000.000,4298000.000,2477000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,543763483.000,553771014.000,570837131.000,592406951.000,604141669.000,580959482.000,579322997.000,596573499.000,590285566.000,559801000.000,535403942.000,544062000.000,541726000.000,538572000.000,532106425.000,513984000.000,515590000.000,506271000.000,516995000.000,514952000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,2407000.000,1771061000.000,482000.000,841000.000,705000.000,668441.000,262000.000,83000.000,44000.000,190000.000,184000.000
