,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,-403.000,,,,-324515.000,,,
AllocatedShareBasedCompensationExpense,,,,,,,1636.000,1636.000,0.000,17378.000
AmortizationOfDebtDiscountPremium,,,,,,,4246.000,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,8731450.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-444582.000,,,,38530.000,,,
DerivativeGainLossOnDerivativeNet,,,,0.000,-139200.000,,487285.000,99594.000,-557184.000,-110089.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGain,,,23200.000,,,,487285.000,,,
DividendsPreferredStock,,,44000.000,-44000.000,44000.000,147199.000,63790.000,61630.000,61629.000,63757.000
EarningsPerShareBasicAndDiluted,0.000,0.000,-0.030,-0.020,-0.030,-0.040,0.010,-0.010,-0.060,-0.030
FairValueAssumptionsExpectedDividendRate,,,,,,,0.000,,,
FairValueAssumptionsWeightedAverageVolatilityRate,,,,,,,1.000,,,
GeneralAndAdministrativeExpense,28772.000,20373.000,444879.000,268199.000,300151.000,407236.000,263075.000,164735.000,183665.000,150705.000
IncomeTaxExpenseBenefit,0.000,0.000,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,,,,,113057.000,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,25739.000,,,,,,,
IncreaseDecreaseInDepositOtherAssets,,,975.000,,,,0.000,,,
IncreaseDecreaseInPrepaidExpense,,,1967.000,,,,-43831.000,,,
InterestExpense,,,,,,,5821.000,35297.000,88554.000,89604.000
NetCashProvidedByUsedInFinancingActivities,,,0.000,,,,210000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,0.000,,,,210000.000,,,
NetCashProvidedByUsedInInvestingActivities,,,,,,,0.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,0.000,,,
NetCashProvidedByUsedInOperatingActivities,,,-444582.000,,,,-171470.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-444582.000,,,,-171470.000,,,
NetIncomeLoss,-28772.000,-20373.000,-444179.000,-320634.000,-511762.000,-422891.000,153045.000,-113304.000,-868523.000,-391420.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,-488179.000,-364634.000,-555762.000,-482090.000,89255.000,-174934.000,-930152.000,-455177.000
NoncashOrPartNoncashAcquisitionIntangibleAssetsAcquired1,,,0.000,,,,0.000,,,
NonoperatingIncomeExpense,0.000,0.000,,,,,,,,
OperatingExpenses,,,467379.000,320634.000,372562.000,472390.000,328419.000,177601.000,222785.000,191727.000
OperatingIncomeLoss,-28772.000,-20373.000,,,,,,,,
OtherGeneralAndAdministrativeExpense,0.000,30.000,,,,,,,,
OtherGeneralExpense,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PaymentsOfDebtIssuanceCosts,,,0.000,,,,0.000,,,
ProceedsFromConvertibleDebt,,,0.000,,,,0.000,,,
ProceedsFromIssuanceOfCommonStock,,,0.000,,,,0.000,,,
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,,,0.000,,,,0.000,,,
ProceedsFromIssuanceOfRedeemableConvertiblePreferredStock,,,0.000,,,,0.000,,,
ProceedsFromNotesPayable,,,,,,,210000.000,,,
ProfessionalFees,27255.000,19855.000,,,,,,,,
ResearchAndDevelopmentExpense,,,22500.000,52435.000,72411.000,65154.000,65344.000,12866.000,39120.000,41022.000
Revenues,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SalesRevenueNet,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ShareBasedCompensation,0.000,0.000,,,,,1636.000,,,
TravelAndEntertainmentExpense,0.000,0.000,,,,,,,,
UnrealizedGainLossOnDerivatives,,,23200.000,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,16150000.000,16186087.000,,16230222.000,16235000.000,16324452.000,-32505648.000
