,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableTradeCurrent,292000000.000,307000000.000,282000000.000,345000000.000,311000000.000,295000000.000,270000000.000,288000000.000,297000000.000,277000000.000,278000000.000,314000000.000,350000000.000,337000000.000,335000000.000,329000000.000,333000000.000,342000000.000,340000000.000,410000000.000,394000000.000,425000000.000,420000000.000,437000000.000,456000000.000,427000000.000
AccountsReceivableNetCurrent,1310300000.000,1348200000.000,1319000000.000,1417000000.000,1472000000.000,1368000000.000,1356000000.000,1430000000.000,1408000000.000,1413000000.000,1370000000.000,1518000000.000,1430000000.000,1503000000.000,1529000000.000,1572000000.000,1521000000.000,1500000000.000,1496000000.000,1662000000.000,1591000000.000,1758000000.000,1803000000.000,1967000000.000,1875000000.000,1905000000.000
AccruedIncomeTaxesCurrent,139500000.000,28400000.000,59000000.000,116000000.000,85000000.000,,59000000.000,70000000.000,105000000.000,53000000.000,25000000.000,131000000.000,118000000.000,97000000.000,374000000.000,333000000.000,288000000.000,157000000.000,158000000.000,141000000.000,151000000.000,166000000.000,213000000.000,40000000.000,43000000.000,80000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1114200000.000,1182800000.000,1186000000.000,1167000000.000,1212000000.000,1202000000.000,1240000000.000,1284000000.000,1296000000.000,1324000000.000,1373000000.000,1416000000.000,1467000000.000,1499000000.000,1498000000.000,1499000000.000,1459000000.000,1502000000.000,1528000000.000,1531000000.000,1587000000.000,1624000000.000,1618000000.000,1592000000.000,1678000000.000,1760000000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,4000000.000,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,-32000000.000,,,,-101000000.000,,,,-4000000.000,,,,9000000.000,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,176000000.000,,,,226000000.000,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,416300000.000,484300000.000,272000000.000,144000000.000,235000000.000,-60000000.000,78000000.000,129000000.000,17000000.000,31000000.000,146000000.000,232000000.000,268000000.000,231000000.000,-74000000.000,-254000000.000,-521000000.000,-431000000.000,-529000000.000,-639000000.000,-622000000.000,-595000000.000,-600000000.000,-761000000.000,-675000000.000,-590000000.000
AdditionalPaidInCapitalCommonStock,982500000.000,1000800000.000,1007000000.000,1022000000.000,1048000000.000,1066000000.000,1083000000.000,1098000000.000,1105000000.000,1124000000.000,1142000000.000,1160000000.000,1186000000.000,1208000000.000,1230000000.000,1252000000.000,1277000000.000,1298000000.000,1319000000.000,1321000000.000,1353000000.000,1378000000.000,1404000000.000,1432000000.000,1439000000.000,1452000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,55100000.000,54600000.000,54000000.000,56000000.000,59000000.000,55000000.000,53000000.000,58000000.000,60000000.000,59000000.000,70000000.000,72000000.000,68000000.000,68000000.000,66000000.000,59000000.000,57000000.000,62000000.000,68000000.000,61000000.000,64000000.000,68000000.000,69000000.000,56000000.000,57000000.000,60000000.000
