,2011-08-31,2011-11-30
AmortizationOfIntangibleAssets,211000.000,210000.000
BusinessCombinationAcquisitionRelatedCosts,,2222000.000
CostOfGoodsAndServicesSold,8703000.000,8012000.000
EarningsPerShareBasicAndDiluted,-0.130,-0.150
GeneralAndAdministrativeExpense,2525000.000,2336000.000
GrossProfit,13318000.000,14301000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-4330000.000,-4839000.000
IncomeTaxExpenseBenefit,75000.000,148000.000
InterestExpense,14000.000,14000.000
InvestmentIncomeInterest,30000.000,38000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-4405000.000,-4987000.000
NonoperatingIncomeExpense,22000.000,-121000.000
OperatingExpenses,17670000.000,19019000.000
OperatingIncomeLoss,-4352000.000,-4718000.000
OtherNonoperatingIncomeExpense,6000.000,-145000.000
ResearchAndDevelopmentExpense,8639000.000,8464000.000
RestructuringCharges,153000.000,
Revenues,22021000.000,22313000.000
SalesRevenueNet,22021000.000,22313000.000
SellingAndMarketingExpense,6142000.000,5787000.000
WeightedAverageNumberOfDilutedSharesOutstanding,32877000.000,33376000.000
WeightedAverageNumberOfSharesOutstandingBasic,32877000.000,33376000.000
