,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,9458000.000,9680000.000,7034000.000,9938000.000,7804000.000,5167000.000,5611000.000
AccountsReceivableGrossCurrent,9500000.000,10936000.000,9128000.000,8879000.000,7844000.000,8800000.000,8907000.000
AccountsReceivableNetCurrent,4510000.000,6536000.000,5417000.000,5854000.000,5008000.000,6111000.000,6062000.000
AccruedEmployeeBenefitsCurrent,979000.000,893000.000,1247000.000,1582000.000,1341000.000,1599000.000,1786000.000
AccruedLiabilitiesCurrent,1932000.000,1413000.000,1669000.000,1852000.000,1718000.000,2176000.000,2200000.000
AccruedProfessionalFeesCurrent,370000.000,,,,,,
AccruedSalesCommissionCurrent,379000.000,300000.000,326000.000,332000.000,393000.000,366000.000,260000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,6406000.000,6656000.000,6886000.000,7093000.000,7212000.000,7484000.000,7797000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-146000.000,-146000.000,-159000.000,-163000.000,-182000.000,-230000.000,-252000.000
AdditionalPaidInCapital,4119000.000,107167000.000,,,,110749000.000,111831000.000
AdditionalPaidInCapitalCommonStock,,,107976000.000,108819000.000,109913000.000,,
AllowanceForDoubtfulAccountsReceivableCurrent,4990000.000,4400000.000,0.000,0.000,0.000,0.000,0.000
Assets,32646000.000,49938000.000,45790000.000,44400000.000,51034000.000,46183000.000,43501000.000
AssetsCurrent,19907000.000,39334000.000,35374000.000,31613000.000,35944000.000,31579000.000,28616000.000
CapitalLeaseObligationsCurrent,23000.000,,,,,0.000,
CapitalLeasedAssetsGross,201000.000,201000.000,201000.000,201000.000,201000.000,201000.000,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,21000.000,12000.000,3000.000,,,,
CapitalLeasesFutureMinimumPaymentsDue,27000.000,18000.000,9000.000,0.000,0.000,0.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,18000.000,18000.000,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,1000.000,,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,8000.000,,,,
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,9000.000,,9000.000,,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,180000.000,189000.000,198000.000,201000.000,201000.000,201000.000,
CashAndCashEquivalentsAtCarryingValue,5337000.000,23089000.000,19170000.000,14139000.000,21377000.000,19719000.000,17497000.000
CommonStockCapitalSharesReservedForFutureIssuance,12355423.000,3172463.000,3172463.000,3157965.000,3089573.000,3401403.000,3929173.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,14696969.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,565496.000,14974718.000,14974718.000,14987642.000,15056034.000,15494308.000,15733709.000
CommonStockSharesOutstanding,559554.000,14974718.000,14974718.000,14987642.000,15056034.000,15494308.000,15733709.000
CommonStockValue,0.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000
CustomerRefundLiabilityCurrent,,,,,,663000.000,696000.000
DebtInstrumentCarryingAmount,15000000.000,14000000.000,12500000.000,11000000.000,20000000.000,18170000.000,16626000.000
DebtInstrumentUnamortizedDiscount,700000.000,600000.000,500000.000,400000.000,,,
DeferredIncomeTaxLiabilities,,1189000.000,,,,596000.000,
DeferredIncomeTaxLiabilitiesNet,,1000.000,,,,2000.000,
DeferredOfferingCosts,1270000.000,,,,,,
DeferredRentCreditCurrent,,196000.000,475000.000,755000.000,379000.000,388000.000,396000.000
DeferredRentCreditNoncurrent,,,,,2924000.000,2826000.000,2725000.000
DeferredRevenueCurrent,132000.000,,,,,,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,1198000.000,,,,1248000.000,
DeferredTaxAssetsGross,,33941000.000,,,,36927000.000,
DeferredTaxAssetsNet,,1188000.000,,,,594000.000,
DeferredTaxAssetsNetCurrent,291000.000,,,,,,
DeferredTaxAssetsNetNoncurrent,1862000.000,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,25814000.000,,,,27541000.000,
DeferredTaxAssetsOther,,181000.000,,,,226000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,414000.000,,,,602000.000,
DeferredTaxAssetsTaxCreditCarryforwards,,2441000.000,,,,2808000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,3893000.000,,,,4502000.000,
DeferredTaxAssetsValuationAllowance,,32753000.000,,,,36333000.000,
DeferredTaxLiabilitiesCurrent,736000.000,,,,,,
DeferredTaxLiabilitiesDeferredExpenseReservesAndAccruals,,1188000.000,,,,594000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,1000.000,,,,2000.000,
DeferredTaxLiabilitiesNoncurrent,1453000.000,1000.000,1000.000,2000.000,2000.000,2000.000,2000.000
DerivativeLiabilitiesNoncurrent,463000.000,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,700000.000,600000.000,500000.000,500000.000,600000.000,500000.000,1700000.000
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,463000.000,,,,,,
FinancialLiabilitiesFairValueDisclosure,,,0.000,0.000,0.000,0.000,0.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,6486000.000,6795000.000,7104000.000,7413000.000,7722000.000,8030000.000,8339000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,4744000.000,3565000.000,3565000.000,3565000.000,3565000.000,2387000.000,2386000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,1236000.000,,,,1221000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,309000.000,,927000.000,618000.000,309000.000,,913000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,1179000.000,1179000.000,1179000.000,1179000.000,1179000.000,1179000.000,1179000.000
