,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,10838000.000,,,,11609000.000,,,,11792000.000,,,,12201000.000,,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,104000.000,83000.000,-1822000.000,-2042000.000,-2761000.000,-2053000.000,-1434000.000,-1636000.000,-1282000.000,-895000.000,-1149000.000,-664000.000,-1255000.000,-841000.000,-625000.000,-767000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,-148000.000,-194000.000,-186000.000,-178000.000,-10000.000,-10000.000,-9000.000,-8000.000,-169000.000,-164000.000,-158000.000,-153000.000,-133000.000,-130000.000,-127000.000,-124000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-215937.000,-542505.000,-570800.000,-781904.000,-506590.000,-10119.000,-44000.000,-111000.000,-2008000.000,-2220000.000,-2667000.000,-2063000.000,-1443000.000,-1644000.000,-1451000.000,-1059000.000,-1307000.000,-817000.000,-1387000.000,-971000.000,-752000.000,-891000.000
AdditionalPaidInCapitalCommonStock,64214330.000,64308918.000,64408624.000,64509630.000,64614594.000,64852175.000,64842000.000,64961000.000,65084000.000,65213000.000,65401000.000,65571000.000,65765000.000,65877000.000,66059000.000,66196000.000,66242000.000,68575000.000,66397000.000,66515000.000,66650000.000,66591000.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,3734392.000,4015087.000,3999306.000,4161577.000,4077456.000,3632242.000,3708000.000,3850000.000,3807000.000,3629000.000,3702000.000,3968000.000,4068000.000,3859000.000,4026000.000,4430000.000,4547000.000,4424000.000,4591000.000,4875000.000,5184000.000,4913000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,,,,110000000.000,,,,110000000.000,,,,105000000.000,,,
Assets,860269251.000,1020952336.000,994730166.000,1002690290.000,1026272859.000,1061543408.000,1045488000.000,1053872000.000,1031999000.000,1043497000.000,1020048000.000,1023032000.000,1013305000.000,1040029000.000,1024754000.000,1029809000.000,1019031000.000,1067458000.000,1043379000.000,1052149000.000,1042835000.000,1096875000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,42622000.000,31621000.000,30820000.000,30835000.000,30852000.000,25873000.000,19693000.000,7703000.000,5711000.000,5717000.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,,,2596.000,2596.000,3000.000,3000.000,3000.000,3000.000,3000.000,3000.000,3000.000,3000.000,3000.000,3000.000,3000.000,3000.000,3000.000,3000.000,3000.000,3000.000
AvailableForSaleSecurities,44303313.000,43588507.000,46767668.000,69551081.000,86903344.000,87394009.000,106206000.000,120211000.000,125490000.000,123335000.000,125389000.000,123341000.000,118510000.000,113695000.000,110116000.000,113747000.000,114599000.000,107219000.000,111908000.000,106761000.000,106789000.000,100366000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,,,,,547000.000,334000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,,,,,1521000.000,1544000.000
AvailableForSaleSecuritiesAmortizedCost,44610801.000,44427186.000,47639832.000,70501510.000,87412201.000,87102012.000,105978000.000,120018000.000,128466000.000,126693000.000,129776000.000,126756000.000,120862000.000,116373000.000,112205000.000,115193000.000,116467000.000,108271000.000,113944000.000,108102000.000,107763000.000,101576000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,,,,,,,1521000.000,1511000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,,,,,,,1521000.000,1544000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,19977444.000,14272183.000,11796000.000,30164000.000,112148000.000,110422000.000,111976000.000,110071000.000,105880000.000,98631000.000,93736000.000,89620000.000,90883000.000,78875000.000,75368000.000,67021000.000,41949000.000,59560000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,,,,,,,,0.000,33000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,16552578.000,10863262.000,7654000.000,25904000.000,108000000.000,106137000.000,102024000.000,82189000.000,1252000.000,15030000.000,15123000.000,16178000.000,21154000.000,11202000.000,20704000.000,14943000.000,0.000,18940000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,3424866.000,3408921.000,4142000.000,4260000.000,4148000.000,4285000.000,9952000.000,27882000.000,104628000.000,83601000.000,78613000.000,73442000.000,69729000.000,67673000.000,54664000.000,52078000.000,41949000.000,40620000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,5036606.000,10036373.000,10000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,5000000.000,11189000.000,11190000.000,11191000.000,6196000.000,10000000.000,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,5040190.000,10027222.000,10004000.000,14997000.000,14548000.000,14490000.000,14423000.000,14679000.000,14886000.000,5004000.000,11190000.000,11165000.000,11080000.000,6188000.000,10007000.000,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,6784982.000,6767845.000,6819000.000,6834000.000,6850000.000,6865000.000,5880000.000,5896000.000,5918000.000,5933000.000,5948000.000,5962000.000,1999000.000,2005000.000,33000.000,33000.000,33000.000,33000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,6837192.000,6922592.000,6994000.000,7017000.000,7025000.000,7038000.000,6035000.000,6052000.000,6060000.000,6060000.000,6047000.000,6052000.000,2032000.000,2030000.000,33000.000,33000.000,33000.000,33000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,23781333.000,14703623.000,34704000.000,24704000.000,24705000.000,24705000.000,24705000.000,24706000.000,20704000.000,20688000.000,13683000.000,13683000.000,13684000.000,13685000.000,3686000.000,3687000.000,3688000.000,3688000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,22489270.000,13445658.000,33527000.000,23502000.000,22704000.000,22643000.000,22241000.000,22822000.000,19353000.000,19453000.000,12593000.000,12831000.000,12752000.000,13015000.000,2844000.000,2645000.000,2646000.000,2751000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,35602921.000,31539803.000,51555000.000,46538000.000,46555000.000,46570000.000,46585000.000,46602000.000,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,0.000,31962.000,32000.000,0.000,0.000,0.000,1000000.000,1000000.000,1000000.000,0.000,0.000,0.000,3978000.000,3987000.000,5974000.000,3983000.000,1990000.000,1996000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,0.000,31937.000,32000.000,0.000,0.000,0.000,1001000.000,1000000.000,1000000.000,0.000,0.000,0.000,4015000.000,4004000.000,6001000.000,4000000.000,2000000.000,2000000.000
AvailableForSaleSecuritiesDebtSecurities,,,,,34366652.000,30427209.000,50557000.000,45516000.000,44277000.000,44171000.000,43700000.000,44553000.000,41299000.000,30517000.000,29830000.000,30048000.000,29879000.000,25237000.000,18885000.000,6678000.000,4679000.000,4784000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,86903344.000,87394009.000,106206000.000,120195000.000,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,-1360351.000,-1310515.000,1216000.000,1215000.000,,,,,,,,,,,,,,
AvailableForSaleSecuritiesPledgedAsCollateral,,,,,,,,,,,,,,77500000.000,,108800000.000,109600000.000,102300000.000,97900000.000,104000000.000,101200000.000,99700000.000
