,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,1816000.000,,,,2445000.000,,,,3272000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,0.000,,,,0.000,,,,0.000
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,45000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-28092000.000,,,,6061000.000,,,,78471000.000
ComprehensiveIncomeNetOfTax,,-7864000.000,-7853000.000,-8859000.000,-8137000.000,-9509000.000,-10344000.000,-8566000.000,-9529000.000,-5605000.000
DepreciationDepletionAndAmortization,,109000.000,,,,85000.000,,,,80000.000
GainLossOnSaleOfPropertyPlantEquipment,,8000.000,,,,,,,,
GeneralAndAdministrativeExpense,1347000.000,2237000.000,2341000.000,2198000.000,2295000.000,2591000.000,2665000.000,2319000.000,3011000.000,3308000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-16.850,-0.440,-0.440,-0.490,-0.440,-0.520,-0.550,-0.440,-0.440,-0.220
IncreaseDecreaseInAccountsPayable,,-134000.000,,,,488000.000,,,,180000.000
IncreaseDecreaseInAccountsReceivable,,,,,,,,,,13550000.000
IncreaseDecreaseInAccruedLiabilities,,-466000.000,,,,-14000.000,,,,-149000.000
IncreaseDecreaseInDeferredRevenue,,,,,,,,,,52807000.000
IncreaseDecreaseInOtherOperatingAssets,,,,,,,,,,-161000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-166000.000,,,,-221000.000,,,,25000.000
IncreaseDecreaseInRestrictedCash,,,,,,,,,,394000.000
InterestIncomeExpenseNet,,,,,,75000.000,83000.000,88000.000,84000.000,169000.000
InvestmentIncomeAmortizationOfPremium,,2000.000,,,,175000.000,,,,79000.000
LicenseAndServicesRevenue,,,,,,,,,,4192000.000
NetCashProvidedByUsedInFinancingActivities,,7000.000,,,,4243000.000,,,,120579000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,7000.000,,,,4243000.000,,,,120579000.000
NetCashProvidedByUsedInInvestingActivities,,-20470000.000,,,,9424000.000,,,,-77359000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-20470000.000,,,,9424000.000,,,,-77359000.000
NetCashProvidedByUsedInOperatingActivities,,-7629000.000,,,,-7606000.000,,,,35251000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-7629000.000,,,,-7606000.000,,,,35251000.000
NetIncomeLoss,-5239000.000,-7858000.000,-7818000.000,-8900000.000,-8068000.000,-9582000.000,-10358000.000,-8544000.000,-9520000.000,-5587000.000
OperatingExpenses,5241000.000,7867000.000,7874000.000,8950000.000,8128000.000,9657000.000,10441000.000,8632000.000,9604000.000,9948000.000
OperatingIncomeLoss,-5241000.000,-7867000.000,-7874000.000,-8950000.000,-8128000.000,-9657000.000,-10441000.000,-8632000.000,-9604000.000,-5756000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,-6000.000,-35000.000,41000.000,-69000.000,73000.000,14000.000,-22000.000,-9000.000,-18000.000
OtherIncome,2000.000,9000.000,56000.000,50000.000,,,,,,
PaymentsToAcquireAvailableForSaleSecurities,,,,,,12486000.000,,,,94015000.000
PaymentsToAcquireInvestments,,20406000.000,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,64000.000,,,,165000.000,,,,50000.000
ProceedsFromIssuanceInitialPublicOffering,,,,,,,,,,75673000.000
