,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,,2183000.000,,,,2739000.000,,,,1249000.000,,
AccruedLiabilitiesCurrent,,,,,,6681000.000,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-1082000.000,,,,,,,,-943000.000,,
AdditionalPaidInCapitalCommonStock,,167064000.000,,,,173034000.000,,,,157445000.000,,
AdvancesToAffiliate,,720000.000,,,,395000.000,,,,,,
Assets,,37549000.000,,,,36292000.000,,,,6695000.000,,
AssetsCurrent,,2476000.000,,,,7737000.000,,,,1507000.000,,
AssetsHeldForSaleCurrent,,,,,,3497000.000,,,,75000.000,,
AssetsNoncurrent,,35073000.000,,,,28555000.000,,,,5188000.000,,
BankOverdrafts,,,,,,,,,,159000.000,,
CapitalLeaseObligationsCurrent,,288000.000,,,,148000.000,,,,47000.000,,
CapitalLeaseObligationsNoncurrent,,200000.000,,,,113000.000,,,,47000.000,,
Cash,,1744000.000,,,,2997000.000,,,,2000.000,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,,,,0.001,,
CommonStockSharesAuthorized,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,1250000000.000,1250000000.000,1250000000.000,1250000000.000,1250000000.000,1250000000.000
CommonStockSharesIssued,226407246.000,226407246.000,226407246.000,249047971.000,249047971.000,249047971.000,294047971.000,391547971.000,444047971.000,444047971.000,444047971.000,444047971.000
CommonStockSharesOutstanding,226407246.000,226407246.000,226407246.000,249047971.000,249047971.000,226407246.000,294047971.000,391547971.000,444047971.000,444047971.000,444047971.000,444047971.000
CommonStockValue,,280000.000,,,,309000.000,,,,440000.000,,
ConvertibleNotesPayableCurrent,,,,,,10373000.000,,,,,,
DebtCurrent,,,,,,,,,,755000.000,,
DebtInstrumentFaceAmount,,,,,,1200000.000,1173000.000,,,,,
DeferredTaxLiabilitiesCurrent,,,,,,674000.000,,,,,,
DepositsAssetsNoncurrent,,1174000.000,,,,1125000.000,,,,412000.000,,
DevelopmentCostsCumulative,,1711000.000,,,,2974000.000,,,,2659000.000,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,,,,,,,,58202000.000,,
DueFromAffiliateCurrent,,,,,,481000.000,,,,,,
DueToAffiliateCurrent,,2335000.000,,,,2348000.000,,,,,,
EquityMethodInvestmentOwnershipPercentage,,,,,,,0.003,0.003,0.003,,,
EquityMethodInvestments,,1329000.000,,,,186000.000,,,,,,
Goodwill,,1112000.000,,,,1134000.000,,,,,,
ImpairedAssetsToBeDisposedOfByMethodOtherThanSaleCarryingValueOfAsset,,,,,,,,,,2029000.000,,
InventoryNet,,112000.000,,,,178000.000,,,,90000.000,,
Liabilities,,8897000.000,,,,26813000.000,,,,2316000.000,,
LiabilitiesAndStockholdersEquity,,37549000.000,,,,36292000.000,,,,6695000.000,,
LiabilitiesCurrent,,5107000.000,,,,23285000.000,,,,2210000.000,,
LiabilitiesNoncurrent,,3790000.000,,,,3528000.000,,,,106000.000,,
LineOfCreditFacilityAmountOutstanding,,,,2760000.000,2680000.000,2600000.000,2525000.000,2472000.000,2472000.000,2472000.000,,
LongTermDebtCurrent,,301000.000,,,,322000.000,,,,,,
LongTermDebtNoncurrent,,2604000.000,,,,2281000.000,,,,,,
MarketableSecuritiesCurrent,,,,,,,,,,34000.000,,
MineReclamationAndClosingLiabilityNoncurrent,,986000.000,,,,1134000.000,,,,59000.000,,
MineralRights,,15763000.000,,,,14621000.000,,,,,,
MinorityInterest,,11453000.000,,,,13504000.000,,,,,,
NotesPayable,,,,,,18500000.000,16929000.000,,,,,
OtherLongTermInvestments,,204000.000,,,,207000.000,,,,177000.000,,
PreferredStockParOrStatedValuePerShare,,,,,,,,,,0.001,,
PreferredStockSharesAuthorized,,,,,,,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
PrepaidExpenseCurrent,,134000.000,,,,128000.000,,,,89000.000,,
PrepaidExpenseNoncurrent,,28000.000,,,,19000.000,,,,,,
PropertyPlantAndEquipmentNet,,13032000.000,,,,7894000.000,,,,1940000.000,,
ReceivablesNetCurrent,,486000.000,,,,456000.000,,,,1217000.000,,
SaleOfStockPricePerShare,,,,,,,,0.050,,0.050,0.050,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,,22195000.000,21845000.000,21900000.000,21900000.000,21437000.000,21437000.000,21087000.000,21087000.000,20175000.000
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,,,,22362000.000,22012000.000,21900000.000,21900000.000,21437000.000,21437000.000,21087000.000,21087000.000,20175000.000
StockholdersEquity,,17199000.000,,,,-4025000.000,,,,4379000.000,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,28652000.000,,,,9479000.000,,,,4379000.000,,
