,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,7437246.000,9921828.000,8146331.000,8537009.000,6786684.000,8488698.000,7403468.000,7728337.000,7650219.000,9677240.000,13903321.000,14244465.000,,,,,,,,,,
AccountsPayableAndOtherAccruedLiabilities,7400695.000,8901659.000,,,,,,,,,,,,,12044886.000,13185243.000,12439225.000,14591112.000,12334878.000,14234813.000,14605689.000,15563701.000,12970960.000,14445106.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,3351.000,,,,,,,,,,,,,,,,,,,,,,
AccountsReceivableNet,2663730.000,2528793.000,1702616.000,3305814.000,3385230.000,2454879.000,1478923.000,2304793.000,2158065.000,1958357.000,1982091.000,3367565.000,4221989.000,2977140.000,1908762.000,3716765.000,4203338.000,4749336.000,4071175.000,3848461.000,4064322.000,4552916.000,4127748.000,5601922.000
AccountsReceivableRelatedParties,18499.000,,24880.000,9984.000,16623.000,7345.000,8657.000,7105.000,10665.000,10127.000,101439.000,77692.000,87868.000,65254.000,197674.000,242214.000,156940.000,287328.000,226552.000,208726.000,210618.000,190733.000,4175.000,475537.000
AdditionalPaidInCapital,56195576.000,56195576.000,56911039.000,57020979.000,57020979.000,57020979.000,57020979.000,57303413.000,57383602.000,57500847.000,57534113.000,57764370.000,58025483.000,58158255.000,58659799.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,58930475.000,59854743.000,82766931.000,82749058.000,83788906.000,83796667.000,121559775.000,118395082.000,118495927.000
Assets,213214342.000,212597026.000,209299446.000,211160673.000,208756553.000,208037061.000,204030869.000,204650304.000,202290392.000,220428583.000,228040102.000,296808957.000,301397167.000,299697931.000,299820043.000,300484201.000,305423072.000,395044005.000,393058353.000,389533733.000,401250449.000,401950005.000,406019564.000,400957288.000
BridgeLoan,,,,,,,,,,,,19000000.000,19000000.000,19000000.000,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,4335037.000,5399225.000,4409959.000,6000615.000,6965540.000,8475187.000,7175716.000,7234053.000,6561784.000,23785009.000,9376628.000,13008035.000,17925684.000,16916480.000,16634499.000,16083091.000,17274676.000,15470385.000,11493914.000,14985925.000,26085488.000,26432532.000,31766775.000,21743744.000
